gesture,[0],[7],[8],[12],[14],[16],[23],[24]
0.5,"0.5092846155166626,0.34333136677742004,-0.25618046522140503","0.5660828351974487,0.3369414210319519,-0.0273343026638031","0.45674005150794983,0.338238388299942,-0.0008847125573083758","0.36616653203964233,0.6398317813873291,-0.00360346888191998","0.14963221549987793,0.6248944401741028,-0.29512229561805725","0.3291234076023102,0.41363072395324707,-0.5092238187789917","0.5887386202812195,1.4762436151504517,0.012984762899577618","0.3817966878414154,1.4452972412109375,-0.013622686266899109"
0.5,"0.5100019574165344,0.34331876039505005,-0.25914937257766724","0.5660557150840759,0.33694660663604736,-0.0247479397803545","0.4567052721977234,0.3379199504852295,0.0009070414816960692","0.3661844730377197,0.6363887190818787,-0.0067309229634702206","0.14965516328811646,0.6223481893539429,-0.3193534016609192","0.3300858438014984,0.4135298728942871,-0.5665637254714966","0.5886902213096619,1.474942684173584,0.01549082063138485","0.3817039132118225,1.4441946744918823,-0.01616932824254036"
0.5,"0.510295033454895,0.34334638714790344,-0.2612757086753845","0.5660318732261658,0.33691930770874023,-0.031250469386577606","0.45673298835754395,0.3379552364349365,0.010555675253272057","0.36638444662094116,0.6356125473976135,0.018432119861245155","0.14941254258155823,0.6217396259307861,-0.1812850683927536","0.3297440707683563,0.4143866300582886,-0.31484466791152954","0.5882663726806641,1.4755314588546753,0.008379282429814339","0.38169774413108826,1.4441862106323242,-0.009082337841391563"
0.5,"0.510271430015564,0.3433777689933777,-0.2631368637084961","0.5660489797592163,0.33613690733909607,-0.027438784018158913","0.45673131942749023,0.33794254064559937,0.02427160181105137","0.36712828278541565,0.6356842517852783,0.027210459113121033","0.14922165870666504,0.6286123991012573,-0.19260764122009277","0.32603541016578674,0.4150272011756897,-0.3635256290435791","0.5892158150672913,1.4778834581375122,0.008725397288799286","0.3817591071128845,1.4456113576889038,-0.009431309066712856"
0.5,"0.5115169882774353,0.34372684359550476,-0.2804718315601349","0.5666735172271729,0.33633384108543396,-0.04828571155667305","0.457087904214859,0.3380241096019745,0.017749642953276634","0.3678329586982727,0.6364250779151917,0.04202369600534439","0.15089832246303558,0.632411539554596,-0.0811837762594223","0.3241540789604187,0.41544362902641296,-0.1643139272928238","0.5892976522445679,1.476981282234192,-0.0008139341371133924","0.38263949751853943,1.4454530477523804,0.00011798144259955734"
0.5,"0.5127381086349487,0.3419124186038971,-0.2774227559566498","0.5675099492073059,0.3364216387271881,-0.06070783734321594","0.45780548453330994,0.3378971517086029,0.003801079001277685","0.36783772706985474,0.6373008489608765,0.03018094040453434","0.1517603099346161,0.6595349311828613,-0.16139042377471924","0.31776612997055054,0.41819971799850464,-0.3695305585861206","0.5891516208648682,1.4755702018737793,-0.002712551038712263","0.38263729214668274,1.4444408416748047,0.001992311794310808"
0.5,"0.512972354888916,0.34477803111076355,-0.2841886878013611","0.5679775476455688,0.3377290368080139,-0.06498298794031143","0.45781269669532776,0.3387789726257324,-0.0021975827403366566","0.3686513304710388,0.6414798498153687,0.03200573846697807","0.1513955444097519,0.6963405013084412,-0.16040892899036407","0.3070518970489502,0.4194839596748352,-0.3610517680644989","0.5889500379562378,1.47748601436615,-0.003524626139551401","0.38259193301200867,1.4461064338684082,0.002795162610709667"
0.5,"0.5122876167297363,0.345476895570755,-0.28877776861190796","0.5683405995368958,0.3381749987602234,-0.07539282739162445","0.4578104615211487,0.33880046010017395,-0.0071131447330117226","0.36880040168762207,0.6428361535072327,0.032429829239845276","0.1514205038547516,0.7051916122436523,-0.16314393281936646","0.29734790325164795,0.42039892077445984,-0.37516528367996216","0.5888853669166565,1.4775214195251465,-0.0057938373647630215","0.38258737325668335,1.4461256265640259,0.0050435541197657585"
0.5,"0.5122482776641846,0.34808433055877686,-0.29417139291763306","0.5684857368469238,0.33940503001213074,-0.07451239973306656","0.457845538854599,0.33911100029945374,-0.014359310269355774","0.36911439895629883,0.6462147831916809,0.031170373782515526","0.15197616815567017,0.7170044183731079,-0.22197945415973663","0.28586545586586,0.42073729634284973,-0.5156190395355225","0.5885705351829529,1.4764902591705322,-0.006825377233326435","0.38281816244125366,1.445960283279419,0.006083816289901733"
0.5,"0.5124282836914062,0.34899982810020447,-0.31646522879600525","0.5685439705848694,0.33968114852905273,-0.08060065656900406","0.45800161361694336,0.3392663598060608,-0.02681226097047329","0.37017640471458435,0.6470386385917664,0.028754746541380882","0.157369926571846,0.7191676497459412,-0.22005514800548553","0.2822890281677246,0.41527992486953735,-0.46455827355384827","0.5891067385673523,1.4714932441711426,-0.007144966162741184","0.38441503047943115,1.4434815645217896,0.006398772355169058"
0.5,"0.511028528213501,0.3490159213542938,-0.3209415674209595","0.5684043169021606,0.33968642354011536,-0.08228170871734619","0.45799773931503296,0.3392792046070099,-0.018285516649484634","0.3702174127101898,0.6473225355148315,0.08137678354978561","0.1584307700395584,0.7189194560050964,0.04936107248067856","0.28158146142959595,0.40938034653663635,0.013456317596137524","0.5883681178092957,1.4715206623077393,-0.014172201976180077","0.38425764441490173,1.4434419870376587,0.013530309312045574"
0.5,"0.5094947218894958,0.3478650748729706,-0.3175986409187317","0.5683474540710449,0.33884724974632263,-0.08112511038780212","0.45792049169540405,0.33871373534202576,-0.011876128613948822","0.3705562949180603,0.6473243236541748,0.07743877917528152","0.15856556594371796,0.7227526903152466,-0.024194348603487015","0.2801744043827057,0.4095098674297333,-0.14486557245254517","0.5872832536697388,1.4718526601791382,-0.013881559483706951","0.38309985399246216,1.442930817604065,0.013235708698630333"
0.5,"0.508225679397583,0.3456941246986389,-0.3152922987937927","0.5682607889175415,0.33831384778022766,-0.10986350476741791","0.4579032361507416,0.33805131912231445,-0.021411221474409103","0.370697021484375,0.6479432582855225,0.06620180606842041","0.1588699370622635,0.7274208664894104,-0.05383065342903137","0.28060370683670044,0.41038933396339417,-0.17698152363300323","0.5870252847671509,1.470613718032837,-0.018259618431329727","0.383129358291626,1.4413673877716064,0.017582494765520096"
0.5,"0.5074811577796936,0.345400869846344,-0.3122986853122711","0.5681862235069275,0.3381594717502594,-0.11082401126623154","0.4578050673007965,0.3378925919532776,-0.020338622853159904","0.37097159028053284,0.647932231426239,0.06373786926269531","0.15881574153900146,0.7279594540596008,-0.05688729137182236","0.27962952852249146,0.4145893156528473,-0.19438448548316956","0.586074948310852,1.4706486463546753,-0.027688533067703247","0.3830960690975189,1.4400774240493774,0.026946792379021645"
0.5,"0.5071966052055359,0.345287024974823,-0.33100149035453796","0.5681413412094116,0.3379632830619812,-0.1397763341665268","0.4576168656349182,0.3376828134059906,-0.038369692862033844","0.37080225348472595,0.6479324102401733,0.04633370786905289","0.15878087282180786,0.7272117733955383,-0.07806418836116791","0.2798919081687927,0.4154731333255768,-0.2561003565788269","0.5851031541824341,1.470660924911499,-0.031035805121064186","0.3830935060977936,1.4400609731674194,0.03029545024037361"
0.5,"0.5071525573730469,0.34516051411628723,-0.34476715326309204","0.5679473280906677,0.33714213967323303,-0.13138528168201447","0.4574677050113678,0.33767959475517273,-0.03779301047325134","0.37061965465545654,0.6488845348358154,0.04650234803557396","0.15709775686264038,0.7261288166046143,-0.05564279109239578","0.2802618741989136,0.41571569442749023,-0.17758727073669434","0.5861172080039978,1.470168948173523,-0.030444154515862465","0.38371849060058594,1.440001130104065,0.02970082126557827"
0.5,"0.5073108673095703,0.34291043877601624,-0.29039090871810913","0.5679969191551208,0.3355395793914795,-0.060966651886701584","0.4575803279876709,0.3367060422897339,0.010312714613974094","0.37008190155029297,0.6463915705680847,0.05941979959607124","0.1560918539762497,0.7204225063323975,-0.05045431852340698","0.2850157916545868,0.41574418544769287,-0.16059374809265137","0.5861350893974304,1.4673559665679932,-0.010484505444765091","0.3819293677806854,1.4326846599578857,0.009764095768332481"
0.5,"0.5073053240776062,0.3429267406463623,-0.27426403760910034","0.5679455995559692,0.33527085185050964,-0.06518302857875824","0.45756277441978455,0.3367302119731903,0.020952384918928146","0.3700382113456726,0.6460153460502625,0.07540349662303925","0.15614531934261322,0.6981125473976135,-0.0016957480693235993","0.3027317523956299,0.41393378376960754,-0.047334667295217514","0.5861387252807617,1.4695048332214355,-0.011852511204779148","0.38169610500335693,1.4339960813522339,0.01114704180508852"
0.5,"0.5072886943817139,0.3445391058921814,-0.2782055735588074","0.5679317712783813,0.3353048264980316,-0.06037382036447525","0.45746493339538574,0.3370892107486725,0.015165934339165688","0.37040454149246216,0.645068347454071,0.06118558719754219","0.15652287006378174,0.6701679229736328,-0.03177694231271744","0.3130262494087219,0.4144590497016907,-0.12057776749134064","0.5886799097061157,1.470518946647644,0.0009741744142957032","0.3825151026248932,1.4352039098739624,-0.001630254671908915"
0.5,"0.5067147016525269,0.3445434868335724,-0.2762628197669983","0.5677692294120789,0.3352195620536804,-0.06197909265756607","0.4568621516227722,0.3370756506919861,0.01197290699928999","0.3703541159629822,0.6435353755950928,0.031039360910654068","0.15431958436965942,0.6577837467193604,-0.21319246292114258","0.31382834911346436,0.4202553629875183,-0.43446779251098633","0.5886536240577698,1.4733712673187256,0.003719403175637126","0.38248103857040405,1.4400972127914429,-0.004382851533591747"
0.5,"0.5066839456558228,0.3445703983306885,-0.2764732837677002","0.5676856637001038,0.33512675762176514,-0.07319645583629608","0.4563367962837219,0.33708569407463074,0.0036041908897459507","0.37034738063812256,0.6427645683288574,0.027336016297340393","0.15229657292366028,0.6510791778564453,-0.16474658250808716","0.31416404247283936,0.42915114760398865,-0.33089661598205566","0.5878676772117615,1.4787554740905762,0.0025137984193861485","0.3816799819469452,1.4437997341156006,-0.003186366753652692"
0.5,"0.5066326856613159,0.3445240557193756,-0.27182698249816895","0.5676824450492859,0.3348051607608795,-0.0752490907907486","0.4564003050327301,0.3370553255081177,0.004180124960839748","0.37035998702049255,0.6413260698318481,0.029429208487272263","0.15210385620594025,0.6511296033859253,-0.16851691901683807","0.31510886549949646,0.42929908633232117,-0.3469260334968567","0.5868600606918335,1.482015609741211,-0.004240524955093861","0.38116592168807983,1.4459108114242554,0.0035246238112449646"
0.5,"0.507350504398346,0.3449628949165344,-0.26994869112968445","0.5683227777481079,0.3351348340511322,-0.06345529854297638","0.4571652412414551,0.3373349606990814,0.02417546883225441","0.3703831732273102,0.6413495540618896,0.06768137961626053","0.15343599021434784,0.6538035273551941,-0.03845085948705673","0.31653058528900146,0.4283609688282013,-0.1073869913816452","0.5857327580451965,1.4823157787322998,-0.004665270447731018","0.3788169026374817,1.4458565711975098,0.003964122850447893"
0.5,"0.5085426568984985,0.34345096349716187,-0.27155014872550964","0.569320559501648,0.33494025468826294,-0.041706401854753494","0.45857304334640503,0.33713847398757935,0.025555649772286415","0.37019985914230347,0.6416937708854675,0.06460941582918167","0.15348494052886963,0.6946210861206055,-0.14421750605106354","0.3143690824508667,0.4307185411453247,-0.3617097735404968","0.5857263207435608,1.4829128980636597,0.004778640810400248","0.37741926312446594,1.4458385705947876,-0.005450907163321972"
0.5,"0.5086896419525146,0.34400996565818787,-0.27788618206977844","0.5697844624519348,0.33519676327705383,-0.04555744305253029","0.45867419242858887,0.33760809898376465,0.022882085293531418","0.3702656328678131,0.6474730372428894,0.05386444926261902","0.15515591204166412,0.7164322733879089,-0.2470022439956665","0.3063913881778717,0.43788591027259827,-0.5796438455581665","0.585862398147583,1.4853185415267944,0.007636292837560177","0.3774249851703644,1.4493263959884644,-0.008331047371029854"
0.5,"0.5085482597351074,0.3440125286579132,-0.30771273374557495","0.5697787404060364,0.3351633548736572,-0.07354912161827087","0.4586697220802307,0.33763110637664795,-0.016612742096185684","0.3705747723579407,0.6518874764442444,0.012775410898029804","0.15813885629177094,0.7331527471542358,-0.2245796173810959","0.298309862613678,0.43954288959503174,-0.4722289443016052","0.5872008800506592,1.483790397644043,0.009854917414486408","0.37913641333580017,1.4487545490264893,-0.010530306957662106"
0.5,"0.5086323618888855,0.34433481097221375,-0.30536553263664246","0.569805920124054,0.33526262640953064,-0.0772489681839943","0.4587589204311371,0.3378033936023712,-0.014997690916061401","0.3708752691745758,0.6527295708656311,0.016280850395560265","0.1594584733247757,0.7423492670059204,-0.20613637566566467","0.2910025715827942,0.44183972477912903,-0.4713391363620758","0.5871805548667908,1.4829457998275757,0.003850311040878296","0.3792736828327179,1.4478907585144043,-0.004578246735036373"
0.5,"0.5085049867630005,0.34469106793403625,-0.3254481256008148","0.5697530508041382,0.3352670669555664,-0.08446558564901352","0.45868319272994995,0.33829307556152344,-0.03262070193886757","0.3712446689605713,0.6558573246002197,0.01760147698223591","0.16096289455890656,0.7504470944404602,-0.16411460936069489","0.28440430760383606,0.44365108013153076,-0.3309878706932068","0.5902644395828247,1.480210542678833,0.0035980388056486845","0.38307446241378784,1.447138786315918,-0.004313999321311712"
0.5,"0.5084709525108337,0.34484681487083435,-0.32153862714767456","0.5697247385978699,0.335272878408432,-0.07881544530391693","0.4586385190486908,0.33850568532943726,-0.028021708130836487","0.37143880128860474,0.6557811498641968,0.018154729157686234","0.16148796677589417,0.7521919012069702,-0.21110856533050537","0.27794158458709717,0.4443458914756775,-0.5001983046531677","0.5908371806144714,1.4782284498214722,0.003524006577208638","0.38337117433547974,1.4462586641311646,-0.004229874350130558"
0.5,"0.5084188580513,0.3448632061481476,-0.31798169016838074","0.5697250366210938,0.3353296220302582,-0.08462439477443695","0.4586118757724762,0.3385857343673706,-0.02515905722975731","0.3711732029914856,0.6557078957557678,0.01587495394051075","0.16235852241516113,0.7511285543441772,-0.23847942054271698","0.2743249535560608,0.44418004155158997,-0.5335285663604736","0.5906955003738403,1.4783217906951904,0.0008845201809890568","0.38269856572151184,1.446216344833374,-0.0015790809411555529"
0.5,"0.5082801580429077,0.3448321521282196,-0.297264039516449","0.5696641206741333,0.3353508710861206,-0.06991501152515411","0.4585812985897064,0.338596373796463,0.004753805696964264","0.37117674946784973,0.6556714773178101,0.06772027164697647","0.1629197746515274,0.7483757734298706,-0.01435009203851223","0.27608588337898254,0.4412879943847656,-0.08860936015844345","0.5906597375869751,1.4783117771148682,-0.004654848948121071","0.3825535178184509,1.445960283279419,0.003937369212508202"
0.5,"0.5083382725715637,0.34376248717308044,-0.293549120426178","0.5696673393249512,0.33517149090766907,-0.05692923814058304","0.45859432220458984,0.3386070728302002,0.015379023738205433","0.3711778223514557,0.655644416809082,0.06238364428281784","0.16522066295146942,0.7437286972999573,-0.02945033647119999","0.27822163701057434,0.4390678107738495,-0.2160351276397705","0.5933052897453308,1.478384017944336,-0.0043738605454564095","0.38467681407928467,1.4460142850875854,0.0036494811065495014"
0.5,"0.50833660364151,0.34318748116493225,-0.2841295599937439","0.5700163245201111,0.3349522352218628,-0.046759337186813354","0.45890742540359497,0.33846959471702576,0.024687031283974648","0.37026506662368774,0.6532705426216125,0.059084076434373856","0.16394175589084625,0.7400998473167419,-0.062429189682006836","0.28265702724456787,0.43901845812797546,-0.24749460816383362","0.592390775680542,1.478397250175476,-0.001391806872561574","0.3817477226257324,1.444962739944458,0.0006458919961005449"
0.5,"0.508266806602478,0.34335190057754517,-0.2684148848056793","0.5701419115066528,0.33495014905929565,-0.043771371245384216","0.45909610390663147,0.33853763341903687,0.031896598637104034","0.3710225224494934,0.6478606462478638,0.05780234932899475","0.16243398189544678,0.7244298458099365,-0.1699337363243103","0.29320982098579407,0.43944427371025085,-0.4396699368953705","0.5928310751914978,1.4783726930618286,0.0013950745342299342","0.38235336542129517,1.444940209388733,-0.002154057612642646"
0.5,"0.5083354711532593,0.3434847593307495,-0.2774046063423157","0.5702973008155823,0.3350004553794861,-0.04634343460202217","0.4592961370944977,0.338509738445282,0.015637505799531937","0.37104448676109314,0.6460925340652466,0.04462224617600441","0.16155199706554413,0.7151556015014648,-0.12226416915655136","0.29940158128738403,0.44041571021080017,-0.22857451438903809","0.5941342711448669,1.4724770784378052,0.0056339106522500515","0.38376858830451965,1.4390394687652588,-0.006374328397214413"
0.5,"0.5085681080818176,0.34353333711624146,-0.27420276403427124","0.5704324841499329,0.33497241139411926,-0.023708779364824295","0.45942768454551697,0.3384789824485779,0.03924514725804329","0.3708833158016205,0.6440866589546204,0.051427118480205536","0.16100288927555084,0.6959238648414612,-0.14803220331668854","0.3024069368839264,0.44242388010025024,-0.3073834776878357","0.5940808057785034,1.473699927330017,0.009452787227928638","0.3831899166107178,1.439237356185913,-0.010213490575551987"
0.5,"0.5093156695365906,0.3435209393501282,-0.2644251585006714","0.5708227157592773,0.3348667025566101,-0.0286736898124218","0.45952290296554565,0.33828771114349365,0.03723202273249626","0.3708854019641876,0.6425710916519165,0.05023207142949104","0.16048769652843475,0.6856011152267456,-0.17567668855190277","0.305785596370697,0.4407837390899658,-0.37148192524909973","0.5945148468017578,1.4733415842056274,0.009219324216246605","0.3833564519882202,1.4390562772750854,-0.009964711964130402"
0.5,"0.5099050402641296,0.3422946333885193,-0.27000510692596436","0.5716519951820374,0.3344726860523224,-0.05824718624353409","0.46080127358436584,0.3373134732246399,0.00811665691435337","0.370556503534317,0.6423949599266052,0.033226825296878815","0.15780231356620789,0.6878994107246399,-0.1852036863565445","0.30534636974334717,0.4401742219924927,-0.3949849307537079","0.5930143594741821,1.4732606410980225,0.004143864847719669","0.3828677237033844,1.4382694959640503,-0.004885780159384012"
0.5,"0.5113293528556824,0.3422950208187103,-0.26847222447395325","0.572552502155304,0.3346007168292999,-0.05779685825109482","0.4609106183052063,0.33726394176483154,0.010243493132293224","0.37063688039779663,0.6424088478088379,0.039468757808208466","0.15769724547863007,0.6906659603118896,-0.25086185336112976","0.3016769587993622,0.4398762881755829,-0.5987613797187805","0.5928981304168701,1.4748196601867676,-0.004763947334140539","0.38287049531936646,1.4397172927856445,0.004001171328127384"
0.5,"0.5116548538208008,0.34230783581733704,-0.2804204523563385","0.572629988193512,0.3347105383872986,-0.0645160898566246","0.46099966764450073,0.33726248145103455,0.00604634266346693","0.3717503249645233,0.6446278691291809,0.03951717168092728","0.15831607580184937,0.7046323418617249,-0.23309120535850525","0.298322856426239,0.4394874572753906,-0.5404863953590393","0.5927327871322632,1.4790269136428833,-0.0059649948962032795","0.382923424243927,1.4421976804733276,0.0052298554219305515"
0.5,"0.5115850567817688,0.34251976013183594,-0.3144470751285553","0.5725623369216919,0.33477428555488586,-0.075215183198452","0.4609947204589844,0.33730101585388184,-0.0168644767254591","0.37353581190109253,0.6457254886627197,0.008786785416305065","0.1614636927843094,0.7153099179267883,-0.2614215910434723","0.2967815399169922,0.4378242790699005,-0.5540700554847717","0.5933454632759094,1.4790517091751099,0.003157978877425194","0.38474148511886597,1.4428952932357788,-0.0038830514531582594"
0.5,"0.5114431381225586,0.34327030181884766,-0.29555606842041016","0.5723970532417297,0.33487242460250854,-0.05165032669901848","0.4606553614139557,0.3377237021923065,0.012586611323058605","0.374167263507843,0.6462817192077637,0.03096572682261467","0.16320322453975677,0.7193324565887451,-0.24976646900177002","0.2953363060951233,0.43744608759880066,-0.5686181783676147","0.5936101078987122,1.4786127805709839,0.003088925266638398","0.38488325476646423,1.4428763389587402,-0.0038145515136420727"
0.5,"0.5112916231155396,0.34330230951309204,-0.29086652398109436","0.5723626017570496,0.33489760756492615,-0.0562630221247673","0.46045994758605957,0.3379099369049072,0.010016183368861675","0.3746021091938019,0.6463221311569214,0.02560902200639248","0.16467979550361633,0.7246778011322021,-0.2748079001903534","0.2945629954338074,0.4374373257160187,-0.6049307584762573","0.5939141511917114,1.4786375761032104,0.002955881180241704","0.38503724336624146,1.4432016611099243,-0.0036755509208887815"
0.5,"0.5112897753715515,0.34297725558280945,-0.2767464220523834","0.572363018989563,0.33477067947387695,-0.043601226061582565","0.4604593813419342,0.33788514137268066,0.026517685502767563","0.37519022822380066,0.6468640565872192,0.035893287509679794","0.16517527401447296,0.7256714105606079,-0.27751263976097107","0.2941568195819855,0.4374227225780487,-0.6472252011299133","0.5950158834457397,1.4781888723373413,0.0040596057660877705","0.3863387703895569,1.4432213306427002,-0.004768150858581066"
0.5,"0.5109118223190308,0.34299612045288086,-0.2725418508052826","0.5722441077232361,0.33468830585479736,-0.029679611325263977","0.46046918630599976,0.33787867426872253,0.06121174246072769","0.37534159421920776,0.6466047763824463,0.12892624735832214","0.16516655683517456,0.7249146103858948,0.08958259969949722","0.29432356357574463,0.4332934021949768,0.0458533950150013","0.5956814885139465,1.4734275341033936,0.0008811943116597831","0.38637715578079224,1.439217448234558,-0.0014826765982434154"
0.5,"0.5102611184120178,0.3453972041606903,-0.25925466418266296","0.5718778371810913,0.33503788709640503,-0.031185602769255638","0.46024614572525024,0.33823177218437195,0.05204356834292412","0.37501853704452515,0.6432425379753113,0.1076672226190567","0.16503241658210754,0.6967089176177979,-0.05455608293414116","0.2962675094604492,0.426520973443985,-0.24999423325061798","0.594135046005249,1.4714443683624268,0.0023242179304361343","0.3859979510307312,1.4372012615203857,-0.0029666780028492212"
0.5,"0.5102694630622864,0.34847432374954224,-0.2596881091594696","0.571587085723877,0.3360249996185303,-0.05148107558488846","0.46043166518211365,0.3394772708415985,0.050328146666288376","0.3749323785305023,0.6420039534568787,0.09612467139959335","0.1643228828907013,0.6766383647918701,0.008715244941413403","0.30651065707206726,0.4161200523376465,-0.042072929441928864","0.5941199064254761,1.471494197845459,-0.013505485840141773","0.3865449130535126,1.4375749826431274,0.012865100987255573"
0.5,"0.5095843076705933,0.3504545986652374,-0.2611382007598877","0.5709219574928284,0.3370433449745178,-0.03561127558350563","0.45984452962875366,0.340678334236145,0.04560067132115364","0.3735100328922272,0.6407416462898254,0.07394840568304062","0.15875563025474548,0.6509770154953003,-0.1284695565700531","0.30996590852737427,0.4134489595890045,-0.259382039308548","0.5941317081451416,1.4715240001678467,-0.004993818700313568","0.38654884696006775,1.4379428625106812,0.004310809075832367"
0.5,"0.5085062980651855,0.3507225215435028,-0.2574479877948761","0.5703775882720947,0.3370722234249115,-0.028113767504692078","0.45967140793800354,0.3408728241920471,0.04601631686091423","0.3729189932346344,0.6349760890007019,0.074686199426651","0.1542980670928955,0.6307179927825928,-0.07020685821771622","0.3210413455963135,0.4045729637145996,-0.13016778230667114","0.5939486622810364,1.471550464630127,-0.004810606595128775","0.38610735535621643,1.4379384517669678,0.004126827232539654"
0.5,"0.507445216178894,0.3511424660682678,-0.2587909400463104","0.5698813199996948,0.33714908361434937,-0.010258673690259457","0.45921236276626587,0.3408922553062439,0.04497918114066124","0.37123748660087585,0.6315572261810303,0.052019067108631134","0.1498744934797287,0.6284202933311462,-0.23370106518268585","0.322754442691803,0.40261849761009216,-0.47457975149154663","0.5933047533035278,1.4723575115203857,0.010676644742488861","0.3834691345691681,1.4383600950241089,-0.011358710005879402"
0.5,"0.5055843591690063,0.35203641653060913,-0.24054019153118134","0.5688691735267639,0.3374057114124298,-0.005792806390672922","0.4591499865055084,0.34095990657806396,0.05449522286653519","0.3703850507736206,0.6292057633399963,0.05361618474125862","0.14790555834770203,0.627105712890625,-0.20196124911308289","0.32410669326782227,0.3982875943183899,-0.41210103034973145","0.5913953185081482,1.4743900299072266,0.012247669510543346","0.38030725717544556,1.4403918981552124,-0.0129128098487854"
0.5,"0.5051546096801758,0.3527074158191681,-0.23303408920764923","0.5687055587768555,0.3375037610530853,-0.009321478195488453","0.4586952328681946,0.3409765362739563,0.05284113436937332","0.3699816167354584,0.6272780299186707,0.04500899836421013","0.14775700867176056,0.6233721375465393,-0.25230681896209717","0.3245372474193573,0.397844135761261,-0.5030649900436401","0.591391921043396,1.47451913356781,0.01298312284052372","0.3803033232688904,1.4410977363586426,-0.01368162501603365"
0.5,"0.5056052803993225,0.35277625918388367,-0.23523275554180145","0.5687186121940613,0.33751431107521057,-0.0015154737047851086","0.4590369760990143,0.3409680128097534,0.05989869683980942","0.36998268961906433,0.626191258430481,0.05466178059577942","0.1454516351222992,0.6242482662200928,-0.2237749546766281","0.3255959153175354,0.3978079557418823,-0.45143038034439087","0.591397225856781,1.4773989915847778,0.012692068703472614","0.37983590364456177,1.4438598155975342,-0.013388278894126415"
0.5,"0.5077179670333862,0.35267141461372375,-0.24839332699775696","0.568737804889679,0.33752092719078064,0.01023775339126587","0.45916905999183655,0.3413785696029663,0.05820603296160698","0.36969801783561707,0.6264240145683289,0.04175892472267151","0.14495424926280975,0.6268454790115356,-0.2761092185974121","0.32475823163986206,0.39829522371292114,-0.5428401231765747","0.592370867729187,1.4773420095443726,0.023866813629865646","0.38012275099754333,1.4438694715499878,-0.024589236825704575"
0.5,"0.5083650350570679,0.352655827999115,-0.26751089096069336","0.5688056349754333,0.33752870559692383,-0.023607593029737473","0.45932120084762573,0.3413868546485901,0.03448445722460747","0.36952918767929077,0.629748523235321,0.04702858626842499","0.14520235359668732,0.6270617842674255,-0.08180934935808182","0.32418006658554077,0.39857590198516846,-0.14754751324653625","0.5941095352172852,1.4774936437606812,0.015299832448363304","0.38220417499542236,1.444722294807434,-0.015979675576090813"
-0.5,"0.43550992012023926,0.2667416036128998,-0.26187869906425476","0.5247172713279724,0.22808033227920532,-0.02347186952829361","0.39923325181007385,0.24311929941177368,0.020253801718354225","0.3342297673225403,0.5658213496208191,-0.07006314396858215","0.48577094078063965,0.8172796368598938,-0.4645795226097107","0.6103944182395935,0.39867302775382996,-0.8034580945968628","0.5822964906692505,1.3357234001159668,0.03542785346508026","0.3702385425567627,1.327346682548523,-0.03557099774479866"
-0.5,"0.4239979684352875,0.25029367208480835,-0.11841614544391632","0.5147392749786377,0.21971482038497925,0.14457954466342926","0.3901674449443817,0.22275757789611816,0.11848781257867813","0.32369527220726013,0.5410163402557373,0.05226696655154228","0.4855383038520813,0.8198461532592773,-0.24854080379009247","0.6260417699813843,0.5583130121231079,-0.5477170348167419","0.5756499171257019,1.3126591444015503,0.043998200446367264","0.37054330110549927,1.3023957014083862,-0.04434474557638168"
-0.5,"0.41779381036758423,0.24177460372447968,-0.10193346440792084","0.5067269802093506,0.21655072271823883,0.1861599087715149","0.3909876048564911,0.2182864248752594,0.18868699669837952","0.32218167185783386,0.5363762974739075,0.11870656907558441","0.48119181394577026,0.8108651638031006,-0.21138711273670197","0.6234915852546692,0.5514172911643982,-0.4967308044433594","0.5662280917167664,1.3282290697097778,0.04474564269185066","0.3650960624217987,1.3132123947143555,-0.04512568563222885"
-0.5,"0.41661930084228516,0.2404884696006775,-0.04043620452284813","0.5016201138496399,0.2227981835603714,0.21355676651000977","0.38911351561546326,0.21953076124191284,0.21863886713981628","0.32216793298721313,0.5291590690612793,0.14261935651302338","0.4938494563102722,0.7878236770629883,-0.11957180500030518","0.6048043966293335,0.4410751461982727,-0.3906092941761017","0.5604816675186157,1.2961187362670898,0.04451417550444603","0.3623538613319397,1.2821710109710693,-0.04477747902274132"
-0.5,"0.41765132546424866,0.24827632308006287,0.11345209181308746","0.49808821082115173,0.23328521847724915,0.3981553614139557","0.3924460709095001,0.23244743049144745,0.3832159638404846","0.3260042667388916,0.5322938561439514,0.29010066390037537","0.4563378691673279,0.833782970905304,-0.04899829253554344","0.592436671257019,0.5525667667388916,-0.33411017060279846","0.5538963079452515,1.2846540212631226,0.04370639845728874","0.36103278398513794,1.2717838287353516,-0.044015076011419296"
-0.5,"0.42447513341903687,0.2640005052089691,0.006774645298719406","0.501095175743103,0.23499849438667297,0.29197636246681213","0.3940519094467163,0.24104270339012146,0.2788615822792053","0.32643240690231323,0.5385152697563171,0.2125224620103836","0.4840888977050781,0.808915376663208,-0.19141273200511932","0.5868268609046936,0.4523267149925232,-0.5365575551986694","0.5568488836288452,1.2920037508010864,0.047949083149433136","0.36292099952697754,1.284136176109314,-0.04810147359967232"
