gesture,[0],[7],[8],[12],[14],[16],[23],[24]
0.5,"0.6615083813667297,0.2979333996772766,-0.32424184679985046","0.7027441263198853,0.3012356758117676,-0.08707763999700546","0.5982784032821655,0.2995026409626007,-0.01174402516335249","0.5100899338722229,0.6139451861381531,0.1364889293909073","0.3075675070285797,0.7112519145011902,0.16881395876407623","0.270092248916626,0.35417479276657104,0.05398344248533249","0.7480795383453369,1.4354636669158936,-0.055285077542066574","0.5542044639587402,1.4281014204025269,0.05459369346499443"
0.5,"0.6631938219070435,0.29724952578544617,-0.3187049329280853","0.7034519910812378,0.3015756905078888,-0.08795800805091858","0.6006365418434143,0.2992275655269623,-0.028799425810575485","0.5110822916030884,0.6135672926902771,0.101385697722435","0.30999046564102173,0.6889523267745972,0.13012203574180603","0.24306876957416534,0.3529220223426819,-0.016773320734500885","0.748066246509552,1.435459017753601,-0.04939255863428116","0.5551339983940125,1.4281516075134277,0.048703212291002274"
0.5,"0.664042592048645,0.29549264907836914,-0.3064325451850891","0.70395427942276,0.30164921283721924,-0.08565172553062439","0.6020751595497131,0.2990710139274597,-0.02933964505791664","0.5128968358039856,0.6135475039482117,0.09530080854892731","0.3128243386745453,0.6825876235961914,0.12547434866428375","0.21689672768115997,0.35355040431022644,-0.01816585287451744","0.7475360631942749,1.4366695880889893,-0.04367219656705856","0.5548849701881409,1.4287654161453247,0.043018460273742676"
0.5,"0.6646506786346436,0.2948596775531769,-0.30998533964157104","0.7042211294174194,0.30173060297966003,-0.08595750480890274","0.603000283241272,0.299007385969162,-0.0320563018321991","0.5128921270370483,0.6145294904708862,0.09130413085222244","0.31267112493515015,0.6665049195289612,0.10810156166553497","0.1898466944694519,0.3532565236091614,-0.08370222896337509","0.7475176453590393,1.4378660917282104,-0.04235520213842392","0.5548240542411804,1.429330825805664,0.04168592020869255"
0.5,"0.6647452116012573,0.29417702555656433,-0.30606913566589355","0.7045710682868958,0.30177390575408936,-0.07130245119333267","0.603121280670166,0.29895278811454773,-0.02970643900334835","0.5122233033180237,0.6142241358757019,0.09212692081928253","0.3115532398223877,0.6522646546363831,0.06337156146764755","0.16722281277179718,0.35713568329811096,-0.1825484335422516","0.7466598153114319,1.4409321546554565,-0.04078928381204605","0.5538357496261597,1.4297839403152466,0.040082551538944244"
0.5,"0.6642166972160339,0.29397743940353394,-0.3106686472892761","0.7045809030532837,0.30181434750556946,-0.08016666769981384","0.603102445602417,0.29881539940834045,-0.03851731866598129","0.5114001035690308,0.6139956116676331,0.09222795069217682","0.3099064528942108,0.6440662145614624,0.08172959834337234","0.1582246869802475,0.3655519187450409,-0.14093467593193054","0.7438660264015198,1.4447487592697144,-0.04204007610678673","0.5527418851852417,1.430521011352539,0.04130067676305771"
0.5,"0.663591742515564,0.29338538646698,-0.30540233850479126","0.7046228647232056,0.3017842471599579,-0.06988970190286636","0.6029859781265259,0.298271507024765,-0.03637928143143654","0.5099161863327026,0.6146783232688904,0.09167198836803436","0.3071278929710388,0.6426637768745422,0.0729924663901329","0.1581309735774994,0.3712279796600342,-0.13928911089897156","0.743822455406189,1.4491809606552124,-0.039956770837306976","0.5524714589118958,1.4334568977355957,0.039224885404109955"
0.5,"0.6623120307922363,0.29340851306915283,-0.2975141704082489","0.7043603658676147,0.30171677470207214,-0.06814488768577576","0.6025141477584839,0.2981575131416321,-0.00913646537810564","0.5097460150718689,0.6147285103797913,0.12284426391124725","0.3072128891944885,0.6456515789031982,0.09239067882299423","0.17110809683799744,0.3726175129413605,-0.1501188725233078","0.7440475821495056,1.4500998258590698,-0.04640143737196922","0.5523072481155396,1.434531807899475,0.04569843411445618"
0.5,"0.6618213653564453,0.2934292256832123,-0.288476824760437","0.7036523222923279,0.30073192715644836,-0.06524432450532913","0.6022663712501526,0.2981352210044861,-0.001279934891499579","0.5107188820838928,0.6150166392326355,0.1285240203142166","0.309129923582077,0.6568043828010559,0.13609692454338074","0.17875535786151886,0.3694113790988922,-0.01704038865864277","0.7440420389175415,1.4500402212142944,-0.046169575303792953","0.5521706938743591,1.4346328973770142,0.04549235478043556"
0.5,"0.6605602502822876,0.2966977655887604,-0.32281213998794556","0.7030882835388184,0.3007339835166931,-0.08007103949785233","0.6004133820533752,0.29856932163238525,-0.008428815752267838","0.5109347105026245,0.6152382493019104,0.12626542150974274","0.308019757270813,0.6843439340591431,0.1257885992527008","0.2339438498020172,0.3607771098613739,-0.03704413026571274","0.7488077282905579,1.4468977451324463,-0.05000981688499451","0.5559287667274475,1.4346394538879395,0.04933464154601097"
0.5,"0.65472412109375,0.2935250401496887,-0.31944701075553894","0.6977933049201965,0.29624736309051514,-0.08008430153131485","0.5984684228897095,0.29761695861816406,-0.009684126824140549","0.5083168745040894,0.6152176856994629,0.10901442915201187","0.3009825348854065,0.7197187542915344,-0.03475119546055794","0.28341078758239746,0.3569484353065491,-0.3309611678123474","0.7488120794296265,1.4319641590118408,-0.04987091198563576","0.5558198690414429,1.429852843284607,0.04917579144239426"
0.5,"0.6530372500419617,0.28992876410484314,-0.2958533763885498","0.6952131390571594,0.29432427883148193,-0.08008847385644913","0.5961178541183472,0.2963438630104065,-0.01058142352849245","0.5068260431289673,0.6150356531143188,0.09723569452762604","0.3012414574623108,0.7292765378952026,-0.023360993713140488","0.33819958567619324,0.3558298349380493,-0.061064463108778","0.7486723065376282,1.4274247884750366,-0.04801304638385773","0.5552167296409607,1.4245460033416748,0.04731569439172745"
0.5,"0.6518236994743347,0.28991571068763733,-0.2944265305995941","0.6943781971931458,0.29422250390052795,-0.08382289111614227","0.5952352285385132,0.29593363404273987,-0.0075547159649431705","0.5054997205734253,0.6152667999267578,0.10504259914159775","0.30145448446273804,0.7322628498077393,0.11896438896656036","0.379280149936676,0.3766596019268036,0.1339225322008133","0.7485846281051636,1.4229048490524292,-0.04918215423822403","0.5549145340919495,1.4211426973342896,0.04849039763212204"
0.5,"0.6510757803916931,0.30076688528060913,-0.31726139783859253","0.6938706636428833,0.29695239663124084,-0.09692605584859848","0.5922659039497375,0.2978179156780243,-0.007700861897319555","0.5054925680160522,0.6187214851379395,0.1273302137851715","0.3042615056037903,0.7300383448600769,0.2645358443260193","0.41561269760131836,0.4046435058116913,0.4069897532463074","0.7485419511795044,1.4210094213485718,-0.056617796421051025","0.5548461675643921,1.4180800914764404,0.055895596742630005"
0.5,"0.6505147218704224,0.3040289282798767,-0.31784775853157043","0.6931475400924683,0.29763951897621155,-0.0885300487279892","0.5909892916679382,0.2982480227947235,0.010175886563956738","0.505801260471344,0.6199179887771606,0.17044341564178467","0.3043772280216217,0.7283658385276794,0.3761138319969177","0.4332922101020813,0.43216976523399353,0.5961036682128906","0.7486117482185364,1.4176379442214966,-0.061190295964479446","0.5549089312553406,1.4150512218475342,0.060455918312072754"
0.5,"0.6506020426750183,0.3072347939014435,-0.33451762795448303","0.69322669506073,0.29911163449287415,-0.08927777409553528","0.5902926921844482,0.29840874671936035,0.0069090514443814754","0.5058850049972534,0.6234126687049866,0.1597377359867096","0.3044223189353943,0.7270932793617249,0.2989741563796997","0.4279567301273346,0.43395063281059265,0.41943278908729553","0.7485791444778442,1.4178292751312256,-0.06137702986598015","0.5541023015975952,1.4138612747192383,0.060633182525634766"
0.5,"0.6510672569274902,0.3073979318141937,-0.34407520294189453","0.6933100819587708,0.29912349581718445,-0.08879527449607849","0.5899853706359863,0.2984400987625122,0.005462081171572208","0.5057846903800964,0.6255515217781067,0.15608808398246765","0.30437880754470825,0.7278349995613098,0.29399532079696655","0.417382150888443,0.4273028075695038,0.42807596921920776","0.7485585808753967,1.4170588254928589,-0.06096995621919632","0.5526720881462097,1.4135022163391113,0.060232944786548615"
0.5,"0.6557140350341797,0.30729466676712036,-0.33964645862579346","0.6935034394264221,0.29930976033210754,-0.0815805122256279","0.5900281667709351,0.2978070080280304,0.003842691658064723","0.5056674480438232,0.6254464387893677,0.1501462161540985","0.304418683052063,0.7302792072296143,0.18623673915863037","0.39841756224632263,0.4219696819782257,0.1931685507297516","0.7469049692153931,1.416562557220459,-0.059579264372587204","0.55080246925354,1.4127784967422485,0.05882749706506729"
0.5,"0.6578943133354187,0.3105591833591461,-0.33758744597435","0.6936155557632446,0.2997618019580841,-0.07513726502656937","0.5900517702102661,0.2979217767715454,-0.00256746937520802","0.5057815313339233,0.624107301235199,0.11706095933914185","0.3032270669937134,0.7318767309188843,0.04477871209383011","0.39348238706588745,0.38271886110305786,-0.07504217326641083","0.7469034194946289,1.4153661727905273,-0.049876756966114044","0.550792396068573,1.4120335578918457,0.04911944270133972"
0.5,"0.6578621864318848,0.31037524342536926,-0.3360137343406677","0.6947017312049866,0.29978296160697937,-0.06541698426008224","0.5897990465164185,0.29792094230651855,-0.006681664381176233","0.5057210326194763,0.6236100792884827,0.07485292851924896","0.29533374309539795,0.7357460856437683,-0.19018080830574036","0.35392144322395325,0.35487666726112366,-0.5545958876609802","0.7472091317176819,1.4154905080795288,-0.0360412634909153","0.5507529377937317,1.412329912185669,0.03521881252527237"
0.5,"0.6580034494400024,0.30954137444496155,-0.375059574842453","0.6954549551010132,0.2997945547103882,-0.08968017995357513","0.589817225933075,0.29781073331832886,-0.044852666556835175","0.5057193636894226,0.6235837936401367,0.045360930263996124","0.29088959097862244,0.7357518672943115,-0.21408244967460632","0.3125947117805481,0.34387171268463135,-0.5897669792175293","0.7472055554389954,1.41576087474823,-0.03221787139773369","0.5507559776306152,1.413622498512268,0.031363822519779205"
0.5,"0.6582484841346741,0.3041646182537079,-0.3663523197174072","0.6955186128616333,0.299358606338501,-0.09608258306980133","0.5919172763824463,0.29774877429008484,-0.045516908168792725","0.5067974328994751,0.6251420974731445,0.06187577173113823","0.29211872816085815,0.7170522212982178,-0.07446835935115814","0.28440600633621216,0.33905330300331116,-0.251680463552475","0.749808132648468,1.4158868789672852,-0.03287219628691673","0.5543605089187622,1.4147449731826782,0.03201219066977501"
0.5,"0.6594688296318054,0.2999153435230255,-0.3640272915363312","0.6958206295967102,0.2989109754562378,-0.09633578360080719","0.5940732955932617,0.29761362075805664,-0.04187954589724541","0.5072847008705139,0.6253834962844849,0.07648630440235138","0.29537439346313477,0.6927158236503601,0.09150752425193787","0.26040583848953247,0.3284943103790283,-0.007984627038240433","0.7498273253440857,1.4159773588180542,-0.04404354467988014","0.5548160076141357,1.4148176908493042,0.04328897222876549"
0.5,"0.6605251431465149,0.2976952791213989,-0.33418920636177063","0.6961065530776978,0.29859018325805664,-0.08504917472600937","0.5959360599517822,0.2972426414489746,-0.028713619336485863","0.5078905820846558,0.6252689957618713,0.10869209468364716","0.29921644926071167,0.6804416179656982,0.12244067341089249","0.24038498103618622,0.3292749524116516,-0.015706365928053856","0.7488639950752258,1.4176654815673828,-0.050108183175325394","0.554578423500061,1.4153461456298828,0.049430377781391144"
0.5,"0.660758376121521,0.2961328625679016,-0.32492703199386597","0.6961253881454468,0.29823431372642517,-0.07972373068332672","0.5972663164138794,0.29701295495033264,-0.026607805863022804","0.5085298418998718,0.6252375841140747,0.10976266860961914","0.30054357647895813,0.6788676977157593,0.11062206327915192","0.21613462269306183,0.3325567841529846,-0.020214179530739784","0.7490557432174683,1.4180821180343628,-0.050714440643787384","0.5547910928726196,1.4159469604492188,0.0500461682677269"
0.5,"0.6604613065719604,0.29453974962234497,-0.3165682256221771","0.6961610913276672,0.29784661531448364,-0.05756982043385506","0.597556471824646,0.29699644446372986,0.003160325111821294","0.5085322260856628,0.6254554986953735,0.14322640001773834","0.3012518584728241,0.6684108376502991,0.12360449135303497","0.19895730912685394,0.3340193033218384,-0.043856579810380936","0.7490471005439758,1.4207186698913574,-0.05368686839938164","0.5545311570167542,1.4184709787368774,0.0530170202255249"
0.5,"0.6601351499557495,0.29444652795791626,-0.3197125792503357","0.696327805519104,0.2978411018848419,-0.060496412217617035","0.5973902940750122,0.29701295495033264,0.0009579923935234547","0.5084062814712524,0.625440776348114,0.14360567927360535","0.30127495527267456,0.6651232242584229,0.11399386823177338","0.18508228659629822,0.3345648944377899,-0.12025339901447296","0.7485767602920532,1.4228066205978394,-0.057139843702316284","0.5539379119873047,1.4201223850250244,0.056451957672834396"
0.5,"0.6597656607627869,0.29473426938056946,-0.3277905583381653","0.6964598894119263,0.29788336157798767,-0.05998017266392708","0.5963430404663086,0.2971784472465515,-0.0006017243722453713","0.5079542398452759,0.6248128414154053,0.13886387646198273","0.3013039231300354,0.6630674004554749,0.06215706467628479","0.17667904496192932,0.3564247190952301,-0.2531919479370117","0.7479603290557861,1.4286879301071167,-0.05648115277290344","0.552831768989563,1.4232381582260132,0.055770158767700195"
0.5,"0.6594546437263489,0.2946186065673828,-0.3248891234397888","0.6965563893318176,0.29783597588539124,-0.05562429875135422","0.5955111384391785,0.2971276342868805,0.008155700750648975","0.5075814127922058,0.6248002052307129,0.14843173325061798","0.301084041595459,0.6626076698303223,0.07224424183368683","0.16661791503429413,0.3658795952796936,-0.1932368278503418","0.7461560964584351,1.4357826709747314,-0.05745552107691765","0.550146222114563,1.4282840490341187,0.056750982999801636"
0.5,"0.6589758396148682,0.2963595986366272,-0.3267212212085724","0.6965473890304565,0.29806163907051086,-0.06258144974708557","0.5949434041976929,0.2972869277000427,-0.008632366545498371","0.506797194480896,0.624701738357544,0.13602712750434875","0.3010616898536682,0.6637258529663086,0.08670412003993988","0.16748309135437012,0.37290114164352417,-0.13355733454227448","0.7442105412483215,1.4383955001831055,-0.057212311774492264","0.5499750375747681,1.4297759532928467,0.05651744082570076"
0.5,"0.6582695245742798,0.29918500781059265,-0.3364526331424713","0.6964752078056335,0.29826951026916504,-0.08601948618888855","0.594357430934906,0.2979376018047333,-0.041324056684970856","0.5067116022109985,0.6238130927085876,0.09434057027101517","0.30192404985427856,0.664797306060791,0.07457316666841507","0.17809851467609406,0.3727528154850006,-0.1309150755405426","0.743677020072937,1.438251256942749,-0.04920493811368942","0.5499639511108398,1.4289311170578003,0.04856275022029877"
0.5,"0.657153844833374,0.29985877871513367,-0.3400295674800873","0.6962512731552124,0.2987990081310272,-0.09254343807697296","0.5937891602516174,0.2980773150920868,-0.04074347764253616","0.5067956447601318,0.6238044500350952,0.09858912974596024","0.3057129383087158,0.6683485507965088,0.10931386798620224","0.18011882901191711,0.37030428647994995,-0.018093986436724663","0.7445622682571411,1.435941457748413,-0.049977563321590424","0.5517130494117737,1.428239107131958,0.04935166984796524"
0.5,"0.6547242403030396,0.2998731732368469,-0.34549903869628906","0.6955644488334656,0.29881009459495544,-0.09917476773262024","0.593461811542511,0.29870858788490295,-0.04362519457936287","0.5069171190261841,0.6238625645637512,0.093775175511837","0.30612289905548096,0.6763412952423096,0.07950814068317413","0.21981966495513916,0.3641470968723297,-0.06456304341554642","0.7467748522758484,1.4326246976852417,-0.05010851100087166","0.5541807413101196,1.4273865222930908,0.04948695749044418"
0.5,"0.6531028151512146,0.2985619306564331,-0.3469761908054352","0.6939206719398499,0.2977638244628906,-0.0968853086233139","0.5924862027168274,0.2987135350704193,-0.04081309586763382","0.5061383843421936,0.6239172220230103,0.09475934505462646","0.3060380220413208,0.7001035213470459,0.08856065571308136","0.25985047221183777,0.3638658821582794,-0.04670701175928116","0.7480451464653015,1.422947645187378,-0.05051868408918381","0.5552791357040405,1.4216517210006714,0.049886394292116165"
-0.5,"0.36033475399017334,0.268068790435791,-0.4951113164424896","0.44722118973731995,0.2519161105155945,-0.20174749195575714","0.31716474890708923,0.2644665539264679,-0.14693528413772583","0.26645010709762573,0.5906396508216858,-0.1414627730846405","0.3779884874820709,0.7872822880744934,-0.46522560715675354","0.5170091390609741,0.36461737751960754,-0.8258869051933289","0.5564453601837158,1.3992564678192139,0.01764642260968685","0.3430805504322052,1.4056634902954102,-0.01835050992667675"
-0.5,"0.341510534286499,0.24886150658130646,-0.3373017907142639","0.4253450036048889,0.23466847836971283,-0.049177102744579315","0.30396604537963867,0.23559054732322693,-0.06002654507756233","0.2560654878616333,0.583168089389801,-0.09835405647754669","0.4021171033382416,0.8002359867095947,-0.444538414478302","0.5259114503860474,0.364565908908844,-0.7617026567459106","0.5491284132003784,1.3837372064590454,0.046321187168359756","0.3363843858242035,1.3935626745224,-0.046813514083623886"
-0.5,"0.34590357542037964,0.24188366532325745,-0.4389076828956604","0.4283823072910309,0.22779320180416107,-0.17391756176948547","0.31137341260910034,0.23851656913757324,-0.16142994165420532","0.2571013569831848,0.5760762691497803,-0.20737478137016296","0.4020446240901947,0.7853206396102905,-0.6412419676780701","0.528398871421814,0.3679782450199127,-1.0689966678619385","0.5456562638282776,1.3808046579360962,0.032358571887016296","0.3368391692638397,1.3887940645217896,-0.032891158014535904"
-0.5,"0.3467308282852173,0.24560339748859406,-0.4269724488258362","0.4305538535118103,0.2297893464565277,-0.15421387553215027","0.3125905394554138,0.2425607442855835,-0.12371997535228729","0.2668412923812866,0.5741013884544373,-0.11697158962488174","0.40730446577072144,0.7745891213417053,-0.46762824058532715","0.5316759943962097,0.3690231442451477,-0.8421071767807007","0.5473955869674683,1.3743672370910645,0.019190264865756035","0.3448737561702728,1.3812423944473267,-0.019738685339689255"
-0.5,"0.35619261860847473,0.24736741185188293,-0.47712236642837524","0.42819756269454956,0.23460796475410461,-0.18735936284065247","0.3194970488548279,0.24636174738407135,-0.1827200949192047","0.27312183380126953,0.5748931765556335,-0.2164161205291748","0.4067815840244293,0.7379216551780701,-0.5822704434394836","0.527790904045105,0.3700832426548004,-0.9178900718688965","0.5453460216522217,1.3689074516296387,0.037867479026317596","0.3490777015686035,1.3770767450332642,-0.03812786191701889"
-0.5,"0.366070032119751,0.2693433463573456,-0.45208311080932617","0.431063175201416,0.2477310597896576,-0.14793862402439117","0.3255823254585266,0.27549996972084045,-0.15621976554393768","0.2835035026073456,0.5766762495040894,-0.20531301200389862","0.39796891808509827,0.7461414933204651,-0.5953841209411621","0.5204945802688599,0.3798370063304901,-0.9304561614990234","0.5594037771224976,1.3310831785202026,0.05906921625137329","0.36451977491378784,1.3471815586090088,-0.05933910608291626"
-0.5,"0.3750653862953186,0.32490524649620056,-0.10418491065502167","0.43091076612472534,0.2965865433216095,0.173307865858078","0.33261093497276306,0.32121542096138,0.13496552407741547","0.2928204834461212,0.5826602578163147,0.08498068153858185","0.3991270661354065,0.7090718746185303,-0.2901327610015869","0.4889897406101227,0.4190084636211395,-0.5347639322280884","0.5552469491958618,1.2747498750686646,0.053379498422145844","0.3733035922050476,1.302807092666626,-0.053790926933288574"
-0.5,"0.37581518292427063,0.3465811610221863,-0.02992134355008602","0.4327402710914612,0.3228570520877838,0.21972337365150452","0.3392903208732605,0.3458825349807739,0.21597647666931152","0.2988850772380829,0.5872671604156494,0.19056150317192078","0.39593642950057983,0.6674280166625977,-0.03335817530751228","0.4816591739654541,0.44760042428970337,-0.17439383268356323","0.5504040718078613,1.278159737586975,0.045965515077114105","0.3733447194099426,1.296282410621643,-0.04642689228057861"
-0.5,"0.37407946586608887,0.36091965436935425,-0.1534261256456375","0.43002620339393616,0.33817625045776367,0.0944136455655098","0.3407287895679474,0.3656470477581024,0.10180915892124176","0.3001098036766052,0.6005874276161194,0.15274475514888763","0.3394460082054138,0.8181914687156677,0.08489302545785904","0.40210089087486267,1.173061490058899,-0.11615072190761566","0.5397504568099976,1.2579448223114014,0.014361130073666573","0.37025147676467896,1.2689160108566284,-0.015081943944096565"
-0.5,"0.3798903226852417,0.3867303729057312,-0.07724150270223618","0.43216076493263245,0.35570046305656433,0.1464674323797226","0.34372225403785706,0.38074934482574463,0.12271915376186371","0.3043902516365051,0.606203019618988,0.10836242139339447","0.3762681484222412,0.7540821433067322,-0.07307712733745575","0.44989466667175293,0.7130853533744812,-0.2095998227596283","0.5339580178260803,1.2243101596832275,0.029271051287651062","0.37266871333122253,1.2396794557571411,-0.02986624464392662"
-0.5,"0.38359302282333374,0.38395923376083374,-0.14967426657676697","0.4369845390319824,0.3592827320098877,0.09564526379108429","0.3451375663280487,0.3827638328075409,0.08467111736536026","0.3064800500869751,0.6106016039848328,0.09591636061668396","0.3435029685497284,0.818155825138092,-0.051665157079696655","0.413468599319458,1.1046228408813477,-0.26492029428482056","0.5351369380950928,1.2387892007827759,0.027721906080842018","0.37416142225265503,1.2478240728378296,-0.028402697294950485"
-0.5,"0.3840959072113037,0.3772495985031128,-0.015505574643611908","0.43878239393234253,0.35446590185165405,0.2164662778377533","0.3461410105228424,0.3783094584941864,0.17900295555591583","0.3079313039779663,0.610401451587677,0.11771261692047119","0.3735477030277252,0.6605367064476013,-0.08696070313453674","0.46144670248031616,0.5751329064369202,-0.19599321484565735","0.5359451174736023,1.2064979076385498,0.03467179834842682","0.37396758794784546,1.215897560119629,-0.035260699689388275"
-0.5,"0.3815256953239441,0.3764209449291229,-0.10195837169885635","0.4393933415412903,0.3521835207939148,0.1771010458469391","0.3476813733577728,0.3772294223308563,0.12581312656402588","0.3089006543159485,0.6086099147796631,0.09809157997369766","0.3743627965450287,0.679442822933197,-0.15474694967269897","0.47336405515670776,0.4734840393066406,-0.3352290987968445","0.5322899222373962,1.224716305732727,-0.00027498608687892556","0.3705764710903168,1.2336550951004028,-0.00024306346313096583"
-0.5,"0.3833792209625244,0.38389283418655396,-0.12203337252140045","0.4412780702114105,0.35606762766838074,0.1100875735282898","0.34876883029937744,0.3798539340496063,0.10674182325601578","0.3095960021018982,0.6090332269668579,0.10383184999227524","0.393868625164032,0.6969212889671326,-0.01072506420314312","0.4872205853462219,0.4470375180244446,-0.03717740625143051","0.529496431350708,1.2342731952667236,-0.02303951606154442","0.37129780650138855,1.2420978546142578,0.022575560957193375"
-0.5,"0.38438329100608826,0.3800859749317169,-0.09682925045490265","0.4423171579837799,0.3542480170726776,0.12277324497699738","0.3488742709159851,0.3764079511165619,0.10666551440954208","0.30956292152404785,0.608468770980835,0.08417121320962906","0.41166916489601135,0.6826935410499573,-0.059319138526916504","0.5002051591873169,0.4462232291698456,-0.19486163556575775","0.5320982336997986,1.2372639179229736,-0.011539186351001263","0.3698539137840271,1.2461694478988647,0.011282620020210743"
-0.5,"0.3852236866950989,0.3783596158027649,-0.12361403554677963","0.4425455629825592,0.35402271151542664,0.09516526758670807","0.3493269085884094,0.3747667074203491,0.04657863453030586","0.30967646837234497,0.6079002022743225,-0.016757765784859657","0.40602588653564453,0.686362624168396,-0.276753693819046","0.5076432824134827,0.4446648061275482,-0.4632609486579895","0.5338718891143799,1.2405515909194946,0.01841881312429905","0.37019455432891846,1.2496302127838135,-0.018670864403247833"
-0.5,"0.3857220411300659,0.37321293354034424,-0.17106777429580688","0.4429081082344055,0.3528275489807129,0.07163239270448685","0.3496664762496948,0.3726395070552826,0.03163103014230728","0.3098962903022766,0.6084996461868286,-0.0030096652917563915","0.41931086778640747,0.6903823614120483,-0.2524542808532715","0.5056098103523254,0.44951164722442627,-0.2999386489391327","0.5350982546806335,1.2409650087356567,0.02497272938489914","0.3700246810913086,1.251869559288025,-0.0253523550927639"
-0.5,"0.3866361975669861,0.3720104694366455,-0.2080254852771759","0.44308796525001526,0.3517917990684509,-0.0008597066625952721","0.35004106163978577,0.3724561929702759,-0.010866036638617516","0.31008583307266235,0.6093984842300415,-0.06558406352996826","0.4140945076942444,0.6920106410980225,-0.3313854932785034","0.5165022611618042,0.4500831663608551,-0.5438944101333618","0.5360473394393921,1.246327519416809,0.028139207512140274","0.37025994062423706,1.2543950080871582,-0.028367415070533752"
-0.5,"0.387018620967865,0.36989495158195496,-0.21311309933662415","0.4432353079319,0.35096773505210876,0.0006509849918074906","0.3505394160747528,0.3668908476829529,-0.024066325277090073","0.3102319836616516,0.6078968644142151,-0.09704901278018951","0.42396417260169983,0.6775438785552979,-0.3791128396987915","0.5251585245132446,0.43262478709220886,-0.6155957579612732","0.5366590619087219,1.2438899278640747,0.03900656849145889","0.37221813201904297,1.2525020837783813,-0.039275266230106354"
-0.5,"0.39245307445526123,0.36949607729911804,-0.20447716116905212","0.44344034790992737,0.35124772787094116,0.04332464188337326","0.3507773280143738,0.36461248993873596,-0.0042158691212534904","0.3099650740623474,0.6059420108795166,-0.07429718226194382","0.43415728211402893,0.6773127913475037,-0.34437695145606995","0.5311623215675354,0.428213506937027,-0.5812679529190063","0.5354808568954468,1.2417356967926025,0.050909947603940964","0.37070199847221375,1.2510766983032227,-0.05104796215891838"
-0.5,"0.3951937258243561,0.3689654469490051,-0.1802116334438324","0.4435795247554779,0.35086315870285034,0.061031173914670944","0.351142942905426,0.3617793619632721,0.01756758615374565","0.31018543243408203,0.6050699353218079,-0.05133845657110214","0.43399709463119507,0.6797441840171814,-0.3023260533809662","0.5368972420692444,0.41848281025886536,-0.5083725452423096","0.5331807732582092,1.2421222925186157,0.04906539246439934","0.37040337920188904,1.2489871978759766,-0.049043502658605576"
-0.5,"0.39681297540664673,0.3683687448501587,-0.19753971695899963","0.4437095522880554,0.3497954308986664,0.05961199849843979","0.3516445755958557,0.3583887815475464,0.0035863376688212156","0.3101104497909546,0.6023569107055664,-0.0831422209739685","0.43564334511756897,0.6806573867797852,-0.3938296139240265","0.5411258339881897,0.41611939668655396,-0.6552724242210388","0.5336135029792786,1.2331335544586182,0.0577932670712471","0.3702896237373352,1.2434948682785034,-0.057902880012989044"
-0.5,"0.4003492295742035,0.36776214838027954,-0.23906037211418152","0.44497355818748474,0.3494203984737396,0.018700426444411278","0.3522423207759857,0.3568069338798523,-0.04968508332967758","0.31006187200546265,0.6019057631492615,-0.12316735088825226","0.4378848969936371,0.6849743723869324,-0.4080580770969391","0.5470567345619202,0.40991589426994324,-0.6515136361122131","0.5349158644676208,1.2213726043701172,0.05696732550859451","0.3753611445426941,1.2367862462997437,-0.05712873861193657"
-0.5,"0.40316909551620483,0.3674725294113159,-0.2732481062412262","0.4453219473361969,0.3482053875923157,-0.011950199492275715","0.35415735840797424,0.3561534583568573,-0.07903827726840973","0.31010115146636963,0.6018863916397095,-0.1499980092048645","0.4383925497531891,0.698232114315033,-0.4460248053073883","0.5522003173828125,0.40795817971229553,-0.6841731667518616","0.5379326939582825,1.2209980487823486,0.05617881938815117","0.3778318762779236,1.2368371486663818,-0.05634131282567978"
-0.5,"0.4047465920448303,0.3671623170375824,-0.3120872378349304","0.4479283392429352,0.3466651439666748,-0.040041565895080566","0.35657191276550293,0.3519636392593384,-0.09642712026834488","0.3099062144756317,0.6017683148384094,-0.15602925419807434","0.43787598609924316,0.7066401839256287,-0.44183462858200073","0.5538638830184937,0.40636304020881653,-0.6707090139389038","0.5372742414474487,1.2221821546554565,0.0542035773396492","0.37596482038497925,1.237397313117981,-0.054393865168094635"
-0.5,"0.40567636489868164,0.3677975535392761,-0.28709346055984497","0.44962769746780396,0.34657377004623413,-0.009845609776675701","0.35837045311927795,0.3491615056991577,-0.04556562751531601","0.3099074959754944,0.6017497181892395,-0.10505423694849014","0.43840497732162476,0.7068089246749878,-0.4074014723300934","0.5530511736869812,0.403897225856781,-0.6283239126205444","0.5374311208724976,1.2236595153808594,0.052032988518476486","0.37605178356170654,1.2364397048950195,-0.05217940732836723"
-0.5,"0.4078081250190735,0.36812299489974976,-0.2706592381000519","0.4517804682254791,0.34667885303497314,-0.004742156248539686","0.3590676188468933,0.34620893001556396,-0.03878895193338394","0.30982261896133423,0.598345935344696,-0.10136333853006363","0.4378494620323181,0.7083969116210938,-0.3857366442680359","0.5495972037315369,0.4062310457229614,-0.6252895593643188","0.5370984077453613,1.2241278886795044,0.05055282637476921","0.37584784626960754,1.2338827848434448,-0.05073705315589905"
