gesture,[0],[7],[8],[12],[14],[16],[23],[24]
0.5,"0.5414523482322693,0.537118673324585,-0.2507188618183136","0.5884429216384888,0.5316879749298096,-0.08549407124519348","0.5039030909538269,0.5336695313453674,0.004582052119076252","0.4402240812778473,0.7879558801651001,0.06682534515857697","0.2920358180999756,0.8383846879005432,-0.1095522791147232","0.32584109902381897,0.5561596751213074,-0.3281664550304413","0.6138561964035034,1.4116766452789307,-0.045895375311374664","0.4624160826206207,1.3960092067718506,0.04530618339776993"
0.5,"0.542181670665741,0.5374746322631836,-0.2545951306819916","0.5885969400405884,0.5316763520240784,-0.08560094237327576","0.5037496089935303,0.533656656742096,-0.008315152488648891","0.4394074082374573,0.7889384031295776,0.043144628405570984","0.2917308211326599,0.8334194421768188,-0.1440841257572174","0.3173913359642029,0.5435386896133423,-0.37820640206336975","0.6140053868293762,1.4138778448104858,-0.040213070809841156","0.4624815881252289,1.4010287523269653,0.03955642506480217"
0.5,"0.5440641045570374,0.5372224450111389,-0.2702655494213104","0.5887690782546997,0.5316324830055237,-0.08947903662919998","0.5037264227867126,0.5336415767669678,-0.03612295910716057","0.4389798641204834,0.7898706197738647,0.007804795168340206","0.2922205328941345,0.8316555619239807,-0.20175278186798096","0.3055061399936676,0.5336341857910156,-0.4527050852775574","0.614331841468811,1.413936734199524,-0.031918127089738846","0.46257543563842773,1.4023098945617676,0.03126681596040726"
0.5,"0.5441868305206299,0.5372821092605591,-0.2711438238620758","0.5887414216995239,0.5316577553749084,-0.09594093263149261","0.5037244558334351,0.5349081158638,-0.03320157527923584","0.43903589248657227,0.7896985411643982,0.03049549087882042","0.2937047779560089,0.8169061541557312,-0.012898825109004974","0.278911292552948,0.5135553479194641,-0.1008068099617958","0.614046573638916,1.4146779775619507,-0.04217483848333359","0.4625338912010193,1.4039944410324097,0.041601795703172684"
0.5,"0.5448221564292908,0.5374495983123779,-0.27654144167900085","0.5890408158302307,0.531444251537323,-0.09799313545227051","0.5037713646888733,0.535305380821228,-0.030188489705324173","0.43898916244506836,0.7885035872459412,0.07742977142333984","0.29369932413101196,0.8002989888191223,0.10504315793514252","0.25160667300224304,0.49964049458503723,0.06288820505142212","0.612171471118927,1.419651746749878,-0.04849928990006447","0.4603322446346283,1.4082978963851929,0.047969967126846313"
0.5,"0.5454027056694031,0.5365941524505615,-0.2761520743370056","0.5891314744949341,0.5310500860214233,-0.09446343034505844","0.5039083361625671,0.5352680683135986,-0.028586411848664284","0.4388781189918518,0.786874532699585,0.07655401527881622","0.29363471269607544,0.7794398069381714,0.06497447192668915","0.22425755858421326,0.49873030185699463,-0.03733626380562782","0.6099792718887329,1.42051100730896,-0.04564593359827995","0.45510396361351013,1.4081497192382812,0.04516279324889183"
0.5,"0.5456752777099609,0.5365447402000427,-0.2615654766559601","0.5892595052719116,0.5310304164886475,-0.07077518105506897","0.5041217803955078,0.5351453423500061,-0.008290807716548443","0.4388323724269867,0.7749495506286621,0.08315183222293854","0.28888416290283203,0.747184693813324,0.05270709842443466","0.1901731789112091,0.4973573386669159,-0.21186593174934387","0.6088000535964966,1.4204109907150269,-0.04539493843913078","0.4513927102088928,1.403956413269043,0.04490868002176285"
0.5,"0.5459813475608826,0.5362488031387329,-0.21557502448558807","0.589709997177124,0.5310291647911072,-0.037449080497026443","0.5054664611816406,0.5346283316612244,0.014818845316767693","0.43827733397483826,0.7669938206672668,0.08515838533639908","0.2879694700241089,0.7237470149993896,-0.028840607032179832","0.1684769243001938,0.5265129804611206,-0.3515990376472473","0.6074011325836182,1.4203152656555176,-0.03652017191052437","0.44800859689712524,1.3999723196029663,0.036014385521411896"
0.5,"0.5459734201431274,0.5363078713417053,-0.22208750247955322","0.5899612903594971,0.5309725999832153,-0.03886684030294418","0.5064746141433716,0.5342334508895874,0.015629775822162628","0.4389978051185608,0.7604745626449585,0.084800124168396","0.28540927171707153,0.6934086084365845,-0.05699659511446953","0.14496634900569916,0.563518762588501,-0.38252443075180054","0.6074427962303162,1.4206103086471558,-0.031022489070892334","0.448439359664917,1.3982512950897217,0.030487840995192528"
0.5,"0.5466256141662598,0.5355695486068726,-0.22911164164543152","0.5904145836830139,0.5308977961540222,-0.045414991676807404","0.5077069997787476,0.5335226058959961,0.013555603101849556","0.4399649500846863,0.7585145831108093,0.093594029545784","0.28561049699783325,0.7039154767990112,-0.04113944619894028","0.14905282855033875,0.5924691557884216,-0.33222439885139465","0.607165515422821,1.4208451509475708,-0.03144156560301781","0.448202520608902,1.3950088024139404,0.03090415894985199"
0.5,"0.5485049486160278,0.5350208282470703,-0.2325960397720337","0.5907865762710571,0.5308400988578796,-0.04271705448627472","0.5078995227813721,0.5336428880691528,0.011123287491500378","0.4400869905948639,0.7594712376594543,0.09274863451719284","0.28606361150741577,0.712770938873291,-0.01374134887009859","0.14878466725349426,0.5926504731178284,-0.2936633825302124","0.6070986986160278,1.4207017421722412,-0.031746819615364075","0.44843411445617676,1.3929142951965332,0.031211841851472855"
0.5,"0.5485793352127075,0.5308208465576172,-0.19996075332164764","0.5907312035560608,0.5298705101013184,-0.02851705253124237","0.5085406303405762,0.5330479145050049,0.027465516701340675","0.44015827775001526,0.7598698139190674,0.09439952671527863","0.2916489541530609,0.7645213603973389,-0.015563452616333961","0.16337285935878754,0.5990762710571289,-0.3070029616355896","0.6070685386657715,1.418821930885315,-0.029804084450006485","0.4484109878540039,1.3885079622268677,0.02926468849182129"
0.5,"0.5470155477523804,0.5308560729026794,-0.28100234270095825","0.5896626710891724,0.5291934609413147,-0.09241244941949844","0.5078989267349243,0.5330399870872498,-0.05254553630948067","0.43981805443763733,0.7688135504722595,0.013705156743526459","0.29152029752731323,0.80907142162323,-0.11962808668613434","0.16621331870555878,0.5945560932159424,-0.39519214630126953","0.6093491315841675,1.4106189012527466,-0.01915866695344448","0.4510805010795593,1.3861749172210693,0.018603861331939697"
0.5,"0.5449108481407166,0.5319475531578064,-0.2772330939769745","0.5884153246879578,0.5291794538497925,-0.08674812316894531","0.5073118805885315,0.533063530921936,-0.047290436923503876","0.4395696520805359,0.7716807126998901,0.06492377817630768","0.2915117144584656,0.8379502296447754,-0.03145987167954445","0.2078983038663864,0.5903237462043762,-0.27948328852653503","0.610566258430481,1.4008033275604248,-0.028634656220674515","0.45392727851867676,1.3805071115493774,0.028079310432076454"
0.5,"0.5420254468917847,0.5312886834144592,-0.29258057475090027","0.5873252153396606,0.5279953479766846,-0.11136983335018158","0.504524827003479,0.5322152376174927,-0.04029574245214462","0.43906664848327637,0.777713418006897,0.06360049545764923","0.2909702658653259,0.8604376912117004,-0.005939144641160965","0.2470179796218872,0.5871413946151733,-0.14475449919700623","0.6157332062721252,1.3967576026916504,-0.03087235614657402","0.4593154489994049,1.380312442779541,0.030287861824035645"
0.5,"0.5397651791572571,0.531320333480835,-0.30358681082725525","0.5861386060714722,0.5275425314903259,-0.1285565048456192","0.5029473304748535,0.531156063079834,-0.03893505409359932","0.43881312012672424,0.7798044085502625,0.06206963583827019","0.29096898436546326,0.8756069540977478,-0.007789752446115017","0.27577051520347595,0.5868165493011475,-0.17532551288604736","0.6199876070022583,1.3972288370132446,-0.03340747207403183","0.46373826265335083,1.3805855512619019,0.03286813199520111"
0.5,"0.535589873790741,0.5306679010391235,-0.2960258722305298","0.5842021703720093,0.5258495807647705,-0.12418957054615021","0.5006420016288757,0.5298996567726135,-0.02520681917667389","0.4386972486972809,0.7819189429283142,0.08616645634174347","0.2909623682498932,0.8845266699790955,0.05891067534685135","0.2985929250717163,0.5859012603759766,-0.042702190577983856","0.6196154356002808,1.3979136943817139,-0.04477054253220558","0.4638758599758148,1.3808629512786865,0.044278595596551895"
0.5,"0.530445396900177,0.5309984087944031,-0.2694360911846161","0.5819313526153564,0.5257519483566284,-0.11570753157138824","0.4981110095977783,0.5298532843589783,-0.002710278145968914","0.4386855661869049,0.78489089012146,0.08664504438638687","0.29095712304115295,0.8766834735870361,0.034325577318668365","0.32108256220817566,0.5845489501953125,-0.09467462450265884","0.6216870546340942,1.3984184265136719,-0.04426981881260872","0.46496883034706116,1.3814473152160645,0.043763261288404465"
0.5,"0.5287198424339294,0.5311384201049805,-0.2704196870326996","0.5807721614837646,0.5255645513534546,-0.11313633620738983","0.49629101157188416,0.5300446152687073,0.0003383552539162338","0.43872207403182983,0.7887881994247437,0.08607523143291473","0.29090970754623413,0.8745986819267273,0.02467862330377102","0.3355070650577545,0.5951022505760193,-0.12298226356506348","0.6266297101974487,1.3986684083938599,-0.04322434216737747","0.466705858707428,1.3825879096984863,0.042740270495414734"
0.5,"0.5288580060005188,0.5334034562110901,-0.2470564842224121","0.580777645111084,0.5266396403312683,-0.10929618775844574","0.49596571922302246,0.5311024785041809,0.006693679839372635","0.4387744963169098,0.7906948328018188,0.0897928923368454","0.2909630239009857,0.8725348711013794,0.10022374242544174","0.35147005319595337,0.5997933149337769,0.086166612803936","0.6259819269180298,1.3990010023117065,-0.0427408292889595","0.46701207756996155,1.3827486038208008,0.0422535166144371"
0.5,"0.5290867686271667,0.5361834168434143,-0.24453485012054443","0.5810230374336243,0.527685821056366,-0.05831826850771904","0.49596327543258667,0.53181391954422,0.02730744518339634","0.439092218875885,0.790485143661499,0.09531914442777634","0.2914779782295227,0.8704904317855835,0.002270318102091551","0.3668881058692932,0.607771098613739,-0.15051713585853577","0.625503659248352,1.3996970653533936,-0.04015887528657913","0.4673842489719391,1.3829021453857422,0.03960510343313217"
0.5,"0.52933269739151,0.5375814437866211,-0.2526056170463562","0.5812779664993286,0.5280019044876099,-0.0646522045135498","0.49606385827064514,0.5319023132324219,0.02463259920477867","0.4391193985939026,0.7903338074684143,0.07971644401550293","0.29155418276786804,0.8699681758880615,-0.028905576094985008","0.37057289481163025,0.6229971051216125,-0.17061372101306915","0.6251669526100159,1.4000213146209717,-0.03966845944523811","0.46748366951942444,1.3830326795578003,0.03907047584652901"
0.5,"0.5295397639274597,0.5392957329750061,-0.24548843502998352","0.5813449025154114,0.5283246040344238,-0.05506886914372444","0.49597468972206116,0.5327639579772949,0.026422221213579178","0.4391936659812927,0.790287435054779,0.08584178239107132","0.29297927021980286,0.8694227337837219,-0.008421516045928001","0.37293949723243713,0.6289032101631165,-0.1130961924791336","0.6243414282798767,1.4001877307891846,-0.03858854994177818","0.4673750400543213,1.3828043937683105,0.03797855228185654"
0.5,"0.5298292636871338,0.5404396653175354,-0.25738614797592163","0.5815299153327942,0.52857506275177,-0.05976365879178047","0.4958152770996094,0.5328420996665955,0.022310392931103706","0.43928202986717224,0.7902398109436035,0.08665411174297333","0.29327473044395447,0.8697863221168518,-0.006687150336802006","0.3719208836555481,0.6254053115844727,-0.11786909401416779","0.6209349632263184,1.402570128440857,-0.03967221826314926","0.46669259667396545,1.3837882280349731,0.03903770446777344"
0.5,"0.5301245450973511,0.5410227179527283,-0.25547951459884644","0.5815940499305725,0.5285956263542175,-0.06003432348370552","0.4956689774990082,0.5329702496528625,0.02044389210641384","0.4393143057823181,0.7901055812835693,0.09357128292322159","0.2935223877429962,0.8694124221801758,0.05471106618642807","0.36634737253189087,0.622758686542511,-0.0067921848967671394","0.619881808757782,1.4030810594558716,-0.04224712774157524","0.4662591516971588,1.383928894996643,0.04164036363363266"
0.5,"0.5302963852882385,0.5418150424957275,-0.2211274355649948","0.5816153287887573,0.528721034526825,-0.03530914708971977","0.49565425515174866,0.5329928398132324,0.04985354095697403","0.439378023147583,0.789774477481842,0.0990201011300087","0.29349958896636963,0.8687200546264648,-0.073848657310009","0.36110734939575195,0.6221891045570374,-0.32369357347488403","0.6188510060310364,1.403153657913208,-0.04195551201701164","0.4662180542945862,1.3837106227874756,0.04131200537085533"
0.5,"0.530379056930542,0.5418055057525635,-0.22859930992126465","0.5816786289215088,0.5286180973052979,-0.04502994194626808","0.49567025899887085,0.5328508019447327,0.040892235934734344","0.439335435628891,0.7906762957572937,0.09069524705410004","0.29302728176116943,0.8707314133644104,-0.14782842993736267","0.3582203686237335,0.6185431480407715,-0.459249347448349","0.6188381910324097,1.4033955335617065,-0.0405045747756958","0.46613794565200806,1.3844224214553833,0.03983842208981514"
0.5,"0.5305284261703491,0.5418601632118225,-0.2639463543891907","0.5817297697067261,0.5282765030860901,-0.06635011732578278","0.495687335729599,0.532671332359314,0.015329735353589058","0.4392077326774597,0.7906136512756348,0.06655159592628479","0.2918647825717926,0.8702713251113892,-0.2204347848892212","0.3417167663574219,0.6052435040473938,-0.6085900068283081","0.6188272833824158,1.4033105373382568,-0.040401436388492584","0.4660680890083313,1.3845372200012207,0.03971963748335838"
0.5,"0.5312251448631287,0.5417589545249939,-0.27059507369995117","0.5818491578102112,0.5281000137329102,-0.0763355940580368","0.4957367777824402,0.5324442386627197,0.005346561782062054","0.43914374709129333,0.7905596494674683,0.06451359391212463","0.29196977615356445,0.8701913356781006,-0.15231545269489288","0.3280443251132965,0.5997596979141235,-0.43762651085853577","0.6181263327598572,1.4038331508636475,-0.03919187933206558","0.46444573998451233,1.385348916053772,0.038512833416461945"
0.5,"0.5313253998756409,0.5416675806045532,-0.2694756090641022","0.5818870663642883,0.5274478197097778,-0.08042258024215698","0.4957527220249176,0.5319846868515015,0.009136291220784187","0.43889516592025757,0.7902470827102661,0.09433542191982269","0.29099950194358826,0.8699561953544617,-0.11993864923715591","0.3168453574180603,0.5808172225952148,-0.3666204512119293","0.6176584959030151,1.40842866897583,-0.04809824749827385","0.4642408490180969,1.390081763267517,0.04748060181736946"
0.5,"0.5316979289054871,0.5415394306182861,-0.26908203959465027","0.5819069147109985,0.5270013809204102,-0.08301584422588348","0.49578481912612915,0.531977117061615,0.00876360572874546","0.4388861060142517,0.7901478409767151,0.09671827405691147","0.29102519154548645,0.869935154914856,0.018471773713827133","0.3009342551231384,0.570158839225769,-0.09374526143074036","0.617688000202179,1.4087767601013184,-0.0473523810505867","0.46423476934432983,1.3919678926467896,0.04672624170780182"
0.5,"0.5322557687759399,0.5412716269493103,-0.2648172974586487","0.5819427371025085,0.5265743732452393,-0.08304650336503983","0.4957979619503021,0.5319754481315613,0.0003346215235069394","0.4386153221130371,0.7879087924957275,0.08471814543008804","0.2917337119579315,0.8712080121040344,-0.005965425167232752","0.290385901927948,0.5707744359970093,-0.15781588852405548","0.6177086234092712,1.4074581861495972,-0.04148752614855766","0.4642643332481384,1.39193856716156,0.04092998802661896"
0.5,"0.5329112410545349,0.5404393672943115,-0.27254506945610046","0.5820009708404541,0.526168167591095,-0.0932157039642334","0.49580758810043335,0.5318394303321838,-0.011816946789622307","0.43751296401023865,0.787894606590271,0.08007444441318512","0.2917359173297882,0.8718166947364807,-0.005762123037129641","0.2773261070251465,0.5721539855003357,-0.1586351990699768","0.6174767017364502,1.4073693752288818,-0.039890505373477936","0.4640628695487976,1.3924121856689453,0.039346881210803986"
0.5,"0.5329800844192505,0.539676308631897,-0.2714598476886749","0.5820295214653015,0.5257756114006042,-0.10168693959712982","0.49583202600479126,0.5317589640617371,-0.009116323664784431","0.4370800852775574,0.7854139804840088,0.09106025099754333","0.29165658354759216,0.8710317611694336,0.04941735416650772","0.26547807455062866,0.5732158422470093,-0.0740891844034195","0.6164228320121765,1.406836748123169,-0.041046760976314545","0.46229425072669983,1.3919819593429565,0.04055245965719223"
0.5,"0.53333580493927,0.5385538935661316,-0.26131752133369446","0.5821352005004883,0.5256041884422302,-0.10066083818674088","0.4959386885166168,0.5314524173736572,-0.004704297985881567","0.43655791878700256,0.783560037612915,0.09993135929107666","0.2914975583553314,0.868557333946228,0.07048270851373672","0.25143295526504517,0.5740576982498169,-0.049122486263513565","0.6162940859794617,1.4075344800949097,-0.041019681841135025","0.46125054359436035,1.392690658569336,0.040529217571020126"
0.5,"0.5346066355705261,0.5379912853240967,-0.2562589645385742","0.5821720361709595,0.5255947709083557,-0.08223795890808105","0.4962553083896637,0.5314432382583618,-0.0029242876917123795","0.43577003479003906,0.7837309241294861,0.09687961637973785","0.2900577485561371,0.8664524555206299,0.011621538549661636","0.24287667870521545,0.5732876658439636,-0.18950006365776062","0.6163071393966675,1.4081586599349976,-0.04000548645853996","0.4612627625465393,1.393639087677002,0.03949424996972084"
0.5,"0.5376018285751343,0.5379630327224731,-0.26003748178482056","0.582617461681366,0.5256572365760803,-0.08077652752399445","0.49677878618240356,0.531678318977356,-0.0064596151933074","0.4357660710811615,0.7850787043571472,0.08728919923305511","0.2890670895576477,0.8628090620040894,0.009531506337225437","0.23390889167785645,0.5688558220863342,-0.19241389632225037","0.6162175536155701,1.4119209051132202,-0.037958163768053055","0.4604560434818268,1.3967914581298828,0.03744223713874817"
0.5,"0.5393533110618591,0.5379541516304016,-0.2663911283016205","0.5828691720962524,0.5256326198577881,-0.08241012692451477","0.49754053354263306,0.5318849086761475,-0.022491300478577614","0.43656831979751587,0.787186324596405,0.06501787155866623","0.28915631771087646,0.855230450630188,0.013567080721259117","0.22200965881347656,0.5687614679336548,-0.11851142346858978","0.6174562573432922,1.4136253595352173,-0.029262151569128036","0.4607575535774231,1.398833990097046,0.02881043218076229"
0.5,"0.5415506958961487,0.5379433035850525,-0.26629483699798584","0.583224892616272,0.5258374214172363,-0.07255636155605316","0.4986683428287506,0.5324896574020386,-0.018933352082967758","0.4371212422847748,0.7884479761123657,0.05470961332321167","0.2880500555038452,0.8481981158256531,-0.1004364937543869","0.21235701441764832,0.5682081580162048,-0.39695823192596436","0.6174497008323669,1.4154012203216553,-0.022876426577568054","0.46075600385665894,1.400740146636963,0.02238290384411812"
0.5,"0.5425595045089722,0.5381601452827454,-0.25320932269096375","0.5835068821907043,0.5264214277267456,-0.05573803186416626","0.49957314133644104,0.5330134630203247,-0.0013350133085623384","0.4371365010738373,0.7887583374977112,0.057536475360393524","0.2866997718811035,0.8393787741661072,-0.133711576461792","0.2058410346508026,0.5686649084091187,-0.4948715567588806","0.6162518858909607,1.4169498682022095,-0.02382207289338112","0.45905399322509766,1.4014557600021362,0.023314841091632843"
0.5,"0.5431080460548401,0.5381505489349365,-0.26398199796676636","0.5837103128433228,0.5265073180198669,-0.058484505861997604","0.5003199577331543,0.5332249402999878,-0.006894802208989859","0.43713513016700745,0.7890039086341858,0.054045192897319794","0.2847804129123688,0.8316171169281006,-0.11890964210033417","0.1980075240135193,0.5694345235824585,-0.430808961391449","0.6166691780090332,1.4181628227233887,-0.021315714344382286","0.45901671051979065,1.4030638933181763,0.02077796682715416"
0.5,"0.5436577200889587,0.5371080636978149,-0.27006202936172485","0.5839052200317383,0.5268604755401611,-0.059887271374464035","0.5014755129814148,0.5332217812538147,-0.025542398914694786","0.43713822960853577,0.7904832363128662,0.022896965965628624","0.28258830308914185,0.8289897441864014,-0.1961742490530014","0.19133614003658295,0.5697478652000427,-0.5522248148918152","0.6204384565353394,1.4182205200195312,-0.01555679738521576","0.4610045850276947,1.4033066034317017,0.014945408329367638"
0.5,"0.5441707968711853,0.536361038684845,-0.24221424758434296","0.5842581391334534,0.5271837711334229,-0.04220850020647049","0.5022457242012024,0.5330492258071899,0.0032709892839193344","0.43715745210647583,0.790684700012207,0.06273765861988068","0.28142210841178894,0.82581627368927,-0.16400431096553802","0.18642067909240723,0.5715410709381104,-0.44861871004104614","0.618789553642273,1.419576644897461,-0.016721710562705994","0.4602481424808502,1.4035513401031494,0.01610087789595127"
0.5,"0.5441417098045349,0.5349479913711548,-0.2405121773481369","0.584381639957428,0.5272034406661987,-0.04228891059756279","0.5028239488601685,0.5326288938522339,0.004249902907758951","0.43715667724609375,0.7910159826278687,0.06226922199130058","0.28079837560653687,0.8240615725517273,-0.14979593455791473","0.18221034109592438,0.5716071128845215,-0.5059264898300171","0.6188362836837769,1.4205683469772339,-0.017771607264876366","0.460442453622818,1.4042266607284546,0.0171708595007658"
0.5,"0.5441222786903381,0.5327728986740112,-0.24096496403217316","0.5845982432365417,0.527215301990509,-0.046229951083660126","0.5034581422805786,0.5320841073989868,0.003733981866389513","0.43715721368789673,0.791178286075592,0.05916079133749008","0.28072404861450195,0.824122428894043,-0.15894882380962372","0.1804051548242569,0.5736951231956482,-0.5438054203987122","0.6184719204902649,1.4226723909378052,-0.017775826156139374","0.4599279463291168,1.4051638841629028,0.01719076558947563"
0.5,"0.5441250801086426,0.5294479131698608,-0.2377391755580902","0.5846272110939026,0.5271756052970886,-0.04083879664540291","0.5037940740585327,0.5314591526985168,0.005175575613975525","0.43688464164733887,0.7931492328643799,0.05682678148150444","0.280739426612854,0.8249459862709045,-0.145470529794693","0.18034788966178894,0.5781480669975281,-0.49673810601234436","0.6183148622512817,1.422666311264038,-0.014185367152094841","0.4594357907772064,1.4051491022109985,0.013592557981610298"
0.5,"0.544163703918457,0.5277295112609863,-0.23899300396442413","0.5846524238586426,0.527151346206665,-0.04361562803387642","0.5041409730911255,0.5312229990959167,-0.007018280681222677","0.4367596507072449,0.7957703471183777,0.03688070923089981","0.2807888090610504,0.8255643248558044,-0.13918091356754303","0.18128551542758942,0.5809234380722046,-0.47070688009262085","0.6181612610816956,1.422683596611023,-0.007379538379609585","0.4587972164154053,1.4051475524902344,0.006836078129708767"
0.5,"0.544173538684845,0.5252377986907959,-0.2391715794801712","0.584675133228302,0.5266832113265991,-0.0451500341296196","0.5043257474899292,0.5311000347137451,-0.006500215269625187","0.43676090240478516,0.7966359257698059,0.03881015628576279","0.2810426354408264,0.8261642456054688,-0.12935197353363037","0.18251565098762512,0.5815756320953369,-0.46061524748802185","0.6181421279907227,1.4229024648666382,-0.010470965877175331","0.45881548523902893,1.4051426649093628,0.009891051799058914"
0.5,"0.5440336465835571,0.5252444744110107,-0.23954622447490692","0.5846836566925049,0.5266331434249878,-0.04585333913564682","0.5043585896492004,0.5310909152030945,-0.005058283917605877","0.43670234084129333,0.797772228717804,0.04172109067440033","0.2810404896736145,0.8265507817268372,-0.20866361260414124","0.1844365894794464,0.584497332572937,-0.6438412070274353","0.6186968684196472,1.4228929281234741,-0.012260807678103447","0.45899373292922974,1.4049417972564697,0.01166070718318224"
0.5,"0.544069766998291,0.5250365734100342,-0.23118647933006287","0.5846658945083618,0.5265185236930847,-0.04370695352554321","0.5043970346450806,0.5310737490653992,-0.004957444965839386","0.4362912178039551,0.7982815504074097,0.045462191104888916","0.28050580620765686,0.8266972303390503,-0.07145725190639496","0.18461433053016663,0.583311140537262,-0.29293105006217957","0.6186763048171997,1.4217851161956787,-0.012963861227035522","0.45898133516311646,1.4047162532806396,0.012367288582026958"
0.5,"0.543697714805603,0.523364782333374,-0.22197726368904114","0.5845370292663574,0.5262882113456726,-0.030734851956367493","0.504402220249176,0.5307377576828003,0.008403388783335686","0.43540963530540466,0.7982725501060486,0.04573043808341026","0.28071749210357666,0.8317884802818298,-0.12395662069320679","0.1941780000925064,0.5826323628425598,-0.44124969840049744","0.6179443001747131,1.421401858329773,-0.012400323525071144","0.4572089612483978,1.4040629863739014,0.011812353506684303"
0.5,"0.5432811975479126,0.5229654908180237,-0.23136453330516815","0.5842044949531555,0.5259717702865601,-0.06453501433134079","0.5044059753417969,0.530728816986084,-0.00846576876938343","0.435357004404068,0.7983914613723755,0.051617421209812164","0.283537358045578,0.8412567973136902,0.049857139587402344","0.20856627821922302,0.5764813423156738,-0.022299738600850105","0.6199420690536499,1.420855164527893,-0.018130891025066376","0.45933881402015686,1.4040462970733643,0.01766180992126465"
0.5,"0.5432103276252747,0.5215997099876404,-0.24011918902397156","0.5836635231971741,0.5251770615577698,-0.06710223108530045","0.5044025182723999,0.5307157039642334,-0.012464942410588264","0.43514442443847656,0.7977222800254822,0.05363305285573006","0.28588467836380005,0.8509775996208191,0.007925615645945072","0.22900882363319397,0.5754757523536682,-0.1255304515361786","0.6226873397827148,1.4189149141311646,-0.018964137881994247","0.46310025453567505,1.4037541151046753,0.018522191792726517"
0.5,"0.5427200794219971,0.520936906337738,-0.24017968773841858","0.5835741758346558,0.5248844623565674,-0.06845200806856155","0.5042084455490112,0.5306033492088318,-0.01083628460764885","0.4353540539741516,0.7965561151504517,0.05744123458862305","0.2862273156642914,0.8587139844894409,-0.02608991041779518","0.25377312302589417,0.5717667937278748,-0.19567722082138062","0.6246967315673828,1.416254997253418,-0.021122027188539505","0.46555352210998535,1.4037424325942993,0.02066466212272644"
0.5,"0.5421512126922607,0.5193226933479309,-0.23620030283927917","0.58306884765625,0.5245884656906128,-0.06941817700862885","0.5035532712936401,0.5304846167564392,-0.01105615496635437","0.43554893136024475,0.7959316968917847,0.046971406787633896","0.2875068783760071,0.8690949082374573,-0.0417553186416626","0.27590373158454895,0.5686485767364502,-0.2188359797000885","0.6256032586097717,1.414329171180725,-0.019456565380096436","0.4674087464809418,1.403488278388977,0.019001346081495285"
0.5,"0.5414937734603882,0.5194545388221741,-0.2302885800600052","0.5829251408576965,0.524574875831604,-0.06833828240633011","0.5031402707099915,0.5304805040359497,0.006515525281429291","0.4368441700935364,0.7953255772590637,0.07328041642904282","0.2894511818885803,0.8721877336502075,-0.0314551517367363","0.2952401638031006,0.5682457685470581,-0.20144875347614288","0.6270264387130737,1.413015604019165,-0.03039240837097168","0.4708288311958313,1.4023023843765259,0.029903626069426537"
0.5,"0.5414610505104065,0.5197880864143372,-0.23748986423015594","0.5829850435256958,0.5246556401252747,-0.07591456174850464","0.5028833150863647,0.5304697751998901,-0.003220935817807913","0.4371935725212097,0.7957316637039185,0.053050510585308075","0.2897695302963257,0.8706769347190857,-0.07285454869270325","0.3117784559726715,0.5675235390663147,-0.23035290837287903","0.6274588704109192,1.4132362604141235,-0.028505468741059303","0.47190266847610474,1.403549075126648,0.028025005012750626"
0.5,"0.5414092540740967,0.5198067426681519,-0.256573349237442","0.5829831957817078,0.5246694087982178,-0.08526153117418289","0.5027875304222107,0.5304597020149231,-0.023796450346708298","0.4371907711029053,0.7959023118019104,0.02133365347981453","0.28973668813705444,0.8696207404136658,-0.12513777613639832","0.32364580035209656,0.5683610439300537,-0.3026666045188904","0.6248363852500916,1.4147365093231201,-0.0219239741563797","0.4703441560268402,1.4042870998382568,0.021409396082162857"
0.5,"0.5414031744003296,0.5189298391342163,-0.24345119297504425","0.5830125212669373,0.5246729254722595,-0.06886832416057587","0.5027852058410645,0.5304641127586365,-0.010271037928760052","0.4371776580810547,0.7963306903839111,0.02586834505200386","0.28954893350601196,0.8687093257904053,-0.19242116808891296","0.33211779594421387,0.5740775465965271,-0.4718437194824219","0.6234771013259888,1.4158415794372559,-0.0192563459277153","0.4677000939846039,1.4042060375213623,0.018677610903978348"
0.5,"0.5413008332252502,0.5190964341163635,-0.2353779375553131","0.5834172964096069,0.5248786807060242,-0.05838849022984505","0.5027834177017212,0.5304569005966187,0.002423536730930209","0.43711304664611816,0.7973026037216187,0.028677377849817276","0.288066029548645,0.8682602643966675,-0.15148669481277466","0.3370315134525299,0.5778219699859619,-0.3910568952560425","0.6225963830947876,1.4192153215408325,-0.019238688051700592","0.4658118188381195,1.4056843519210815,0.01865721493959427"
0.5,"0.5413552522659302,0.5192418694496155,-0.2276727706193924","0.5838130712509155,0.5249162316322327,-0.05262381583452225","0.5027830004692078,0.5304222702980042,0.003415242303162813","0.4367971420288086,0.7994828224182129,0.025423523038625717","0.285321444272995,0.8688536882400513,-0.18976037204265594","0.33687707781791687,0.5824441909790039,-0.4372379183769226","0.6225138902664185,1.4243072271347046,-0.011315091513097286","0.4642818570137024,1.410239338874817,0.010706683620810509"
0.5,"0.5414193868637085,0.5218104124069214,-0.23760578036308289","0.5840160846710205,0.5249338150024414,-0.051275819540023804","0.5025094151496887,0.5304570198059082,0.0029907834250479937","0.4368658661842346,0.8007142543792725,0.028292303904891014","0.28443342447280884,0.8685170412063599,-0.24798139929771423","0.336270272731781,0.5824368596076965,-0.6074733734130859","0.623682975769043,1.4241377115249634,-0.011929220519959927","0.46672073006629944,1.4097360372543335,0.01127114798873663"
