gesture,[0],[7],[8],[12],[14],[16],[23],[24]
0.5,"0.5406460165977478,0.5057687759399414,-0.3305380642414093","0.58360356092453,0.5068448185920715,-0.026926731690764427","0.4908038079738617,0.5129331946372986,-0.04566670209169388","0.40141862630844116,0.7810472249984741,-0.003351073246449232","0.2184080183506012,0.7961963415145874,-0.2149752676486969","0.08495867252349854,0.5352088809013367,-0.6262388229370117","0.6162684559822083,1.5035700798034668,0.02308219112455845","0.43419909477233887,1.493465542793274,-0.023836994543671608"
0.5,"0.5446181297302246,0.505906879901886,-0.3489014208316803","0.5823138952255249,0.5086653232574463,-0.026563500985503197","0.48999422788619995,0.5114989280700684,-0.07274828106164932","0.3917669355869293,0.7810378074645996,-0.009472735226154327","0.20689544081687927,0.7922383546829224,-0.2053682506084442","0.0657535195350647,0.5019058585166931,-0.5981556177139282","0.6159732937812805,1.5040173530578613,0.025448286905884743","0.4341960549354553,1.4960038661956787,-0.026190852746367455"
0.5,"0.564001739025116,0.5102777481079102,-0.3321605324745178","0.578001856803894,0.5087462067604065,-0.0033157188445329666","0.4906339645385742,0.5112102627754211,-0.09278282523155212","0.38283997774124146,0.780887246131897,-0.029696980491280556","0.18821896612644196,0.7687289118766785,-0.22820743918418884","0.04690726101398468,0.4613806903362274,-0.5886167883872986","0.6012544631958008,1.5065531730651855,0.0419645719230175","0.42196545004844666,1.498928189277649,-0.04261507838964462"
0.5,"0.5738971829414368,0.5178720355033875,-0.2695988714694977","0.5695327520370483,0.5093153715133667,0.03775376081466675","0.4908333420753479,0.5110979080200195,-0.07058325409889221","0.37173762917518616,0.7814384698867798,-0.012528380379080772","0.17748616635799408,0.7634138464927673,-0.23968961834907532","0.04380284622311592,0.4394082725048065,-0.6169075965881348","0.5972409248352051,1.5089794397354126,0.03962063789367676","0.4147215485572815,1.5076650381088257,-0.0402601882815361"
0.5,"0.5775827169418335,0.5184414386749268,-0.2507649064064026","0.5635626316070557,0.5093033909797668,0.04155450314283371","0.4909932613372803,0.5093136429786682,-0.05971251800656319","0.36768895387649536,0.7813544273376465,-0.004499837756156921","0.17615559697151184,0.7519243955612183,-0.2541390061378479","0.04534332826733589,0.4094366729259491,-0.6451438665390015","0.5942241549491882,1.5090529918670654,0.03643760457634926","0.4110814034938812,1.5118424892425537,-0.03709553927183151"
0.5,"0.576848030090332,0.518524169921875,-0.2192021608352661","0.5600963830947876,0.5102114677429199,0.07540708035230637","0.4909646511077881,0.5092182755470276,-0.028981924057006836","0.36780446767807007,0.7803332209587097,0.013546573929488659","0.1834392249584198,0.7559337019920349,-0.2487240731716156","0.05164196342229843,0.3944321572780609,-0.6230665445327759","0.5894522070884705,1.5158538818359375,0.03545296937227249","0.4072175621986389,1.523276448249817,-0.03615685924887657"
0.5,"0.5784054398536682,0.5224758982658386,-0.2363373041152954","0.5583415627479553,0.5118840932846069,0.060381531715393066","0.49092525243759155,0.5092120170593262,-0.04964309185743332","0.3656292259693146,0.7801640033721924,-0.0065695373341441154","0.18486301600933075,0.7394112348556519,-0.30447596311569214","0.05498960614204407,0.3481767773628235,-0.6845695972442627","0.5896226167678833,1.515962839126587,0.034228309988975525","0.408439576625824,1.5234466791152954,-0.034951575100421906"
0.5,"0.5810906887054443,0.5194488763809204,-0.2205144464969635","0.5572468638420105,0.5116167068481445,0.060779862105846405","0.4924861490726471,0.5073606967926025,-0.0624866858124733","0.36830976605415344,0.7771651148796082,-0.03683098405599594","0.18721847236156464,0.7426750063896179,-0.3506220579147339","0.06904223561286926,0.3403637707233429,-0.7439912557601929","0.5895633101463318,1.5169955492019653,0.04117944836616516","0.40882331132888794,1.5236893892288208,-0.041872233152389526"
0.5,"0.5839844942092896,0.5192744135856628,-0.22487333416938782","0.5556464791297913,0.5115125179290771,0.054009418934583664","0.4933212697505951,0.506281852722168,-0.09109258651733398","0.3685916066169739,0.7753406763076782,-0.07742182910442352","0.1884145885705948,0.7387157082557678,-0.39046669006347656","0.07632460445165634,0.33367928862571716,-0.7814309000968933","0.5902811288833618,1.516934871673584,0.04814114794135094","0.40959614515304565,1.5239337682724,-0.04881272464990616"
0.5,"0.5857633352279663,0.5151525735855103,-0.16360726952552795","0.5564086437225342,0.5101915001869202,0.10831695795059204","0.4945255219936371,0.5020319223403931,-0.020665377378463745","0.36933404207229614,0.7723886370658875,-0.0089807640761137","0.18684829771518707,0.7227209210395813,-0.3803778886795044","0.07592170685529709,0.3220685124397278,-0.7227484583854675","0.5908145904541016,1.5168153047561646,0.04618089646100998","0.40941858291625977,1.5232762098312378,-0.046839796006679535"
0.5,"0.585175096988678,0.5069577097892761,-0.08066538721323013","0.5564948320388794,0.5060131549835205,0.19670753180980682","0.49505120515823364,0.49756383895874023,0.06005554273724556","0.3701241612434387,0.7688006162643433,0.04773658886551857","0.18674544990062714,0.7271537780761719,-0.3185446560382843","0.07446601986885071,0.33197319507598877,-0.644052267074585","0.5912152528762817,1.519613265991211,0.047332052141427994","0.40922075510025024,1.5259146690368652,-0.04804616421461105"
0.5,"0.5854421854019165,0.5019597411155701,-0.12673398852348328","0.5564056634902954,0.502131462097168,0.1476638913154602","0.49575740098953247,0.4939735531806946,0.035732779651880264","0.37020474672317505,0.7683346271514893,0.006679887417703867","0.18713213503360748,0.7299755811691284,-0.3394802212715149","0.06878253072500229,0.3441568911075592,-0.7040308713912964","0.591415524482727,1.5214570760726929,0.05778350681066513","0.40944844484329224,1.5268418788909912,-0.05854120850563049"
0.5,"0.5856520533561707,0.5008193254470825,-0.1254362165927887","0.5566926598548889,0.5009810924530029,0.15120410919189453","0.49581819772720337,0.4931524395942688,0.01889663003385067","0.3711673319339752,0.7683662176132202,0.0030304668471217155","0.18930405378341675,0.7424707412719727,-0.3510066568851471","0.06603191792964935,0.3503051996231079,-0.7420934438705444","0.5916780829429626,1.5301762819290161,0.06681232154369354","0.4097173810005188,1.5342603921890259,-0.06752822548151016"
0.5,"0.5857221484184265,0.4989772439002991,-0.049141764640808105","0.5568259954452515,0.500020444393158,0.22081275284290314","0.4961261749267578,0.49120739102363586,0.09407278895378113","0.37135711312294006,0.7650091648101807,0.08285020291805267","0.18825922906398773,0.7434975504875183,-0.2408769428730011","0.06233881041407585,0.351866215467453,-0.5925005078315735","0.5916570425033569,1.5300103425979614,0.06555645167827606","0.40953484177589417,1.5348771810531616,-0.06630470603704453"
0.5,"0.5859940052032471,0.49879032373428345,-0.09786220639944077","0.5569124817848206,0.4996872842311859,0.1773274838924408","0.496145099401474,0.4908919930458069,0.0867106169462204","0.37166884541511536,0.7640059590339661,0.06038454920053482","0.1876640021800995,0.7444787621498108,-0.289204478263855","0.06067430227994919,0.35458242893218994,-0.6530580520629883","0.5914124250411987,1.5313591957092285,0.06191565468907356","0.4096348285675049,1.537062406539917,-0.0626605972647667"
0.5,"0.5863004326820374,0.49884694814682007,-0.11500672996044159","0.5567510724067688,0.4992881715297699,0.1606479287147522","0.49635276198387146,0.4909636974334717,0.0564735122025013","0.37185245752334595,0.7640500664710999,0.052112676203250885","0.18399359285831451,0.7436816692352295,-0.22516782581806183","0.0559975691139698,0.35589104890823364,-0.5504471063613892","0.5915152430534363,1.5312086343765259,0.04949130862951279","0.4101690351963043,1.5365229845046997,-0.05031124874949455"
0.5,"0.5862237215042114,0.4988696575164795,-0.1220480352640152","0.5576275587081909,0.4991465210914612,0.1554597169160843","0.49635225534439087,0.49102112650871277,0.042877111583948135","0.3717499375343323,0.7640760540962219,0.055679190903902054","0.1822046935558319,0.742146909236908,-0.21396467089653015","0.05177385360002518,0.36651352047920227,-0.5377552509307861","0.591530978679657,1.5312612056732178,0.047585636377334595","0.410292387008667,1.5377293825149536,-0.04839622229337692"
0.5,"0.5861395597457886,0.5016880631446838,-0.08669359236955643","0.5627608895301819,0.5012772679328918,0.2218155562877655","0.4963458478450775,0.49134090542793274,0.13069844245910645","0.3732677698135376,0.7656080722808838,0.15470914542675018","0.18250936269760132,0.7420178055763245,-0.07422209531068802","0.05043034628033638,0.38795119524002075,-0.37108513712882996","0.5923361778259277,1.546434998512268,0.0393192432820797","0.4103507399559021,1.5503312349319458,-0.04015457257628441"
0.5,"0.5844271779060364,0.5029581189155579,-0.14125914871692657","0.5699103474617004,0.5015803575515747,0.21942052245140076","0.49647068977355957,0.49138009548187256,0.09034842997789383","0.3744252622127533,0.7664436101913452,0.12055083364248276","0.18301436305046082,0.7435536980628967,-0.13867054879665375","0.05097874253988266,0.4297987222671509,-0.48385119438171387","0.6031167507171631,1.5455719232559204,0.03469860926270485","0.41643229126930237,1.5493807792663574,-0.03551992401480675"
0.5,"0.5732186436653137,0.4994124472141266,-0.15281525254249573","0.5754961371421814,0.4996468424797058,0.21320530772209167","0.49514126777648926,0.4893154203891754,0.10295379161834717","0.3749557137489319,0.7664670944213867,0.13218103349208832","0.18465210497379303,0.7452203631401062,-0.12911677360534668","0.05111231654882431,0.4641580283641815,-0.49663180112838745","0.6038168668746948,1.5468528270721436,0.023719580844044685","0.4163981080055237,1.5495846271514893,-0.02456284686923027"
0.5,"0.555353045463562,0.4897697865962982,-0.16870996356010437","0.5777686238288879,0.4970138669013977,0.16821978986263275","0.49403032660484314,0.4875527620315552,0.1142105832695961","0.37958401441574097,0.7661399841308594,0.16941557824611664","0.18826904892921448,0.7619078159332275,-0.01667296700179577","0.05540276691317558,0.4982224404811859,-0.359723836183548","0.6043272614479065,1.536331295967102,0.004626843612641096","0.4165880084037781,1.5349615812301636,-0.005667065270245075"
0.5,"0.5383073687553406,0.48009932041168213,-0.21025267243385315","0.5779901146888733,0.4904446601867676,0.12294904887676239","0.4912186563014984,0.4871114194393158,0.11673122644424438","0.38566821813583374,0.7649946212768555,0.18343426287174225","0.19525745511054993,0.7687355875968933,-0.013061893172562122","0.05876445025205612,0.5100199580192566,-0.37482887506484985","0.6079202890396118,1.5207186937332153,-0.01306877564638853","0.41980037093162537,1.5201199054718018,0.011998126283288002"
0.5,"0.5339454412460327,0.4809938669204712,-0.22127266228199005","0.5790385007858276,0.48997002840042114,0.08453544974327087","0.4890732765197754,0.48713380098342896,0.1218380481004715","0.3912956416606903,0.7627823948860168,0.2174108773469925","0.2111498862504959,0.7873988747596741,0.0936058834195137","0.0775090679526329,0.5398138761520386,-0.2607744038105011","0.6062758564949036,1.5148003101348877,-0.046294085681438446","0.41971540451049805,1.5083023309707642,0.04532259702682495"
0.5,"0.5223439335823059,0.47437477111816406,-0.10638656467199326","0.5786000490188599,0.4843677878379822,0.11439287662506104","0.48447662591934204,0.48506924510002136,0.20605631172657013","0.3954894542694092,0.7621790766716003,0.2551361620426178","0.23040850460529327,0.8046384453773499,0.14052949845790863","0.10531369596719742,0.5658673048019409,-0.1403425633907318","0.6060096025466919,1.4991490840911865,-0.03938194736838341","0.4196813106536865,1.4829306602478027,0.03848811984062195"
0.5,"0.5110689401626587,0.47287628054618835,-0.1413232684135437","0.5763036012649536,0.4775901436805725,0.01981412246823311","0.4838132858276367,0.4836820960044861,0.20179328322410583","0.40156644582748413,0.7625192999839783,0.2098749876022339","0.24524787068367004,0.8151645064353943,0.14417481422424316","0.12119579315185547,0.5770339369773865,-0.09629572927951813","0.6058887839317322,1.493295669555664,-0.047733694314956665","0.42144209146499634,1.4741464853286743,0.046998728066682816"
0.5,"0.5015608072280884,0.47372376918792725,-0.2302365005016327","0.5736167430877686,0.47580811381340027,-0.08311347663402557","0.4825931191444397,0.48238441348075867,0.05372358486056328","0.40719112753868103,0.7639254927635193,0.14268483221530914","0.2616727352142334,0.8141903281211853,0.06749440729618073","0.14081183075904846,0.5870877504348755,-0.19083546102046967","0.6043139696121216,1.4949240684509277,-0.05290321260690689","0.4232208728790283,1.4732208251953125,0.05225532129406929"
0.5,"0.4978489875793457,0.4742851257324219,-0.22571924328804016","0.5714248418807983,0.4738864004611969,-0.07385165989398956","0.4826873242855072,0.4818804860115051,0.04398411512374878","0.41177821159362793,0.7659448981285095,0.12449400126934052","0.27811259031295776,0.8118929266929626,0.0394354984164238","0.16143232583999634,0.6026175022125244,-0.2522064745426178","0.6045197248458862,1.4866975545883179,-0.05073109269142151","0.42813724279403687,1.458248257637024,0.050095390528440475"
0.5,"0.4942701756954193,0.4744598865509033,-0.26264575123786926","0.5707213282585144,0.4735148549079895,-0.13269375264644623","0.48304328322410583,0.48076891899108887,0.036761995404958725","0.41696423292160034,0.767545223236084,0.16900143027305603","0.30018988251686096,0.8100549578666687,0.3207671046257019","0.17977923154830933,0.6074703335762024,0.27683156728744507","0.6044615507125854,1.482637882232666,-0.07786331325769424","0.43370598554611206,1.4511795043945312,0.07743935286998749"
0.5,"0.49359312653541565,0.4746921956539154,-0.24390563368797302","0.570685088634491,0.4738244414329529,-0.11212655156850815","0.48462700843811035,0.47991621494293213,0.0445593036711216","0.424522340297699,0.7698447108268738,0.18678206205368042","0.31725794076919556,0.8083801865577698,0.25637632608413696","0.201676607131958,0.6162799000740051,0.10494834184646606","0.6062413454055786,1.4780274629592896,-0.07604951411485672","0.4407595098018646,1.4450953006744385,0.07566950470209122"
0.5,"0.4949093759059906,0.480967253446579,-0.24610741436481476","0.5717995166778564,0.4742642641067505,-0.1308683305978775","0.48819947242736816,0.4798736274242401,0.04532817006111145","0.4312867224216461,0.770316481590271,0.200516939163208","0.32502681016921997,0.8072057962417603,0.42363014817237854","0.21096210181713104,0.6131002306938171,0.47317808866500854","0.6068677306175232,1.4770442247390747,-0.0871380865573883","0.446308434009552,1.4447479248046875,0.08678247779607773"
0.5,"0.4952494502067566,0.48494914174079895,-0.2308727204799652","0.572983980178833,0.4744929373264313,-0.09190015494823456","0.4919617772102356,0.47979438304901123,0.0702083632349968","0.4355834424495697,0.7704641819000244,0.19281767308712006","0.33117422461509705,0.8070887923240662,0.2972453534603119","0.21626782417297363,0.6159948706626892,0.4094912111759186","0.6089760065078735,1.4727438688278198,-0.07680247724056244","0.44900864362716675,1.4377111196517944,0.07633962482213974"
0.5,"0.49402299523353577,0.4870694875717163,-0.23050348460674286","0.5746449828147888,0.4747749865055084,-0.09948119521141052","0.4988926947116852,0.4786123037338257,0.07416105270385742","0.4389244616031647,0.7716402411460876,0.20224864780902863","0.33388304710388184,0.8085282444953918,0.39037802815437317","0.21787604689598083,0.6160823106765747,0.3712528347969055","0.6084790825843811,1.4753352403640747,-0.08376312255859375","0.44779691100120544,1.4380148649215698,0.08323269337415695"
0.5,"0.494103342294693,0.48928430676460266,-0.21843397617340088","0.5751908421516418,0.47496142983436584,-0.1034964770078659","0.5012767314910889,0.4784506857395172,0.07066860795021057","0.4404139518737793,0.7711522579193115,0.19662460684776306","0.3333542048931122,0.811104416847229,0.3556599020957947","0.21427419781684875,0.6147189140319824,0.3546275496482849","0.608626663684845,1.4699162244796753,-0.07813985645771027","0.4478915333747864,1.430653691291809,0.07757993787527084"
0.5,"0.4952569901943207,0.49028295278549194,-0.21512854099273682","0.576874852180481,0.4755149483680725,-0.10494507849216461","0.5018429756164551,0.478896826505661,0.07219193875789642","0.4393089711666107,0.7711105942726135,0.19239427149295807","0.32380014657974243,0.8107839822769165,0.2347455471754074","0.2044687718153,0.6113062500953674,0.020565278828144073","0.6171829700469971,1.4702256917953491,-0.0749254822731018","0.45323339104652405,1.4329164028167725,0.07437288761138916"
0.5,"0.4971439242362976,0.49025335907936096,-0.2722029983997345","0.5776087641716003,0.4762376546859741,-0.10981307923793793","0.5016353130340576,0.4792298972606659,0.02553972229361534","0.43835562467575073,0.7712724208831787,0.0935584008693695","0.2986204922199249,0.8106063008308411,-0.1566370129585266","0.18005141615867615,0.610113799571991,-0.67420893907547","0.621249258518219,1.470484972000122,-0.04563465341925621","0.4521670937538147,1.4344546794891357,0.045034684240818024"
0.5,"0.5036820769309998,0.49037042260169983,-0.29848045110702515","0.5780690312385559,0.47641807794570923,-0.07882695645093918","0.4988504946231842,0.48213228583335876,0.014151973649859428","0.4328678250312805,0.7716977596282959,0.07287151366472244","0.27566054463386536,0.8104428052902222,-0.15081432461738586","0.14015713334083557,0.6085543632507324,-0.6524410843849182","0.620432436466217,1.4736396074295044,-0.004727864637970924","0.4470594823360443,1.4433256387710571,0.004079894162714481"
0.5,"0.5187792778015137,0.49037662148475647,-0.38011813163757324","0.5789036750793457,0.47672444581985474,-0.07988688349723816","0.4949861466884613,0.48292383551597595,-0.06256572902202606","0.41780605912208557,0.7716964483261108,-0.0005200910964049399","0.24576731026172638,0.8073720335960388,-0.190590962767601","0.10222376883029938,0.5991486310958862,-0.6405935883522034","0.6198930740356445,1.478244662284851,0.015429353341460228","0.43954116106033325,1.45185124874115,-0.016094718128442764"
0.5,"0.5306146144866943,0.4906523823738098,-0.4412444233894348","0.5793366432189941,0.4781526029109955,-0.08460386097431183","0.49114999175071716,0.4829871356487274,-0.11878098547458649","0.4040609300136566,0.7718439102172852,-0.028811383992433548","0.22449512779712677,0.8073038458824158,-0.29508084058761597","0.06712096184492111,0.5947417616844177,-0.8216572999954224","0.6194638013839722,1.4825366735458374,0.03455408290028572","0.43397146463394165,1.4687798023223877,-0.03521675616502762"
0.5,"0.5403238534927368,0.4907122850418091,-0.44985097646713257","0.5786389708518982,0.4790627658367157,-0.08624137192964554","0.48858213424682617,0.4836593568325043,-0.15040907263755798","0.39174288511276245,0.7710049152374268,-0.0701662003993988","0.2088504284620285,0.8077179789543152,-0.3572891056537628","0.04324331134557724,0.583195686340332,-0.8683668971061707","0.6172530055046082,1.4903736114501953,0.048604585230350494","0.42614561319351196,1.487086534500122,-0.049239933490753174"
0.5,"0.5590192079544067,0.49278387427330017,-0.24874714016914368","0.5752278566360474,0.48219287395477295,0.12346424162387848","0.4886053204536438,0.4846501648426056,-0.10711579024791718","0.37560027837753296,0.770783543586731,-0.0252922885119915","0.1934080272912979,0.8059666156768799,-0.40050530433654785","0.034405846148729324,0.5627874135971069,-0.9221282005310059","0.6087326407432556,1.509990930557251,0.07968799024820328","0.4193829596042633,1.5090906620025635,-0.08026047050952911"
0.5,"0.5755763053894043,0.49424445629119873,-0.2221468687057495","0.5658279657363892,0.483444482088089,0.08376961201429367","0.48865634202957153,0.4851485788822174,-0.08187104016542435","0.3643650412559509,0.7727148532867432,-0.061786651611328125","0.17200052738189697,0.7882288694381714,-0.41899484395980835","0.019348975270986557,0.5166659951210022,-0.869942307472229","0.6029074192047119,1.5260370969772339,0.07345900684595108","0.4153829514980316,1.5298374891281128,-0.07405867427587509"
0.5,"0.5793636441230774,0.49671533703804016,-0.2136421650648117","0.5572549104690552,0.4862285554409027,0.08490077406167984","0.4886944890022278,0.4863220155239105,-0.0783948302268982","0.3576248288154602,0.7731063961982727,-0.07699768990278244","0.15980657935142517,0.7663987874984741,-0.3566704988479614","0.022992631420493126,0.45945146679878235,-0.7160687446594238","0.5989753603935242,1.5313631296157837,0.07723802328109741","0.41099414229393005,1.5417078733444214,-0.0780176967382431"
0.5,"0.5786911249160767,0.5070397257804871,-0.2208189070224762","0.5547852516174316,0.4930500090122223,0.08286087214946747","0.4885469973087311,0.48839837312698364,-0.0756358653306961","0.3589789867401123,0.7741262912750244,-0.06735890358686447","0.16998983919620514,0.7512138485908508,-0.3280274569988251","0.032236356288194656,0.4169923961162567,-0.663694441318512","0.5958292484283447,1.5343693494796753,0.07483532279729843","0.4089663624763489,1.5438734292984009,-0.07565654814243317"
0.5,"0.5811812281608582,0.5102292895317078,-0.13388550281524658","0.5526289343833923,0.49669235944747925,0.14547793567180634","0.48922282457351685,0.4884108603000641,-0.030792826786637306","0.3548528552055359,0.7726876139640808,-0.043082449585199356","0.16847819089889526,0.6953737139701843,-0.37941572070121765","0.03100760281085968,0.3243895173072815,-0.777679979801178","0.5883307456970215,1.5331931114196777,0.07197852432727814","0.4018639922142029,1.5414767265319824,-0.07272224128246307"
0.5,"0.5830862522125244,0.5101430416107178,-0.1490926444530487","0.5521388053894043,0.49851176142692566,0.13154330849647522","0.48960036039352417,0.4884254038333893,-0.03744317963719368","0.35459569096565247,0.7630369663238525,-0.05895368382334709","0.17720778286457062,0.708670973777771,-0.4434162676334381","0.04021149128675461,0.2932138442993164,-0.8804868459701538","0.5864740014076233,1.5313982963562012,0.07818739861249924","0.40079742670059204,1.5374208688735962,-0.07887575775384903"
0.5,"0.5834760665893555,0.5078011155128479,-0.0014287017984315753","0.5504513382911682,0.49838951230049133,0.2621116042137146","0.48962774872779846,0.4879012703895569,0.08345862478017807","0.355056494474411,0.7600075006484985,0.027633333578705788","0.18122456967830658,0.7157273292541504,-0.3820492923259735","0.045065563172101974,0.2762836217880249,-0.8265533447265625","0.5837143659591675,1.5401182174682617,0.07472631335258484","0.3990088999271393,1.5398571491241455,-0.07544893771409988"
0.5,"0.5834248065948486,0.5060770511627197,-0.01376806665211916","0.5490973591804504,0.4982790946960449,0.24995355308055878","0.48995476961135864,0.48725199699401855,0.09330828487873077","0.35771840810775757,0.7603326439857483,0.05718561261892319","0.18242502212524414,0.7189397811889648,-0.2906162142753601","0.04511658102273941,0.2860569655895233,-0.62517249584198","0.5838086605072021,1.5513185262680054,0.07112232595682144","0.39777421951293945,1.5471436977386475,-0.07175932079553604"
0.5,"0.582058846950531,0.503259539604187,-0.07525462657213211","0.5489786267280579,0.49811744689941406,0.2003535032272339","0.48991578817367554,0.4868737459182739,0.06571942567825317","0.3588584363460541,0.7628553509712219,0.043348826467990875","0.17725110054016113,0.7191610336303711,-0.28900328278541565","0.04278913885354996,0.313186913728714,-0.6355807781219482","0.5837733149528503,1.562817931175232,0.06813405454158783","0.39593806862831116,1.5585956573486328,-0.06881369650363922"
0.5,"0.5805031061172485,0.5025259256362915,-0.10147859901189804","0.5493662357330322,0.49805477261543274,0.16691042482852936","0.48857051134109497,0.48686519265174866,0.03834331035614014","0.3570343255996704,0.7693793177604675,0.030154818668961525","0.16689345240592957,0.7132807374000549,-0.28447866439819336","0.03844112157821655,0.32644444704055786,-0.6288357377052307","0.5832759737968445,1.5641026496887207,0.06668577343225479","0.3952467441558838,1.5647832155227661,-0.06735947728157043"
0.5,"0.5794638395309448,0.5023126602172852,-0.14540556073188782","0.5499385595321655,0.4979479908943176,0.1283913403749466","0.4877628684043884,0.48686257004737854,0.03445924073457718","0.3579574227333069,0.7699763774871826,0.05722441151738167","0.16316016018390656,0.7160540223121643,-0.15647493302822113","0.027940869331359863,0.41839709877967834,-0.4443722665309906","0.5834559202194214,1.5656466484069824,0.034442249685525894","0.3978051543235779,1.5711501836776733,-0.03524690121412277"
0.5,"0.5788934230804443,0.5020843744277954,-0.15540987253189087","0.5532953143119812,0.497811883687973,0.12803274393081665","0.4871561527252197,0.48671066761016846,0.03796803206205368","0.35880616307258606,0.769976019859314,0.08267760276794434","0.1665465533733368,0.7446810603141785,-0.16238102316856384","0.026951555162668228,0.481392502784729,-0.4967222809791565","0.5866538882255554,1.563380479812622,0.026442190632224083","0.4012765884399414,1.568019986152649,-0.027259375900030136"
0.5,"0.5721153616905212,0.4967515170574188,-0.15621721744537354","0.557672381401062,0.4972727596759796,0.14722689986228943","0.48712071776390076,0.4862957000732422,0.07568608969449997","0.3639184832572937,0.7689668536186218,0.12069559097290039","0.16863827407360077,0.7541293501853943,-0.13049598038196564","0.02606825903058052,0.5138251781463623,-0.4919961094856262","0.5872824788093567,1.5605428218841553,0.026698071509599686","0.4018649458885193,1.5672659873962402,-0.027559274807572365"
0.5,"0.5547731518745422,0.4935213327407837,-0.15363013744354248","0.564081609249115,0.49534153938293457,0.17383535206317902","0.4848369061946869,0.48593080043792725,0.12871596217155457","0.3668760657310486,0.7687304019927979,0.14742542803287506","0.1790093332529068,0.7762407660484314,-0.16258437931537628","0.02741946652531624,0.559200644493103,-0.6032131314277649","0.5890628695487976,1.5503013134002686,0.0285797156393528","0.4021187722682953,1.5532336235046387,-0.029425153508782387"
0.5,"0.5361403226852417,0.4934047758579254,-0.18772125244140625","0.5692952871322632,0.4939853549003601,0.1698882281780243","0.48012202978134155,0.4865860044956207,0.13974642753601074","0.3701530396938324,0.7698423862457275,0.19672849774360657","0.1822304129600525,0.7838483452796936,-0.06682978570461273","0.02870621718466282,0.5685639977455139,-0.4918428063392639","0.5898300409317017,1.5502229928970337,-4.093010284123011e-05","0.40220245718955994,1.5488394498825073,-0.000900222163181752"
0.5,"0.5234065651893616,0.4769686758518219,-0.12027430534362793","0.568903923034668,0.4893895089626312,0.1792743057012558","0.4774293005466461,0.4862421154975891,0.21619030833244324","0.37886714935302734,0.7673418521881104,0.25769320130348206","0.20809252560138702,0.8040205836296082,0.08776194602251053","0.06333818286657333,0.5831851959228516,-0.2767939865589142","0.5930394530296326,1.5332307815551758,-0.026399489492177963","0.40388569235801697,1.5248959064483643,0.025382548570632935"
0.5,"0.5073866844177246,0.47591108083724976,-0.12301187217235565","0.568556010723114,0.4839085340499878,0.08101928979158401","0.4750436246395111,0.4859456419944763,0.19656632840633392","0.3882104158401489,0.7744082808494568,0.3167879283428192","0.23204748332500458,0.8068562746047974,0.391212522983551","0.09464270621538162,0.5965161919593811,0.2708553075790405","0.5962765216827393,1.5281990766525269,-0.06685037910938263","0.40964746475219727,1.514240026473999,0.06620700657367706"
0.5,"0.4920455515384674,0.4762187898159027,-0.2069387435913086","0.5656487345695496,0.4807111620903015,-0.08533038198947906","0.4748761057853699,0.485303670167923,0.06875245273113251","0.4023486077785492,0.7743409276008606,0.28239354491233826","0.25830399990081787,0.8270753026008606,0.22150440514087677","0.1184917688369751,0.6063504815101624,0.09154004603624344","0.5966310501098633,1.5169870853424072,-0.06840300559997559","0.41696739196777344,1.4911282062530518,0.0678158551454544"
0.5,"0.4804247319698334,0.47650155425071716,-0.24081480503082275","0.5618680119514465,0.4793757200241089,-0.12274583429098129","0.47494977712631226,0.483609139919281,0.03451131284236908","0.40669336915016174,0.7745540142059326,0.17771928012371063","0.2771461308002472,0.8250619769096375,0.1024666428565979","0.14978228509426117,0.617093563079834,-0.1578916609287262","0.6009842157363892,1.5010603666305542,-0.06567849218845367","0.4300517439842224,1.4717527627944946,0.06506074965000153"
-0.5,"0.4674385190010071,0.42099303007125854,-0.3924109637737274","0.5536267161369324,0.4138336479663849,-0.08446678519248962","0.4315827488899231,0.4044603109359741,-0.09880364686250687","0.36947354674339294,0.6817871332168579,-0.1568438857793808","0.5505135655403137,0.789916455745697,-0.4610479772090912","0.7845112085342407,0.5466671586036682,-0.6555498242378235","0.595451831817627,1.4858766794204712,0.044114865362644196","0.41580715775489807,1.4708845615386963,-0.04472927004098892"
-0.5,"0.46365007758140564,0.39758071303367615,-0.31787121295928955","0.5495356917381287,0.4003649353981018,-0.028988558799028397","0.4291006624698639,0.383097380399704,-0.03993838280439377","0.36269503831863403,0.6597915887832642,-0.10929198563098907","0.5661786198616028,0.7701127529144287,-0.4076157212257385","0.7983856797218323,0.500468373298645,-0.5708366632461548","0.5900891423225403,1.4828287363052368,0.05193415284156799","0.4113916754722595,1.4743294715881348,-0.05264575406908989"
-0.5,"0.4660223126411438,0.38883158564567566,-0.2867814004421234","0.5464720726013184,0.39367759227752686,-0.0018788079032674432","0.4299629330635071,0.37965118885040283,-0.009218030609190464","0.3635018765926361,0.6479560136795044,-0.05623859912157059","0.5627124905586243,0.7469766139984131,-0.392018586397171","0.7812135815620422,0.49876296520233154,-0.632510781288147","0.5894905924797058,1.4658384323120117,0.042760588228702545","0.4117189049720764,1.4630557298660278,-0.0434299074113369"
-0.5,"0.46409615874290466,0.3827705681324005,-0.2719787657260895","0.5411806106567383,0.39557960629463196,0.019533690065145493","0.4305286407470703,0.3818040192127228,0.0022370354272425175","0.36380767822265625,0.6559520959854126,-0.04212690517306328","0.5650169849395752,0.7319214940071106,-0.3686296343803406","0.7744655013084412,0.4926305115222931,-0.6060577630996704","0.590002179145813,1.4625988006591797,0.038613900542259216","0.41588538885116577,1.462617039680481,-0.039264507591724396"
