gesture,[0],[7],[8],[11],[13],[15],[23],[23]
0.5,"0.5901375412940979,0.47030147910118103,-0.2918857932090759","0.5784568786621094,0.45163694024086,-0.004865669645369053","0.5067065358161926,0.4487031400203705,-0.12127919495105743","0.6645331382751465,0.7219617366790771,-0.013342360034584999","0.6172522306442261,0.8605127334594727,-0.4076541066169739","0.45745325088500977,0.4899711310863495,-0.8201097249984741","0.6108770370483398,1.5377811193466187,0.05806928128004074","0.6108770370483398,1.5377811193466187,0.05806928128004074"
0.5,"0.5909554362297058,0.47640731930732727,-0.2936727702617645","0.5822200179100037,0.4551907479763031,-0.03167843446135521","0.5097672343254089,0.45025938749313354,-0.1187819093465805","0.6653804779052734,0.7219363451004028,-0.053912144154310226","0.6208666563034058,0.8599548935890198,-0.4220707416534424","0.4618106782436371,0.4894188344478607,-0.8530455827713013","0.6107012033462524,1.5373002290725708,0.041674718260765076","0.6107012033462524,1.5373002290725708,0.041674718260765076"
0.5,"0.5912887454032898,0.4765191376209259,-0.3318634629249573","0.5886844992637634,0.45547884702682495,-0.052435021847486496","0.5108228921890259,0.4500262439250946,-0.15400180220603943","0.6679463982582092,0.7211480736732483,-0.047080039978027344","0.6188148856163025,0.8609105348587036,-0.42019420862197876","0.46264296770095825,0.48940354585647583,-0.844607949256897","0.6129316687583923,1.5367019176483154,0.04399912804365158","0.6129316687583923,1.5367019176483154,0.04399912804365158"
0.5,"0.5910571813583374,0.476362407207489,-0.3449183702468872","0.5921112298965454,0.45556432008743286,-0.06209016591310501","0.5110191702842712,0.4498721659183502,-0.16364207863807678","0.6690791845321655,0.7204777002334595,-0.052687883377075195","0.6315351724624634,0.8674205541610718,-0.42653241753578186","0.4635751247406006,0.4893365502357483,-0.855518639087677","0.6135069131851196,1.5364071130752563,0.04735331982374191","0.6135069131851196,1.5364071130752563,0.04735331982374191"
0.5,"0.5919308662414551,0.47631847858428955,-0.3361847996711731","0.5932105779647827,0.45608723163604736,-0.05481863021850586","0.5112749338150024,0.44985803961753845,-0.15019702911376953","0.6702449917793274,0.7194998264312744,-0.0582064688205719","0.6274850964546204,0.8676068782806396,-0.45462995767593384","0.4656708836555481,0.48942604660987854,-0.9063393473625183","0.6139672994613647,1.5375081300735474,0.047184884548187256","0.6139672994613647,1.5375081300735474,0.047184884548187256"
0.5,"0.5935090780258179,0.47634533047676086,-0.32535967230796814","0.5926414728164673,0.4561096727848053,-0.04014044627547264","0.5117024183273315,0.4498436450958252,-0.15573886036872864","0.6702817678451538,0.7191563248634338,-0.04307589679956436","0.6406764984130859,0.8750447630882263,-0.40680941939353943","0.4671904146671295,0.4886985719203949,-0.8489912748336792","0.614715039730072,1.5373543500900269,0.058515239506959915","0.614715039730072,1.5373543500900269,0.058515239506959915"
0.5,"0.5934966802597046,0.478892982006073,-0.3051453232765198","0.5908294916152954,0.4569944143295288,-0.031842660158872604","0.5115586519241333,0.45356321334838867,-0.1401630938053131","0.6699124574661255,0.7196841835975647,-0.028269803151488304","0.6361796259880066,0.8740184307098389,-0.39301997423171997","0.46671009063720703,0.4865027070045471,-0.8008942604064941","0.6149470210075378,1.5384690761566162,0.058402687311172485","0.6149470210075378,1.5384690761566162,0.058402687311172485"
0.5,"0.5948590040206909,0.47506043314933777,-0.2583105266094208","0.5889772772789001,0.45285525918006897,0.01949351094663143","0.5120899081230164,0.4500502645969391,-0.1362030953168869","0.6688883304595947,0.720573365688324,0.0008541211718693376","0.6135571002960205,0.8741700053215027,-0.40393200516700745","0.46140608191490173,0.48655447363853455,-0.8260278701782227","0.614875316619873,1.5391091108322144,0.06637559086084366","0.614875316619873,1.5391091108322144,0.06637559086084366"
0.5,"0.5955572724342346,0.4750393331050873,-0.23257605731487274","0.5855252742767334,0.4528718590736389,0.04317929223179817","0.5118409395217896,0.4500395357608795,-0.12655474245548248","0.6662535071372986,0.7224738001823425,0.021278850734233856","0.6131159663200378,0.8818565607070923,-0.376137375831604","0.4394564628601074,0.49134427309036255,-0.7709417343139648","0.6146785616874695,1.5397506952285767,0.0713173970580101","0.6146785616874695,1.5397506952285767,0.0713173970580101"
0.5,"0.595464289188385,0.4752453565597534,-0.23980632424354553","0.5844686627388,0.45297694206237793,0.03603466600179672","0.5110989809036255,0.4473545551300049,-0.06887217611074448","0.6646811962127686,0.722023069858551,-0.04158499464392662","0.5758950710296631,0.8629968166351318,-0.5221174359321594","0.40185147523880005,0.49518927931785583,-0.9489167928695679","0.6119464635848999,1.5222183465957642,0.028994444757699966","0.6119464635848999,1.5222183465957642,0.028994444757699966"
0.5,"0.5949046611785889,0.4786362648010254,-0.24232599139213562","0.5844322443008423,0.45353299379348755,0.0313977412879467","0.5078001022338867,0.44433656334877014,-0.03394720330834389","0.6644564867019653,0.7175955772399902,-0.06122177839279175","0.5338249802589417,0.828655481338501,-0.5220504403114319","0.3673263490200043,0.5078590512275696,-0.9197953343391418","0.6115797758102417,1.5070197582244873,0.010872767306864262","0.6115797758102417,1.5070197582244873,0.010872767306864262"
0.5,"0.5929364562034607,0.47724825143814087,-0.24531106650829315","0.5842161774635315,0.4518261253833771,0.023711660876870155","0.5039138793945312,0.44389230012893677,-0.01822987198829651","0.6644624471664429,0.7156941890716553,-0.08807702362537384","0.5139429569244385,0.8034142255783081,-0.5454527735710144","0.34055086970329285,0.507727324962616,-0.9173998832702637","0.6073750853538513,1.4997204542160034,-0.0069638206623494625","0.6073750853538513,1.4997204542160034,-0.0069638206623494625"
0.5,"0.5854489207267761,0.4740133583545685,-0.25638213753700256","0.5831695199012756,0.44672054052352905,-0.01674751564860344","0.49531278014183044,0.4438055753707886,-0.011612726375460625","0.6648411750793457,0.7091119885444641,-0.1419793963432312","0.4959859848022461,0.7929925918579102,-0.5334726572036743","0.3251027464866638,0.5073654651641846,-0.8650345802307129","0.6042065024375916,1.5020370483398438,-0.03514203801751137","0.6042065024375916,1.5020370483398438,-0.03514203801751137"
0.5,"0.5743623971939087,0.471172034740448,-0.24757525324821472","0.5828388929367065,0.4438125193119049,-0.014827154576778412","0.4883951246738434,0.44387367367744446,0.011560259386897087","0.6645424962043762,0.7003598809242249,-0.11312729120254517","0.4779369831085205,0.7863593101501465,-0.5168506503105164","0.31865906715393066,0.5084834098815918,-0.8346525430679321","0.6026638746261597,1.503039836883545,-0.02722308039665222","0.6026638746261597,1.503039836883545,-0.02722308039665222"
0.5,"0.5655660033226013,0.4702122211456299,-0.22511108219623566","0.5820564031600952,0.43971163034439087,0.03613772243261337","0.4823386073112488,0.4437752664089203,0.06904543936252594","0.6639879941940308,0.6932141184806824,-0.07779362797737122","0.46711429953575134,0.7812562584877014,-0.5014957189559937","0.31169936060905457,0.5116915702819824,-0.8313687443733215","0.6001420021057129,1.4975275993347168,-0.02325192093849182","0.6001420021057129,1.4975275993347168,-0.02325192093849182"
0.5,"0.5597078204154968,0.46487048268318176,-0.1691754013299942","0.5800851583480835,0.4332197904586792,0.11667190492153168","0.4766544699668884,0.44360774755477905,0.09763231128454208","0.6636670827865601,0.686326801776886,0.028037622570991516","0.46569475531578064,0.7696954607963562,-0.4149908423423767","0.3091237246990204,0.5122076272964478,-0.7473353743553162","0.6007198095321655,1.4859358072280884,-0.018401892855763435","0.6007198095321655,1.4859358072280884,-0.018401892855763435"
0.5,"0.5554112792015076,0.4622495770454407,-0.18941643834114075","0.5785990357398987,0.430341511964798,0.08321703970432281","0.4736102223396301,0.443643182516098,0.06957166641950607","0.661817729473114,0.686136782169342,0.022341078147292137","0.47506946325302124,0.7760262489318848,-0.4383092522621155","0.31449922919273376,0.5126465559005737,-0.8010236024856567","0.6007792353630066,1.4842853546142578,-0.01727849245071411","0.6007792353630066,1.4842853546142578,-0.01727849245071411"
0.5,"0.5518137812614441,0.46211162209510803,-0.25233450531959534","0.5763160586357117,0.4295956790447235,-0.0026347232051193714","0.4707982540130615,0.44393759965896606,0.05623976141214371","0.6609147787094116,0.6869540214538574,-0.10716501623392105","0.4780883193016052,0.7806622982025146,-0.5972298383712769","0.3243052363395691,0.5112176537513733,-0.9661188125610352","0.6002228856086731,1.4856261014938354,-0.030692586675286293","0.6002228856086731,1.4856261014938354,-0.030692586675286293"
0.5,"0.5474308133125305,0.4606021046638489,-0.277993381023407","0.5731781721115112,0.42937150597572327,-0.035875655710697174","0.46779289841651917,0.4435822069644928,0.051045000553131104","0.6587440967559814,0.6875054240226746,-0.1269417107105255","0.47914212942123413,0.7974124550819397,-0.5601560473442078","0.3406859338283539,0.5111656188964844,-0.9234892725944519","0.5901313424110413,1.4866998195648193,-0.04351765662431717","0.5901313424110413,1.4866998195648193,-0.04351765662431717"
0.5,"0.5461644530296326,0.4601269066333771,-0.27227118611335754","0.5716756582260132,0.42963045835494995,-0.029158223420381546","0.46625226736068726,0.44296082854270935,0.037858378142118454","0.658271849155426,0.6880302429199219,-0.10814452171325684","0.5126347541809082,0.824939489364624,-0.5866636037826538","0.37359148263931274,0.5147644877433777,-1.007135033607483","0.5908724069595337,1.4865069389343262,-0.03852842003107071","0.5908724069595337,1.4865069389343262,-0.03852842003107071"
0.5,"0.5459867715835571,0.4599372446537018,-0.21857836842536926","0.5699657201766968,0.4298321306705475,0.03302435204386711","0.46668800711631775,0.4429370164871216,0.0490875169634819","0.6578914523124695,0.6881524920463562,-0.04549310356378555","0.5230997800827026,0.8499127626419067,-0.5661327838897705","0.39289212226867676,0.5166476964950562,-0.9818099737167358","0.5935315489768982,1.4868799448013306,-0.02167009934782982","0.5935315489768982,1.4868799448013306,-0.02167009934782982"
0.5,"0.5449086427688599,0.459473192691803,-0.2227330505847931","0.5691611170768738,0.4298825263977051,0.020735986530780792","0.4672089219093323,0.4429561197757721,0.04401011019945145","0.6579087376594543,0.6885199546813965,-0.05092717334628105","0.5339248776435852,0.8601864576339722,-0.5806869268417358","0.4078708291053772,0.5171188116073608,-0.9846625328063965","0.5941816568374634,1.4868978261947632,-0.019699789583683014","0.5941816568374634,1.4868978261947632,-0.019699789583683014"
0.5,"0.5443075895309448,0.45915094017982483,-0.21967414021492004","0.5690771341323853,0.43024522066116333,0.020707737654447556","0.46777182817459106,0.4426625669002533,0.03849296644330025","0.6577920913696289,0.6897984147071838,-0.047666214406490326","0.5419477224349976,0.8874043822288513,-0.5357288718223572","0.4155452251434326,0.5170444846153259,-0.8800331950187683","0.5945332646369934,1.4864591360092163,-0.01788952201604843","0.5945332646369934,1.4864591360092163,-0.01788952201604843"
0.5,"0.5432718992233276,0.4591454267501831,-0.2647395133972168","0.5685592889785767,0.4309825003147125,-0.013254406861960888","0.46808749437332153,0.442802757024765,0.011357239447534084","0.6569394469261169,0.6913278102874756,-0.08657059818506241","0.5382360219955444,0.8802350163459778,-0.6255682706832886","0.4146463871002197,0.5169364809989929,-1.0370265245437622","0.5946238040924072,1.4832615852355957,-0.01759421080350876","0.5946238040924072,1.4832615852355957,-0.01759421080350876"
0.5,"0.5437843203544617,0.4592758119106293,-0.20652803778648376","0.5682749152183533,0.431185245513916,0.055239953100681305","0.4676358699798584,0.44301527738571167,0.051936499774456024","0.6568118929862976,0.6929075121879578,-0.028072943910956383","0.5416432619094849,0.8773036599159241,-0.5725825428962708","0.40970578789711,0.5183873772621155,-0.9384387135505676","0.5985257625579834,1.4832152128219604,-0.008891476318240166","0.5985257625579834,1.4832152128219604,-0.008891476318240166"
0.5,"0.5440858602523804,0.4596569538116455,-0.20123720169067383","0.568274199962616,0.4313740134239197,0.06380419433116913","0.4673498272895813,0.44350215792655945,0.055575888603925705","0.6568907499313354,0.6931211352348328,-0.028664331883192062","0.5394023060798645,0.8660944700241089,-0.5824759602546692","0.4053265452384949,0.5183089971542358,-0.9829033017158508","0.6002795100212097,1.482899785041809,-0.007318983785808086","0.6002795100212097,1.482899785041809,-0.007318983785808086"
0.5,"0.5455912351608276,0.45998311042785645,-0.2682918310165405","0.5690480470657349,0.4314260184764862,-0.003768682014197111","0.4675235152244568,0.4438800513744354,0.017395924776792526","0.6567361354827881,0.6934302449226379,-0.1180012971162796","0.5096437931060791,0.8286026120185852,-0.6723331212997437","0.37190890312194824,0.5145759582519531,-1.0894439220428467","0.5988467931747437,1.483485221862793,-0.023385636508464813","0.5988467931747437,1.483485221862793,-0.023385636508464813"
0.5,"0.5485841035842896,0.46123725175857544,-0.2635382115840912","0.5698541402816772,0.4315582811832428,0.0006929891533218324","0.4688112139701843,0.44565093517303467,0.019076529890298843","0.6567519903182983,0.6933985352516174,-0.12337950617074966","0.4999261498451233,0.7908520102500916,-0.6824682950973511","0.3416312336921692,0.511578381061554,-1.092064380645752","0.5991798639297485,1.4833229780197144,-0.026702512055635452","0.5991798639297485,1.4833229780197144,-0.026702512055635452"
0.5,"0.5495185256004333,0.46124768257141113,-0.1954820305109024","0.5701061487197876,0.43166986107826233,0.0423525795340538","0.4707464575767517,0.44748347997665405,0.06143132597208023","0.6567566990852356,0.6922178268432617,-0.11476856470108032","0.4885059893131256,0.775412917137146,-0.6754007935523987","0.3148517310619354,0.5112270712852478,-1.0731134414672852","0.5994930863380432,1.4812971353530884,-0.027430325746536255","0.5994930863380432,1.4812971353530884,-0.027430325746536255"
0.5,"0.5500396490097046,0.46118277311325073,-0.17655710875988007","0.5711124539375305,0.4317631721496582,0.061554066836833954","0.47258877754211426,0.4482821226119995,0.08122258633375168","0.6570057272911072,0.6910374760627747,-0.08298403024673462","0.48375850915908813,0.7702767848968506,-0.5793868899345398","0.3075793385505676,0.5134611129760742,-0.9519622921943665","0.601387619972229,1.4811798334121704,-0.02633587084710598","0.601387619972229,1.4811798334121704,-0.02633587084710598"
0.5,"0.552980899810791,0.4612254202365875,-0.20999090373516083","0.5721684694290161,0.4318384528160095,0.021032769232988358","0.4731181263923645,0.44796884059906006,0.037735771387815475","0.6569164991378784,0.6929742097854614,-0.11043377965688705","0.4845987856388092,0.7766191363334656,-0.5936398506164551","0.3101882040500641,0.5143564343452454,-0.9553300738334656","0.6010944843292236,1.4817471504211426,-0.0258779339492321","0.6010944843292236,1.4817471504211426,-0.0258779339492321"
0.5,"0.5531019568443298,0.46079933643341064,-0.25061318278312683","0.5727282762527466,0.43150031566619873,0.0005772298318333924","0.4729430079460144,0.4465639889240265,0.015213695354759693","0.6565414667129517,0.6943294405937195,-0.12648819386959076","0.486457884311676,0.7793667912483215,-0.7035807371139526","0.3189091980457306,0.514127254486084,-1.142561435699463","0.5975622534751892,1.482420563697815,-0.02539769373834133","0.5975622534751892,1.482420563697815,-0.02539769373834133"
0.5,"0.5531165599822998,0.4606659710407257,-0.2475951910018921","0.5726553201675415,0.43147796392440796,0.004583373665809631","0.4726838171482086,0.4457448720932007,0.016055116429924965","0.6561681032180786,0.6957703232765198,-0.11809448152780533","0.4880618155002594,0.7876192927360535,-0.6987079977989197","0.3347906172275543,0.5141006708145142,-1.1444141864776611","0.5960738062858582,1.4823946952819824,-0.025065040215849876","0.5960738062858582,1.4823946952819824,-0.025065040215849876"
0.5,"0.5530564785003662,0.46065863966941833,-0.2983992397785187","0.5726611018180847,0.4315207600593567,-0.041940830647945404","0.4720958173274994,0.44471409916877747,-0.024906489998102188","0.6568664312362671,0.6961602568626404,-0.1335626095533371","0.4956771731376648,0.8107731938362122,-0.6812363266944885","0.360554575920105,0.5143674612045288,-1.0946062803268433","0.5976806282997131,1.4823588132858276,-0.02475389651954174","0.5976806282997131,1.4823588132858276,-0.02475389651954174"
0.5,"0.5527958869934082,0.460806280374527,-0.28142184019088745","0.571732223033905,0.43167388439178467,-0.026379987597465515","0.4715198874473572,0.4446444511413574,-0.019598599523305893","0.6566961407661438,0.6969624161720276,-0.09863655269145966","0.5065771341323853,0.8300727605819702,-0.6064267754554749","0.38575607538223267,0.5146932005882263,-1.0085270404815674","0.5968584418296814,1.4869184494018555,-0.01427693385630846","0.5968584418296814,1.4869184494018555,-0.01427693385630846"
0.5,"0.5507677793502808,0.4604015350341797,-0.19512003660202026","0.5711854696273804,0.4317077100276947,0.06591875851154327","0.47146645188331604,0.44437074661254883,0.057847101241350174","0.6566725969314575,0.6970424056053162,-0.008902802132070065","0.541758120059967,0.8652762770652771,-0.5291315317153931","0.40479087829589844,0.5147292017936707,-0.9249099493026733","0.5968811511993408,1.4879311323165894,-0.006400386802852154","0.5968811511993408,1.4879311323165894,-0.006400386802852154"
0.5,"0.5501221418380737,0.45963025093078613,-0.23008492588996887","0.5712029933929443,0.431548535823822,0.023563381284475327","0.47161516547203064,0.4434908926486969,0.016810204833745956","0.6565346717834473,0.6975356936454773,-0.027325138449668884","0.5543227791786194,0.8800920248031616,-0.538291871547699","0.41455474495887756,0.5157801508903503,-1.0003368854522705","0.5943553447723389,1.4877921342849731,-0.0027435235679149628","0.5943553447723389,1.4877921342849731,-0.0027435235679149628"
0.5,"0.5493937730789185,0.45900994539260864,-0.24668101966381073","0.571459174156189,0.4315670430660248,-0.005650301929563284","0.47192782163619995,0.44276946783065796,-0.011516058817505836","0.6573673486709595,0.697884202003479,-0.031300853937864304","0.5492876768112183,0.8793885707855225,-0.5586573481559753","0.41621580719947815,0.516390323638916,-0.9770526885986328","0.5944271087646484,1.4877763986587524,-0.0011076051741838455","0.5944271087646484,1.4877763986587524,-0.0011076051741838455"
0.5,"0.5490214228630066,0.4586159586906433,-0.21112653613090515","0.5720481276512146,0.43148940801620483,0.027191970497369766","0.47214454412460327,0.44184616208076477,0.00874259602278471","0.6578428149223328,0.6981247663497925,-0.016509689390659332","0.5663483142852783,0.9403624534606934,-0.4868646264076233","0.41964641213417053,0.5162395238876343,-0.8507773280143738","0.5945720672607422,1.4884976148605347,0.0040180133655667305","0.5945720672607422,1.4884976148605347,0.0040180133655667305"
0.5,"0.5487755537033081,0.45776987075805664,-0.21560335159301758","0.5728228092193604,0.431081086397171,0.026564035564661026","0.4722789227962494,0.4406930208206177,0.01281480211764574","0.6591180562973022,0.6985962390899658,-0.03168071433901787","0.5733212828636169,0.9438040256500244,-0.5013809204101562","0.4180816113948822,0.5182780623435974,-0.948041558265686","0.5946153998374939,1.4886584281921387,0.0036097653210163116","0.5946153998374939,1.4886584281921387,0.0036097653210163116"
-0.5,"0.5195696949958801,0.43071967363357544,-0.36536404490470886","0.5568470358848572,0.4031151533126831,-0.016996553167700768","0.4381018579006195,0.40494364500045776,-0.10932092368602753","0.6444453001022339,0.7083441615104675,0.039208777248859406","0.8166497349739075,0.9391009211540222,-0.24628035724163055","0.7400227189064026,0.5089120864868164,-0.5833560824394226","0.5956016778945923,1.50240957736969,0.06960564106702805","0.5956016778945923,1.50240957736969,0.06960564106702805"
-0.5,"0.5137993097305298,0.42439383268356323,-0.3660983443260193","0.5477768778800964,0.3933630585670471,-0.023162197321653366","0.43287643790245056,0.39096599817276,-0.12148553133010864","0.6393420696258545,0.7118017673492432,0.039069898426532745","0.8312393426895142,0.8771641254425049,-0.2582692503929138","0.7337355017662048,0.4910126030445099,-0.5738449692726135","0.5987864136695862,1.5065232515335083,0.08255831897258759","0.5987864136695862,1.5065232515335083,0.08255831897258759"
-0.5,"0.5124772787094116,0.4191066324710846,-0.345608651638031","0.5443591475486755,0.3912397623062134,0.03470386564731598","0.43100374937057495,0.38195839524269104,-0.08341821283102036","0.6327061653137207,0.7116197347640991,0.09342885762453079","0.8296185731887817,0.8173567056655884,-0.10442562401294708","0.7094905972480774,0.4662649929523468,-0.2619447112083435","0.6028159856796265,1.5064589977264404,0.08660860359668732","0.6028159856796265,1.5064589977264404,0.08660860359668732"
-0.5,"0.5093045234680176,0.41894257068634033,-0.3206676244735718","0.5376848578453064,0.3906138241291046,0.060420334339141846","0.4278184473514557,0.381058931350708,-0.09021515399217606","0.6258371472358704,0.7115844488143921,0.1607062816619873","0.8164746165275574,0.7795231342315674,0.08767379820346832","0.6968352794647217,0.45844370126724243,0.033567145466804504","0.6031801700592041,1.5066111087799072,0.12368892133235931","0.6031801700592041,1.5066111087799072,0.12368892133235931"
-0.5,"0.49888014793395996,0.4184500277042389,-0.2934924364089966","0.5292215347290039,0.38938987255096436,0.07452645897865295","0.4202461242675781,0.38165009021759033,-0.08005635440349579","0.6180444955825806,0.7114301919937134,0.15706776082515717","0.8206642270088196,0.7583730816841125,0.057254254817962646","0.6751784086227417,0.45207205414772034,0.02461085468530655","0.6025851964950562,1.5064740180969238,0.11776691675186157","0.6025851964950562,1.5064740180969238,0.11776691675186157"
-0.5,"0.48545899987220764,0.4185341000556946,-0.2733258903026581","0.5236290693283081,0.38961929082870483,0.0650346428155899","0.41276589035987854,0.38354331254959106,-0.07119981199502945","0.6145470142364502,0.7082571387290955,0.13592499494552612","0.8217551112174988,0.7484680414199829,0.040892597287893295","0.6637642979621887,0.44882863759994507,0.057106226682662964","0.6058738827705383,1.5070173740386963,0.10878767818212509","0.6058738827705383,1.5070173740386963,0.10878767818212509"
-0.5,"0.4769057333469391,0.41937464475631714,-0.26610440015792847","0.5174427628517151,0.3898928761482239,0.05917522311210632","0.4057983458042145,0.38528090715408325,-0.05169140547513962","0.6134822964668274,0.7065654993057251,0.11626449972391129","0.826820969581604,0.7402586936950684,-0.04404641315340996","0.6614377498626709,0.44760221242904663,-0.13255847990512848","0.6057647466659546,1.507249116897583,0.09843667596578598","0.6057647466659546,1.507249116897583,0.09843667596578598"
-0.5,"0.47127199172973633,0.41964080929756165,-0.26531490683555603","0.5120831727981567,0.3900391459465027,0.05944758653640747","0.4007754921913147,0.3864009380340576,-0.04820922389626503","0.610085666179657,0.706322431564331,0.11764708906412125","0.8248404264450073,0.7317287921905518,-0.0613664872944355","0.6622642278671265,0.4487284719944,-0.19177605211734772","0.6030027866363525,1.5071390867233276,0.09680645912885666","0.6030027866363525,1.5071390867233276,0.09680645912885666"
-0.5,"0.468132346868515,0.41989952325820923,-0.31856292486190796","0.5087100267410278,0.3894810676574707,0.010459532029926777","0.3973108232021332,0.3868649899959564,-0.07487986981868744","0.6079624891281128,0.7053897380828857,0.08768132328987122","0.8205337524414062,0.7329910397529602,-0.10075332224369049","0.6562166213989258,0.44956639409065247,-0.21033453941345215","0.602983832359314,1.5087971687316895,0.09323085844516754","0.602983832359314,1.5087971687316895,0.09323085844516754"
-0.5,"0.4612467288970947,0.4202025830745697,-0.3182637095451355","0.505693793296814,0.3890473544597626,0.0009894950781017542","0.39362674951553345,0.38727903366088867,-0.07215327769517899","0.6088045835494995,0.7035579085350037,0.06922602653503418","0.8284573554992676,0.7315205335617065,-0.16346511244773865","0.6518734097480774,0.4509493410587311,-0.3044588565826416","0.6030911207199097,1.5091508626937866,0.08798118680715561","0.6030911207199097,1.5091508626937866,0.08798118680715561"
-0.5,"0.45990854501724243,0.4204253852367401,-0.34845688939094543","0.5055714845657349,0.38930872082710266,-0.01869443617761135","0.39181414246559143,0.3874053657054901,-0.07352281361818314","0.6095858812332153,0.7032480239868164,0.05174531787633896","0.8344844579696655,0.7268192768096924,-0.19670060276985168","0.6489693522453308,0.4528641700744629,-0.3493972420692444","0.6036680936813354,1.5094881057739258,0.08711633831262589","0.6036680936813354,1.5094881057739258,0.08711633831262589"
-0.5,"0.45629554986953735,0.42050856351852417,-0.32862621545791626","0.5035666227340698,0.38864952325820923,-0.015290683135390282","0.39051511883735657,0.38788172602653503,-0.05452890321612358","0.6083313226699829,0.7030625343322754,0.05977056547999382","0.8286614418029785,0.7308117151260376,-0.1753120869398117","0.6484783887863159,0.4517156481742859,-0.287105917930603","0.6029623746871948,1.5145889520645142,0.08648592978715897","0.6029623746871948,1.5145889520645142,0.08648592978715897"
-0.5,"0.4560253620147705,0.42062294483184814,-0.38521912693977356","0.5028494000434875,0.3887760639190674,-0.04161917045712471","0.3882649540901184,0.38803279399871826,-0.1144619956612587","0.6023507714271545,0.6995669007301331,0.03805798292160034","0.8221079111099243,0.7342122197151184,-0.22981294989585876","0.6776402592658997,0.4361934959888458,-0.5203688740730286","0.6010105013847351,1.514548420906067,0.08565153181552887","0.6010105013847351,1.514548420906067,0.08565153181552887"
-0.5,"0.45384693145751953,0.42066463828086853,-0.3978937864303589","0.5015884041786194,0.389141708612442,-0.04038605839014053","0.38536688685417175,0.38819053769111633,-0.11169067770242691","0.6002748012542725,0.6989481449127197,0.040839482098817825","0.81745445728302,0.744746744632721,-0.2759605050086975","0.7321634292602539,0.4059021472930908,-0.6822265982627869","0.5959955453872681,1.514411449432373,0.08283533155918121","0.5959955453872681,1.514411449432373,0.08283533155918121"
-0.5,"0.45119938254356384,0.420745313167572,-0.3888988196849823","0.49973243474960327,0.38925060629844666,-0.033752404153347015","0.38207748532295227,0.38838595151901245,-0.10084448009729385","0.5989866852760315,0.6983766555786133,0.04313931614160538","0.8163238763809204,0.7669690251350403,-0.27415189146995544","0.7861088514328003,0.3985835313796997,-0.7013766765594482","0.590311586856842,1.5207743644714355,0.07220999896526337","0.590311586856842,1.5207743644714355,0.07220999896526337"
-0.5,"0.44823798537254333,0.4200792908668518,-0.3970899283885956","0.49779534339904785,0.3892669379711151,-0.057674504816532135","0.3805384635925293,0.38863953948020935,-0.1279425323009491","0.595806896686554,0.6932334303855896,0.04042484238743782","0.8017355799674988,0.7683607935905457,-0.25386396050453186","0.8317431211471558,0.39643266797065735,-0.6710025072097778","0.5866428017616272,1.517496943473816,0.07233661413192749","0.5866428017616272,1.517496943473816,0.07233661413192749"
-0.5,"0.44751444458961487,0.4198424518108368,-0.39480406045913696","0.4960249960422516,0.3894173502922058,-0.0551820769906044","0.3777797520160675,0.3888559639453888,-0.12633904814720154","0.593209445476532,0.6920682191848755,0.041826032102108","0.7981736660003662,0.7777958512306213,-0.15097174048423767","0.865337073802948,0.40141454339027405,-0.6084357500076294","0.5856047868728638,1.5176106691360474,0.07266435027122498","0.5856047868728638,1.5176106691360474,0.07266435027122498"
-0.5,"0.4469170570373535,0.4195603132247925,-0.4478074908256531","0.4920558035373688,0.3894779086112976,-0.08969424664974213","0.37495294213294983,0.38900232315063477,-0.17848262190818787","0.5917636156082153,0.6910843849182129,0.042969197034835815","0.7972500324249268,0.7797349095344543,-0.06476382911205292","0.9052932858467102,0.4175689220428467,-0.4440394937992096","0.5852200388908386,1.5175138711929321,0.07505500316619873","0.5852200388908386,1.5175138711929321,0.07505500316619873"
-0.5,"0.44710269570350647,0.41918355226516724,-0.48055368661880493","0.4890047013759613,0.389385849237442,-0.09301804006099701","0.37273648381233215,0.38927698135375977,-0.17810025811195374","0.5919872522354126,0.6921819448471069,0.04345313459634781","0.7967973351478577,0.7801140546798706,-0.0987057164311409","0.9387073516845703,0.45784589648246765,-0.5299553871154785","0.5824460983276367,1.5204925537109375,0.07173488289117813","0.5824460983276367,1.5204925537109375,0.07173488289117813"
-0.5,"0.4462551176548004,0.4193922281265259,-0.544022798538208","0.48708367347717285,0.38941681385040283,-0.1176687702536583","0.3716081976890564,0.39047881960868835,-0.21440669894218445","0.5918485522270203,0.693283200263977,0.04416804015636444","0.7950854301452637,0.7750107645988464,-0.07737763226032257","0.9633722305297852,0.5014423131942749,-0.522059440612793","0.5814540982246399,1.521088719367981,0.07671080529689789","0.5814540982246399,1.521088719367981,0.07671080529689789"
-0.5,"0.4457763731479645,0.4183124601840973,-0.5686296224594116","0.4863724112510681,0.3888441324234009,-0.180483877658844","0.3712129592895508,0.39028751850128174,-0.25798121094703674","0.5921368598937988,0.6953271627426147,-0.026141639798879623","0.7952224016189575,0.7684095501899719,-0.1059257835149765","0.9810570478439331,0.5042259693145752,-0.5381155014038086","0.5769808888435364,1.5236073732376099,0.07063065469264984","0.5769808888435364,1.5236073732376099,0.07063065469264984"
