gesture,[0],[7],[8],[11],[13],[15],[23],[23]
0.5,"0.5158333778381348,0.4008180499076843,-0.1232115775346756","0.5331317186355591,0.39819595217704773,0.1270788013935089","0.4444285035133362,0.38842740654945374,0.08179359883069992","0.6026283502578735,0.6251153945922852,0.09757565706968307","0.48140749335289,0.7249433994293213,-0.12212910503149033","0.3195563852787018,0.46827584505081177,-0.25654342770576477","0.547501802444458,1.4103556871414185,0.039084501564502716","0.547501802444458,1.4103556871414185,0.039084501564502716"
0.5,"0.5142699480056763,0.4003540873527527,-0.12419402599334717","0.5330652594566345,0.3973422646522522,0.11010202020406723","0.4429052770137787,0.3853076100349426,0.06383262574672699","0.6039221882820129,0.6256867051124573,0.08576171845197678","0.48609456419944763,0.7569642066955566,-0.1498377025127411","0.350182443857193,0.46732452511787415,-0.30428093671798706","0.5479422807693481,1.4167875051498413,0.03946724906563759","0.5479422807693481,1.4167875051498413,0.03946724906563759"
0.5,"0.5142343640327454,0.39691784977912903,-0.10800018161535263","0.5330007076263428,0.3930525779724121,0.12946449220180511","0.4425370693206787,0.3829719126224518,0.07039375603199005","0.6053819060325623,0.6265726089477539,0.10981395095586777","0.4948277473449707,0.7726922631263733,-0.06608854234218597","0.37701722979545593,0.4645419120788574,-0.13323566317558289","0.5482633113861084,1.4292221069335938,0.048772700130939484","0.5482633113861084,1.4292221069335938,0.048772700130939484"
0.5,"0.5132604241371155,0.39377424120903015,-0.1138669103384018","0.5339527726173401,0.39073389768600464,0.11778565496206284","0.44222578406333923,0.381944864988327,0.06778557598590851","0.6083139181137085,0.6266250610351562,0.10228775441646576","0.5004122257232666,0.7822169661521912,-0.088557168841362","0.39044246077537537,0.4671960473060608,-0.16983474791049957","0.5486866235733032,1.4326372146606445,0.04989498108625412","0.5486866235733032,1.4326372146606445,0.04989498108625412"
0.5,"0.5126557946205139,0.39283835887908936,-0.14554056525230408","0.5347648859024048,0.3875647783279419,0.113711878657341","0.44219034910202026,0.38076865673065186,0.061336345970630646","0.6102731227874756,0.6263942122459412,0.09486705809831619","0.5041033029556274,0.7848464250564575,-0.1146639958024025","0.3985900282859802,0.47484076023101807,-0.23559336364269257","0.5503674745559692,1.4323796033859253,0.05232890695333481","0.5503674745559692,1.4323796033859253,0.05232890695333481"
0.5,"0.5115190744400024,0.39039573073387146,-0.16110959649085999","0.5365639925003052,0.3854484260082245,0.11265011876821518","0.44173693656921387,0.3797715902328491,0.06125275045633316","0.6123852133750916,0.6262938380241394,0.09250961244106293","0.5088219046592712,0.7827687859535217,-0.12184703350067139","0.40743884444236755,0.4841274619102478,-0.24475662410259247","0.5512362718582153,1.432053804397583,0.051721058785915375","0.5512362718582153,1.432053804397583,0.051721058785915375"
0.5,"0.5095807313919067,0.38954684138298035,-0.17622743546962738","0.5367745161056519,0.38519781827926636,0.10176751762628555","0.4408508837223053,0.37977418303489685,0.0583127960562706","0.6133769154548645,0.6274662613868713,0.07894044369459152","0.5086413621902466,0.7829427719116211,-0.2608746290206909","0.41611069440841675,0.4862818419933319,-0.4881395697593689","0.5515631437301636,1.4331014156341553,0.05159807950258255","0.5515631437301636,1.4331014156341553,0.05159807950258255"
0.5,"0.5044681429862976,0.38958317041397095,-0.1870298683643341","0.5367995500564575,0.3853307366371155,0.09039586782455444","0.4402126669883728,0.37962374091148376,0.05648364499211311","0.6134616136550903,0.6280283331871033,0.05227430909872055","0.5084964632987976,0.7817726135253906,-0.3940693438053131","0.42088738083839417,0.4871804416179657,-0.7554117441177368","0.5515660047531128,1.4338358640670776,0.04960128664970398","0.5515660047531128,1.4338358640670776,0.04960128664970398"
0.5,"0.4989754557609558,0.3879525363445282,-0.20907685160636902","0.5368989706039429,0.38500532507896423,0.07361779361963272","0.4397663176059723,0.3777320981025696,0.05604609102010727","0.6136659383773804,0.6280446648597717,0.037387337535619736","0.51042640209198,0.7809430360794067,-0.43663889169692993","0.42668667435646057,0.4878827929496765,-0.8251178860664368","0.5517086982727051,1.4342044591903687,0.0444471500813961","0.5517086982727051,1.4342044591903687,0.0444471500813961"
0.5,"0.49451613426208496,0.3880372643470764,-0.19061025977134705","0.5367950201034546,0.38503625988960266,0.08774710446596146","0.43880048394203186,0.37714695930480957,0.07113193720579147","0.6141005754470825,0.6284468173980713,0.04986465349793434","0.5129985213279724,0.7802718281745911,-0.36152729392051697","0.4258197247982025,0.48809656500816345,-0.6853166818618774","0.5529664754867554,1.4343814849853516,0.04513918608427048","0.5529664754867554,1.4343814849853516,0.04513918608427048"
0.5,"0.49467992782592773,0.3863639831542969,-0.19622135162353516","0.5371749401092529,0.3847729563713074,0.07050598412752151","0.43853434920310974,0.3757677376270294,0.061285924166440964","0.6150733828544617,0.6284680366516113,0.040979743003845215","0.5128195285797119,0.7802977561950684,-0.3529011905193329","0.4257214665412903,0.48793670535087585,-0.6400653123855591","0.5531095266342163,1.4359631538391113,0.04495180770754814","0.5531095266342163,1.4359631538391113,0.04495180770754814"
0.5,"0.49508556723594666,0.3820602297782898,-0.1876048892736435","0.5384958982467651,0.3837147653102875,0.08249571174383163","0.4384191632270813,0.3756554126739502,0.06729884445667267","0.6163598299026489,0.6285203099250793,0.067345529794693","0.5094109773635864,0.7766700983047485,-0.18422624468803406","0.4188869893550873,0.4836711585521698,-0.31066811084747314","0.555861234664917,1.437998652458191,0.0467848926782608","0.555861234664917,1.437998652458191,0.0467848926782608"
0.5,"0.5053179264068604,0.38233447074890137,-0.1743309646844864","0.5384446382522583,0.3839416205883026,0.09625916182994843","0.4384075105190277,0.3756386637687683,0.049793411046266556","0.6152849197387695,0.6285842657089233,0.10745139420032501","0.5108257532119751,0.7461585998535156,0.05823662132024765","0.3864284157752991,0.482602596282959,0.11035506427288055","0.5639572143554688,1.4381252527236938,0.06329862028360367","0.5639572143554688,1.4381252527236938,0.06329862028360367"
0.5,"0.5127474069595337,0.3821547329425812,-0.07844872027635574","0.5378833413124084,0.3854934275150299,0.1577620953321457","0.44210395216941833,0.37572938203811646,0.09633108228445053","0.6144632697105408,0.6279837489128113,0.13043281435966492","0.5107523202896118,0.7149772644042969,-0.0275878868997097","0.3615224063396454,0.48256945610046387,-0.1046600341796875","0.5631613731384277,1.4280091524124146,0.06276862323284149","0.5631613731384277,1.4280091524124146,0.06276862323284149"
0.5,"0.5216118097305298,0.3833055794239044,-0.10565350204706192","0.5376056432723999,0.3862963914871216,0.13976220786571503","0.44479236006736755,0.37710925936698914,0.07506120949983597","0.6121730208396912,0.6268171668052673,0.11175539344549179","0.5185214281082153,0.7008181810379028,-0.20867490768432617","0.3316052556037903,0.4719485342502594,-0.4819762110710144","0.5594111084938049,1.423662781715393,0.06170995905995369","0.5594111084938049,1.423662781715393,0.06170995905995369"
0.5,"0.5220576524734497,0.3837651014328003,-0.09667571634054184","0.5375914573669434,0.38689231872558594,0.16583915054798126","0.4455924928188324,0.37756457924842834,0.10028030723333359","0.6100471019744873,0.6266975998878479,0.10602321475744247","0.5184111595153809,0.6876810789108276,-0.31815245747566223","0.3115021884441376,0.46631744503974915,-0.6608075499534607","0.5566996335983276,1.4195328950881958,0.061326347291469574","0.5566996335983276,1.4195328950881958,0.061326347291469574"
0.5,"0.5227488279342651,0.38906368613243103,-0.07051561772823334","0.5375214219093323,0.3870522081851959,0.1896580010652542","0.44722333550453186,0.3814554810523987,0.11712045967578888","0.6077769994735718,0.6269347071647644,0.11217446625232697","0.503976047039032,0.6732466220855713,-0.3372093141078949","0.2948942184448242,0.46652793884277344,-0.7268437147140503","0.5534334778785706,1.408204436302185,0.06314931809902191","0.5534334778785706,1.408204436302185,0.06314931809902191"
0.5,"0.5220990777015686,0.3924480378627777,-0.08060085773468018","0.537527859210968,0.38714441657066345,0.18497860431671143","0.44730401039123535,0.3830501437187195,0.1290902942419052","0.607070803642273,0.6266286373138428,0.11349628865718842","0.5000642538070679,0.6771205067634583,-0.31019264459609985","0.2945980429649353,0.46667301654815674,-0.6876216530799866","0.552770733833313,1.4054728746414185,0.05800536274909973","0.552770733833313,1.4054728746414185,0.05800536274909973"
0.5,"0.5187245607376099,0.39977556467056274,-0.08719469606876373","0.537577211856842,0.39051103591918945,0.178782656788826","0.44679784774780273,0.3855140805244446,0.13612154126167297","0.6066067814826965,0.6260740756988525,0.110892154276371","0.5003233551979065,0.681594729423523,-0.3247562646865845","0.30336835980415344,0.4642908275127411,-0.7142823934555054","0.5528503656387329,1.3966412544250488,0.050088025629520416","0.5528503656387329,1.3966412544250488,0.050088025629520416"
0.5,"0.518420934677124,0.4028107523918152,-0.1136174201965332","0.5378547310829163,0.3929547667503357,0.17135608196258545","0.44648584723472595,0.38561099767684937,0.13439762592315674","0.6066355109214783,0.627073347568512,0.11483677476644516","0.5000737905502319,0.6853694915771484,-0.3151143193244934","0.3111414909362793,0.4595082104206085,-0.6708555817604065","0.5547714829444885,1.397728443145752,0.05712098628282547","0.5547714829444885,1.397728443145752,0.05712098628282547"
0.5,"0.5183544754981995,0.40218818187713623,-0.11769185215234756","0.5378528833389282,0.3927934765815735,0.16735312342643738","0.4458082318305969,0.38150033354759216,0.10976532846689224","0.6067825555801392,0.6275601983070374,0.13481652736663818","0.5001700520515442,0.7052916884422302,-0.15516898036003113","0.33226460218429565,0.4617924094200134,-0.39458274841308594","0.5577298998832703,1.4000180959701538,0.05985807254910469","0.5577298998832703,1.4000180959701538,0.05985807254910469"
0.5,"0.5179849863052368,0.40198689699172974,-0.16564130783081055","0.537851870059967,0.3916821777820587,0.126264750957489","0.44541987776756287,0.38034817576408386,0.052341002970933914","0.6071982979774475,0.6301339268684387,0.12308217585086823","0.5002454519271851,0.7416795492172241,-0.16632325947284698","0.35655078291893005,0.46990546584129333,-0.48016151785850525","0.5582383871078491,1.4081122875213623,0.06583255529403687","0.5582383871078491,1.4081122875213623,0.06583255529403687"
0.5,"0.514245867729187,0.3995574116706848,-0.1635478287935257","0.5379425287246704,0.3914446234703064,0.1378527581691742","0.4453946650028229,0.37993282079696655,0.08003120124340057","0.6101346611976624,0.6322634220123291,0.12756802141666412","0.5003412961959839,0.7593880295753479,-0.16115325689315796","0.38311102986335754,0.4713493883609772,-0.35435956716537476","0.5582173466682434,1.41929292678833,0.06535099446773529","0.5582173466682434,1.41929292678833,0.06535099446773529"
0.5,"0.5142381191253662,0.3833639323711395,-0.16283825039863586","0.538851797580719,0.38448265194892883,0.13479766249656677","0.4449560046195984,0.3772023916244507,0.0758109837770462","0.6121431589126587,0.6327107548713684,0.13007023930549622","0.5041096806526184,0.7697356939315796,-0.06577280163764954","0.3876939117908478,0.4749518632888794,-0.1636749505996704","0.5582858324050903,1.4246463775634766,0.06579072028398514","0.5582858324050903,1.4246463775634766,0.06579072028398514"
0.5,"0.5148555040359497,0.3785719573497772,-0.18561705946922302","0.5388559699058533,0.3811807930469513,0.0972527265548706","0.44489526748657227,0.3770909607410431,0.05648680403828621","0.6147117614746094,0.6331232786178589,0.10106949508190155","0.5067464113235474,0.7708491086959839,-0.11495858430862427","0.39560675621032715,0.48300179839134216,-0.2946711480617523","0.5590014457702637,1.4283065795898438,0.05898035690188408","0.5590014457702637,1.4283065795898438,0.05898035690188408"
0.5,"0.5123674869537354,0.3765663504600525,-0.18127775192260742","0.5388375520706177,0.38069602847099304,0.10139878839254379","0.4439859986305237,0.37694910168647766,0.05982083082199097","0.615828275680542,0.6344635486602783,0.09663765132427216","0.5081628561019897,0.779583215713501,-0.13790974020957947","0.4077875018119812,0.4917491376399994,-0.34679529070854187","0.5592703223228455,1.4339627027511597,0.04727834463119507","0.5592703223228455,1.4339627027511597,0.04727834463119507"
0.5,"0.5101379752159119,0.37947189807891846,-0.19343461096286774","0.5388449430465698,0.38255971670150757,0.10625635087490082","0.44396814703941345,0.3770379424095154,0.05957062914967537","0.6159891486167908,0.6389567852020264,0.0972813218832016","0.5089130997657776,0.7778499126434326,-0.2197379618883133","0.4134857654571533,0.4933299720287323,-0.5640798807144165","0.5592584013938904,1.439665675163269,0.047802962362766266","0.5592584013938904,1.439665675163269,0.047802962362766266"
0.5,"0.5100091695785522,0.3797694444656372,-0.20144739747047424","0.5388277769088745,0.38299718499183655,0.0998862162232399","0.4436967968940735,0.37704038619995117,0.052348263561725616","0.6162952184677124,0.6416627168655396,0.07805800437927246","0.5089043378829956,0.7760833501815796,-0.30462169647216797","0.4069739282131195,0.4928700625896454,-0.6589072346687317","0.5591248869895935,1.4408138990402222,0.046551596373319626","0.5591248869895935,1.4408138990402222,0.046551596373319626"
0.5,"0.5098731517791748,0.3800160586833954,-0.24180610477924347","0.5388726592063904,0.3829989433288574,0.07192766666412354","0.4424528181552887,0.37721341848373413,0.026517212390899658","0.6163884997367859,0.642755389213562,0.06238611415028572","0.5070451498031616,0.7746051549911499,-0.2727358937263489","0.4010655879974365,0.48893213272094727,-0.5682889819145203","0.5608139634132385,1.4419598579406738,0.04363415390253067","0.5608139634132385,1.4419598579406738,0.04363415390253067"
0.5,"0.509825587272644,0.3811965882778168,-0.21255946159362793","0.5386987924575806,0.384050190448761,0.07564161717891693","0.442190945148468,0.3773132860660553,0.03283613175153732","0.6163554787635803,0.6424757242202759,0.0676061138510704","0.49541711807250977,0.7701209187507629,-0.21016855537891388","0.38148921728134155,0.4888550639152527,-0.4479643702507019","0.5624241828918457,1.4411110877990723,0.044223602861166","0.5624241828918457,1.4411110877990723,0.044223602861166"
0.5,"0.5098267793655396,0.38163936138153076,-0.17581850290298462","0.5387663245201111,0.3858376443386078,0.09398883581161499","0.4418734610080719,0.377207487821579,0.046825043857097626","0.6150380969047546,0.6423335671424866,0.0766783356666565","0.4880487024784088,0.7588651776313782,-0.20025524497032166","0.36190176010131836,0.4908047020435333,-0.44464144110679626","0.5625449419021606,1.4384238719940186,0.04690215364098549","0.5625449419021606,1.4384238719940186,0.04690215364098549"
0.5,"0.5097469687461853,0.3818029761314392,-0.1268591284751892","0.5390527844429016,0.38721519708633423,0.16040270030498505","0.44156020879745483,0.3771509528160095,0.11543139070272446","0.6139645576477051,0.6424375176429749,0.13171570003032684","0.48288244009017944,0.7473429441452026,-0.11419304460287094","0.34507742524147034,0.49048686027526855,-0.28508415818214417","0.5603179931640625,1.4343864917755127,0.04776475578546524","0.5603179931640625,1.4343864917755127,0.04776475578546524"
0.5,"0.5100793242454529,0.3837103545665741,-0.1332896202802658","0.539233386516571,0.38765889406204224,0.15120406448841095","0.4414645731449127,0.37715208530426025,0.10509152710437775","0.612252950668335,0.6423989534378052,0.12352627515792847","0.47996434569358826,0.7392104268074036,-0.2721344232559204","0.32938075065612793,0.49038559198379517,-0.6404948234558105","0.5559722781181335,1.4170032739639282,0.04802550747990608","0.5559722781181335,1.4170032739639282,0.04802550747990608"
0.5,"0.5134393572807312,0.3807685077190399,-0.14682866632938385","0.5393145084381104,0.3869900703430176,0.11899109184741974","0.44177475571632385,0.37644386291503906,0.06925985217094421","0.6103552579879761,0.6418075561523438,0.08315996825695038","0.48104143142700195,0.7193117737770081,-0.251325786113739","0.32047444581985474,0.4922659993171692,-0.5592482686042786","0.555322527885437,1.4163776636123657,0.04454919323325157","0.555322527885437,1.4163776636123657,0.04454919323325157"
0.5,"0.5168879628181458,0.3750186562538147,-0.14810457825660706","0.5393167734146118,0.38419997692108154,0.12042008340358734","0.442129522562027,0.3764670193195343,0.07016109675168991","0.6092424392700195,0.6417840123176575,0.08455295860767365","0.48158296942710876,0.714583158493042,-0.212328240275383","0.3144935071468353,0.49962595105171204,-0.48712801933288574","0.5548798441886902,1.4172983169555664,0.044404320418834686","0.5548798441886902,1.4172983169555664,0.044404320418834686"
0.5,"0.5185331106185913,0.36888623237609863,-0.15947532653808594","0.5393360257148743,0.3802519142627716,0.11296447366476059","0.44236835837364197,0.3760559558868408,0.060974348336458206","0.6092040538787842,0.6415430903434753,0.06872095912694931","0.4819825291633606,0.7161412835121155,-0.2397344410419464","0.31188124418258667,0.501088559627533,-0.5422635674476624","0.5550292134284973,1.417515516281128,0.040800582617521286","0.5550292134284973,1.417515516281128,0.040800582617521286"
0.5,"0.5183862447738647,0.36942875385284424,-0.22362303733825684","0.5399602055549622,0.38105684518814087,0.05536323040723801","0.4426707625389099,0.3761442303657532,0.023160411044955254","0.6092216372489929,0.6413658857345581,0.02824557200074196","0.48226338624954224,0.7205365300178528,-0.27147752046585083","0.31345587968826294,0.5009368658065796,-0.579801619052887","0.5546491146087646,1.4164036512374878,0.03387283533811569","0.5546491146087646,1.4164036512374878,0.03387283533811569"
0.5,"0.5183340311050415,0.36977705359458923,-0.2260582447052002","0.540983259677887,0.38181909918785095,0.062458496540784836","0.4426666796207428,0.37614330649375916,0.023259619250893593","0.6100116968154907,0.6376638412475586,0.03668319433927536","0.4812185764312744,0.7388702630996704,-0.29944372177124023","0.31750598549842834,0.49337852001190186,-0.6396405100822449","0.5550025701522827,1.4095221757888794,0.03467994183301926","0.5550025701522827,1.4095221757888794,0.03467994183301926"
0.5,"0.517983078956604,0.36987727880477905,-0.21930375695228577","0.5411053895950317,0.38193079829216003,0.06899362802505493","0.4426616132259369,0.37511146068573,0.02226226031780243","0.6128040552139282,0.634637713432312,0.044842638075351715","0.4824833869934082,0.7536739110946655,-0.3005896210670471","0.3340454697608948,0.48936793208122253,-0.6498369574546814","0.5564108490943909,1.4096782207489014,0.039582476019859314","0.5564108490943909,1.4096782207489014,0.039582476019859314"
0.5,"0.5172340273857117,0.37009865045547485,-0.26705169677734375","0.5409302115440369,0.382204532623291,0.039213500916957855","0.44255271553993225,0.37463629245758057,-0.01579197682440281","0.6137201189994812,0.6345264315605164,0.019643139094114304","0.48268193006515503,0.77972811460495,-0.4133477210998535","0.35250046849250793,0.4790900647640228,-0.8121786117553711","0.5564137697219849,1.4157105684280396,0.044115617871284485","0.5564137697219849,1.4157105684280396,0.044115617871284485"
0.5,"0.5159459114074707,0.37333405017852783,-0.2621226906776428","0.5412548780441284,0.3822556734085083,0.047545842826366425","0.44253554940223694,0.37463125586509705,-0.005438873544335365","0.614024817943573,0.6358747482299805,0.02587803266942501","0.483551025390625,0.7963715195655823,-0.4228973388671875","0.3723379075527191,0.4694155752658844,-0.8279903531074524","0.5558556318283081,1.419639229774475,0.045487161725759506","0.5558556318283081,1.419639229774475,0.045487161725759506"
0.5,"0.5158752799034119,0.37713703513145447,-0.2563181519508362","0.5412688851356506,0.38324758410453796,0.07485464215278625","0.4437229037284851,0.37473347783088684,0.002186175901442766","0.6140034198760986,0.6386509537696838,0.06383342295885086","0.49663323163986206,0.8038838505744934,-0.3738013505935669","0.3885495662689209,0.46985283493995667,-0.7549110054969788","0.5543121099472046,1.4246163368225098,0.0670461654663086","0.5543121099472046,1.4246163368225098,0.0670461654663086"
0.5,"0.5158289074897766,0.3812805712223053,-0.25386732816696167","0.5413512587547302,0.3838639557361603,0.08919104188680649","0.4446512758731842,0.374978244304657,0.009565689601004124","0.6140616536140442,0.6415092349052429,0.07230100780725479","0.5042672753334045,0.8108764886856079,-0.37780898809432983","0.4055168032646179,0.4706619381904602,-0.8081803321838379","0.5510798692703247,1.4318292140960693,0.06477809697389603","0.5510798692703247,1.4318292140960693,0.06477809697389603"
0.5,"0.5193416476249695,0.3803223967552185,-0.27375882863998413","0.5414053201675415,0.3812018632888794,0.04093918949365616","0.4449656009674072,0.3748972713947296,-0.023879259824752808","0.6162803173065186,0.6450059413909912,0.03515639901161194","0.506860613822937,0.8060593605041504,-0.37614497542381287","0.4037556052207947,0.46902865171432495,-0.7207311391830444","0.5525302290916443,1.447180151939392,0.05537525936961174","0.5525302290916443,1.447180151939392,0.05537525936961174"
0.5,"0.5209112763404846,0.379793643951416,-0.25966066122055054","0.541446328163147,0.379718154668808,0.05845540761947632","0.44523778557777405,0.3748973309993744,-0.015841931104660034","0.6166884303092957,0.6465151309967041,0.06577648222446442","0.506149172782898,0.8067160844802856,-0.36233243346214294","0.39923936128616333,0.46765586733818054,-0.7422595620155334","0.552609920501709,1.446786880493164,0.06652853637933731","0.552609920501709,1.446786880493164,0.06652853637933731"
0.5,"0.5219032764434814,0.37908199429512024,-0.2309436798095703","0.5414288640022278,0.3795529305934906,0.08876703679561615","0.44611993432044983,0.37498050928115845,0.00152273487765342","0.6167255640029907,0.6467742323875427,0.08332420885562897","0.5058945417404175,0.8061997294425964,-0.30312174558639526","0.3951766788959503,0.46546462178230286,-0.6387360095977783","0.5525625944137573,1.4466630220413208,0.06519021838903427","0.5525625944137573,1.4466630220413208,0.06519021838903427"
0.5,"0.523080050945282,0.37884321808815,-0.2620186507701874","0.5413191914558411,0.3798523247241974,0.05434670299291611","0.4469434320926666,0.37546858191490173,-0.042738571763038635","0.6166999936103821,0.6491891145706177,0.07304336875677109","0.5053271055221558,0.8026747703552246,-0.27492281794548035","0.39256319403648376,0.46573591232299805,-0.6115850210189819","0.5531467199325562,1.446327567100525,0.06686172634363174","0.5531467199325562,1.446327567100525,0.06686172634363174"
0.5,"0.5230143070220947,0.38325098156929016,-0.2837417423725128","0.5408000349998474,0.38302940130233765,0.022057902067899704","0.44693857431411743,0.3769882917404175,-0.03411160781979561","0.6174407005310059,0.648874044418335,0.015554433688521385","0.4910304546356201,0.7944179773330688,-0.37256428599357605","0.38713112473487854,0.46704691648483276,-0.7540975213050842","0.5535786747932434,1.446110725402832,0.048426590859889984","0.5535786747932434,1.446110725402832,0.048426590859889984"
0.5,"0.5242762565612793,0.39010941982269287,-0.26657533645629883","0.5403555631637573,0.3859729766845703,0.032334331423044205","0.44751325249671936,0.3773195147514343,-0.028849730268120766","0.6170478463172913,0.6472709774971008,0.02419002167880535","0.478593647480011,0.7745323181152344,-0.2986474335193634","0.37837642431259155,0.46534207463264465,-0.6375782489776611","0.5556535124778748,1.440373182296753,0.04754188656806946","0.5556535124778748,1.440373182296753,0.04754188656806946"
-0.5,"0.517718493938446,0.3898419141769409,-0.4062061309814453","0.5405840873718262,0.3778049349784851,-0.03543037548661232","0.438284695148468,0.36875784397125244,-0.14950820803642273","0.6182766556739807,0.6480678915977478,0.02576597034931183","0.8100928068161011,0.7860850691795349,-0.26628902554512024","0.6578496694564819,0.46847060322761536,-0.6030956506729126","0.5730475783348083,1.446927785873413,0.07294423878192902","0.5730475783348083,1.446927785873413,0.07294423878192902"
-0.5,"0.5117657780647278,0.3877892792224884,-0.3884064555168152","0.541522204875946,0.3718588650226593,-0.015226048417389393","0.4343772530555725,0.3640958070755005,-0.14196905493736267","0.6191165447235107,0.6512179970741272,0.07855276018381119","0.8391178250312805,0.7855093479156494,-0.17182481288909912","0.6670128107070923,0.4727683961391449,-0.4572025239467621","0.5818724036216736,1.4499326944351196,0.0908123031258583","0.5818724036216736,1.4499326944351196,0.0908123031258583"
-0.5,"0.5103873014450073,0.38465720415115356,-0.40328535437583923","0.5421452522277832,0.36892619729042053,-0.036656703799963","0.43189477920532227,0.36112505197525024,-0.16984134912490845","0.6208916902542114,0.6542081236839294,0.07717356830835342","0.8401787877082825,0.7916648983955383,-0.20957684516906738","0.6711616516113281,0.4760245978832245,-0.5108684301376343","0.5864590406417847,1.4589486122131348,0.0974348857998848","0.5864590406417847,1.4589486122131348,0.0974348857998848"
-0.5,"0.5083219408988953,0.3847101032733917,-0.37023985385894775","0.5420320630073547,0.36843326687812805,-0.04418141394853592","0.4310881197452545,0.3601415455341339,-0.1652611643075943","0.6210132241249084,0.6545529961585999,0.07249540090560913","0.8418038487434387,0.790475606918335,-0.12052343040704727","0.6699578762054443,0.47595980763435364,-0.2629077136516571","0.5866818428039551,1.460573673248291,0.1009194403886795","0.5866818428039551,1.460573673248291,0.1009194403886795"
-0.5,"0.5076392292976379,0.38393300771713257,-0.2788928747177124","0.5419671535491943,0.36855337023735046,0.009050896391272545","0.4306884706020355,0.3583327829837799,-0.12783613801002502","0.6210938692092896,0.6565332412719727,0.09331607073545456","0.8386581540107727,0.785392701625824,-0.08590970933437347","0.6662529706954956,0.47414401173591614,-0.2297995388507843","0.5894001722335815,1.4616872072219849,0.0974879041314125","0.5894001722335815,1.4616872072219849,0.0974879041314125"
-0.5,"0.5058575868606567,0.38336119055747986,-0.27655941247940063","0.5419932007789612,0.3687267601490021,0.011309836059808731","0.4304211735725403,0.3577534556388855,-0.1161615401506424","0.6207550764083862,0.6586488485336304,0.09608148038387299","0.8432428240776062,0.77660071849823,-0.06431751698255539","0.6674997806549072,0.4751848876476288,-0.18364033102989197","0.587992787361145,1.461815595626831,0.10005726665258408","0.587992787361145,1.461815595626831,0.10005726665258408"
-0.5,"0.5043052434921265,0.38203784823417664,-0.2798214554786682","0.5414329767227173,0.36699438095092773,0.011374639347195625","0.42886418104171753,0.35780826210975647,-0.11537053436040878","0.6208218336105347,0.6590451598167419,0.09312061220407486","0.8448931574821472,0.7765560746192932,-0.11602617800235748","0.6693013906478882,0.4700978100299835,-0.28019994497299194","0.5919843912124634,1.4614720344543457,0.0976109504699707","0.5919843912124634,1.4614720344543457,0.0976109504699707"
-0.5,"0.5030386447906494,0.3791348338127136,-0.25649896264076233","0.539425790309906,0.36651337146759033,0.028697317466139793","0.42583733797073364,0.3564617931842804,-0.08561064302921295","0.6208404302597046,0.6593971848487854,0.09379766881465912","0.8388813138008118,0.7796992659568787,-0.09220897406339645","0.6841562986373901,0.44750505685806274,-0.24827340245246887","0.595143735408783,1.4607733488082886,0.09671785682439804","0.595143735408783,1.4607733488082886,0.09671785682439804"
-0.5,"0.4985066056251526,0.38102394342422485,-0.1924305260181427","0.5364969968795776,0.36655524373054504,0.10379661619663239","0.42216476798057556,0.3562716245651245,-0.012580148875713348","0.6202051639556885,0.6595041751861572,0.1543624848127365","0.826318621635437,0.7766523361206055,-0.09286532551050186","0.7151935696601868,0.41098031401634216,-0.3414820432662964","0.5938476324081421,1.4584590196609497,0.09560491144657135","0.5938476324081421,1.4584590196609497,0.09560491144657135"
-0.5,"0.49277496337890625,0.37958449125289917,-0.1984350085258484","0.5329331159591675,0.36508962512016296,0.09866791218519211","0.416515052318573,0.3562745451927185,-0.005072490312159061","0.6191834211349487,0.6602765917778015,0.14325377345085144","0.8137627840042114,0.7711786031723022,-0.11284999549388885","0.7510181665420532,0.37667030096054077,-0.48188352584838867","0.5929712057113647,1.4582751989364624,0.09462524205446243","0.5929712057113647,1.4582751989364624,0.09462524205446243"
-0.5,"0.48342615365982056,0.37881115078926086,-0.23572511970996857","0.5275972485542297,0.36495518684387207,0.056898362934589386","0.41233474016189575,0.35622021555900574,-0.0310867577791214","0.6177393198013306,0.6616097092628479,0.13545480370521545","0.8171583414077759,0.7718576788902283,-0.11695931851863861","0.8008865118026733,0.3609081208705902,-0.4950077533721924","0.591995358467102,1.4581125974655151,0.09420754015445709","0.591995358467102,1.4581125974655151,0.09420754015445709"
-0.5,"0.48209792375564575,0.3754490613937378,-0.289582759141922","0.5229928493499756,0.3624671995639801,-0.001449963659979403","0.4101108908653259,0.35583266615867615,-0.08864929527044296","0.6166781187057495,0.6615077257156372,0.09299692511558533","0.8194829225540161,0.7770168781280518,-0.12636294960975647","0.8412361145019531,0.3635244071483612,-0.5281625390052795","0.5888864994049072,1.4580564498901367,0.09235765039920807","0.5888864994049072,1.4580564498901367,0.09235765039920807"
-0.5,"0.4799289107322693,0.37478208541870117,-0.3265102207660675","0.5199708342552185,0.3606085181236267,-0.022307079285383224","0.40788358449935913,0.3556878864765167,-0.11504592001438141","0.6158050894737244,0.6616186499595642,0.08815155178308487","0.8176475763320923,0.783977746963501,-0.09418875724077225","0.8693133592605591,0.37109124660491943,-0.4914821982383728","0.5879457592964172,1.4588819742202759,0.09246950596570969","0.5879457592964172,1.4588819742202759,0.09246950596570969"
