gesture,[0],[7],[8],[11],[13],[15],[23],[23]
0.5,"0.4904032349586487,0.3493122458457947,-0.18168684840202332","0.5132871866226196,0.35110610723495483,0.0468694306910038","0.43033045530319214,0.333636611700058,0.08258701115846634","0.5827656984329224,0.5695292353630066,0.009071880020201206","0.5135212540626526,0.5990948677062988,-0.2644779682159424","0.37765276432037354,0.34883975982666016,-0.411068856716156","0.5448607206344604,1.2639912366867065,0.0038892857264727354","0.5448607206344604,1.2639912366867065,0.0038892857264727354"
0.5,"0.49049505591392517,0.347317636013031,-0.08981321007013321","0.5132999420166016,0.35008588433265686,0.14978359639644623","0.4303446412086487,0.33344921469688416,0.15036028623580933","0.5829102396965027,0.5733152031898499,0.1030978336930275","0.5144780874252319,0.5953320264816284,-0.1994076669216156","0.3811165392398834,0.3512304127216339,-0.3820238411426544","0.5380812883377075,1.273491382598877,0.007411641534417868","0.5380812883377075,1.273491382598877,0.007411641534417868"
0.5,"0.4908103942871094,0.34222906827926636,-0.07863681018352509","0.5133215188980103,0.3460893929004669,0.14649459719657898","0.4306233525276184,0.32820355892181396,0.14074726402759552","0.5851944088935852,0.5729873180389404,0.1105402261018753","0.5086579322814941,0.5950617790222168,-0.13096316158771515","0.38318783044815063,0.3530406355857849,-0.27088990807533264","0.5335814356803894,1.2704218626022339,0.011301041580736637","0.5335814356803894,1.2704218626022339,0.011301041580736637"
0.5,"0.49089065194129944,0.3521393835544586,-0.22757641971111298","0.5141793489456177,0.34976455569267273,0.02741221711039543","0.43038445711135864,0.33396899700164795,-0.004896214697510004","0.585292398929596,0.5723309516906738,0.07228027284145355","0.5097441077232361,0.5845152735710144,-0.11568646132946014","0.38399264216423035,0.35337284207344055,-0.24135451018810272","0.5125532746315002,1.277053952217102,0.03780161961913109","0.5125532746315002,1.277053952217102,0.03780161961913109"
0.5,"0.4925561845302582,0.3610410988330841,-0.3315190076828003","0.5140649080276489,0.352125883102417,-0.09923795610666275","0.43115726113319397,0.3357372283935547,-0.1318124532699585","0.5852406620979309,0.572010338306427,-0.08688914775848389","0.510728657245636,0.5783435106277466,-0.30821743607521057","0.3866971433162689,0.35424163937568665,-0.44968628883361816","0.5145851969718933,1.2824785709381104,0.03605738282203674","0.5145851969718933,1.2824785709381104,0.03605738282203674"
0.5,"0.49318552017211914,0.3514821231365204,-0.3321968913078308","0.5171419382095337,0.3491547405719757,-0.08604231476783752","0.4308951795101166,0.33223259449005127,-0.11260328441858292","0.5855323076248169,0.5709611773490906,-0.06695017963647842","0.5122048854827881,0.5800178647041321,-0.2728024125099182","0.38694483041763306,0.3547535836696625,-0.3800252079963684","0.5179523229598999,1.280123233795166,0.037529356777668","0.5179523229598999,1.280123233795166,0.037529356777668"
0.5,"0.4939444065093994,0.3505750000476837,-0.29401201009750366","0.5180889964103699,0.34597048163414,-0.06410260498523712","0.43116623163223267,0.33177393674850464,-0.09899868071079254","0.5854273438453674,0.5598633885383606,-0.04643348604440689","0.5107698440551758,0.5781320929527283,-0.2585503160953522","0.38622498512268066,0.3547767996788025,-0.36867421865463257","0.5200564861297607,1.2783290147781372,0.04102690517902374","0.5200564861297607,1.2783290147781372,0.04102690517902374"
0.5,"0.4942556321620941,0.3519645631313324,-0.2754214406013489","0.5182082653045654,0.3456455171108246,-0.05413265898823738","0.4312358796596527,0.33140912652015686,-0.09343668818473816","0.5852547883987427,0.5542752146720886,-0.029900670051574707","0.5156320333480835,0.5806581974029541,-0.17795637249946594","0.38541531562805176,0.35508233308792114,-0.2182505577802658","0.5212736129760742,1.277919054031372,0.04183223098516464","0.5212736129760742,1.277919054031372,0.04183223098516464"
0.5,"0.49578699469566345,0.35323238372802734,-0.32943016290664673","0.5172394514083862,0.34439828991889954,-0.09405586123466492","0.4310804307460785,0.32857590913772583,-0.17709314823150635","0.5759550333023071,0.550927460193634,-0.05643559247255325","0.525382399559021,0.5821714401245117,-0.21225324273109436","0.38497358560562134,0.35535728931427,-0.27721965312957764","0.5009311437606812,1.2589199542999268,0.05409567430615425","0.5009311437606812,1.2589199542999268,0.05409567430615425"
0.5,"0.4957415461540222,0.3562547564506531,-0.3817000985145569","0.5172346830368042,0.344173401594162,-0.15296760201454163","0.43107232451438904,0.3284289836883545,-0.20556263625621796","0.5761972069740295,0.5471259355545044,-0.11141540855169296","0.5252487659454346,0.5830244421958923,-0.29255396127700806","0.38449627161026,0.3551582992076874,-0.3519674241542816","0.5023771524429321,1.2345857620239258,0.05190303921699524","0.5023771524429321,1.2345857620239258,0.05190303921699524"
0.5,"0.4958772659301758,0.3520081043243408,-0.3573687970638275","0.5168428421020508,0.34158557653427124,-0.11513058096170425","0.4311116635799408,0.3198395073413849,-0.14135441184043884","0.5763822793960571,0.5452277660369873,-0.07796934992074966","0.5237127542495728,0.5836489796638489,-0.2758826017379761","0.3832177221775055,0.3549603521823883,-0.34760192036628723","0.5045651197433472,1.2152836322784424,0.05071849375963211","0.5045651197433472,1.2152836322784424,0.05071849375963211"
0.5,"0.4950258731842041,0.3363029956817627,-0.2221880853176117","0.516994059085846,0.3392814099788666,0.017649225890636444","0.4310835897922516,0.3139313757419586,-0.023412315174937248","0.5764518976211548,0.5430386662483215,-0.0011468229349702597","0.5197461843490601,0.5828075408935547,-0.2769652009010315","0.38001933693885803,0.35292866826057434,-0.4797542095184326","0.5122400522232056,1.1986901760101318,0.04412827640771866","0.5122400522232056,1.1986901760101318,0.04412827640771866"
0.5,"0.4949527382850647,0.3335376977920532,-0.15385322272777557","0.5165866613388062,0.3380468785762787,0.051316242665052414","0.43351301550865173,0.3141777515411377,-0.0008827790734358132","0.5764085054397583,0.5426233410835266,0.039138760417699814","0.5187504887580872,0.5830634832382202,-0.17128799855709076","0.37558114528656006,0.3477829098701477,-0.27248477935791016","0.5125144720077515,1.19685959815979,0.040595706552267075","0.5125144720077515,1.19685959815979,0.040595706552267075"
0.5,"0.49484363198280334,0.33593904972076416,-0.17637014389038086","0.5165926814079285,0.3380917012691498,0.02430226281285286","0.4347512125968933,0.3141471743583679,-0.046408433467149734","0.5755752921104431,0.542795717716217,0.012734425254166126","0.5195816159248352,0.583076536655426,-0.19047191739082336","0.3748111128807068,0.34482988715171814,-0.2793194651603699","0.5128697752952576,1.1989374160766602,0.03967295587062836","0.5128697752952576,1.1989374160766602,0.03967295587062836"
0.5,"0.49468404054641724,0.32762449979782104,-0.19287125766277313","0.5167720913887024,0.33839455246925354,0.00711824232712388","0.43476638197898865,0.31235000491142273,-0.049481745809316635","0.5766989588737488,0.5429238080978394,-0.008252476342022419","0.5202779173851013,0.583101212978363,-0.1931261271238327","0.3747867941856384,0.34490230679512024,-0.29268354177474976","0.5136945843696594,1.201798677444458,0.03411409631371498","0.5136945843696594,1.201798677444458,0.03411409631371498"
0.5,"0.494907945394516,0.32877734303474426,-0.19730766117572784","0.5180248022079468,0.33819881081581116,-0.009580741636455059","0.4348350465297699,0.3123420178890228,-0.05236814171075821","0.5799611806869507,0.5447086691856384,-0.02250419184565544","0.5164898633956909,0.5764248967170715,-0.20128889381885529","0.36591190099716187,0.3452030420303345,-0.2881315052509308","0.5145848989486694,1.2033559083938599,0.028955737128853798","0.5145848989486694,1.2033559083938599,0.028955737128853798"
0.5,"0.5003251433372498,0.3365083336830139,-0.20505353808403015","0.5180169343948364,0.3383103609085083,-0.014386762864887714","0.43583789467811584,0.31250444054603577,-0.06935972720384598","0.5801441669464111,0.5462568998336792,-0.024513211101293564","0.5117990970611572,0.572672426700592,-0.18452562391757965","0.3510867953300476,0.3448554277420044,-0.2415752112865448","0.5182198882102966,1.2069065570831299,0.028661763295531273","0.5182198882102966,1.2069065570831299,0.028661763295531273"
0.5,"0.5049713850021362,0.340853214263916,-0.18595489859580994","0.5180224776268005,0.33779287338256836,-0.01399955153465271","0.43891867995262146,0.31318405270576477,-0.06764710694551468","0.5808788537979126,0.5457935929298401,-0.023932266980409622","0.4879683554172516,0.5668307542800903,-0.12595149874687195","0.3313233256340027,0.3450015187263489,-0.14319266378879547","0.5193836092948914,1.2023510932922363,0.028707798570394516","0.5193836092948914,1.2023510932922363,0.028707798570394516"
0.5,"0.5094592571258545,0.3425457775592804,-0.16650114953517914","0.5180186033248901,0.3377019166946411,-0.0004932753508910537","0.43931126594543457,0.3134227693080902,-0.04723895341157913","0.5805022716522217,0.5457578897476196,-0.017882132902741432","0.482587993144989,0.5673149824142456,-0.13389167189598083","0.31092923879623413,0.3542746305465698,-0.1736137866973877","0.5195761322975159,1.2008322477340698,0.023607894778251648","0.5195761322975159,1.2008322477340698,0.023607894778251648"
0.5,"0.5088602900505066,0.3432013690471649,-0.10799244791269302","0.5185016393661499,0.33674266934394836,0.048032112419605255","0.43898335099220276,0.3148127496242523,0.018538402393460274","0.5804746747016907,0.5408300757408142,0.034042034298181534","0.46701115369796753,0.5661582946777344,-0.07228745520114899","0.2829524576663971,0.3581179678440094,-0.11138452589511871","0.5195024013519287,1.1959867477416992,0.023875955492258072","0.5195024013519287,1.1959867477416992,0.023875955492258072"
0.5,"0.5087324976921082,0.35139739513397217,-0.13445720076560974","0.5185955762863159,0.33643022179603577,0.032756391912698746","0.4390546679496765,0.3178234398365021,-0.0018087334465235472","0.5775827765464783,0.5370657444000244,0.025784656405448914","0.45793166756629944,0.5656381845474243,-0.11148998886346817","0.2587079405784607,0.3771671652793884,-0.14904890954494476","0.5148312449455261,1.1888601779937744,0.025061726570129395","0.5148312449455261,1.1888601779937744,0.025061726570129395"
0.5,"0.5088537335395813,0.35431191325187683,-0.14881202578544617","0.5185971260070801,0.3353211581707001,0.02078884094953537","0.43982672691345215,0.3186444938182831,-0.033944904804229736","0.5739853978157043,0.5311256647109985,0.01255714613944292","0.4470369815826416,0.5611634850502014,-0.19650255143642426","0.24073798954486847,0.3868810534477234,-0.36139363050460815","0.5068290829658508,1.1911267042160034,0.025172140449285507","0.5068290829658508,1.1911267042160034,0.025172140449285507"
0.5,"0.5087604522705078,0.3566122353076935,-0.127717062830925","0.5185614824295044,0.33383843302726746,0.03122418187558651","0.4409525394439697,0.3196280896663666,-0.018577679991722107","0.572141706943512,0.5297524929046631,0.020530374720692635","0.43605536222457886,0.5616258978843689,-0.18386796116828918","0.23420670628547668,0.3967965543270111,-0.3245302438735962","0.5070765614509583,1.1906729936599731,0.025267545133829117","0.5070765614509583,1.1906729936599731,0.025267545133829117"
0.5,"0.49851852655410767,0.356475830078125,-0.16300293803215027","0.5189253687858582,0.3336239457130432,0.008288802579045296","0.43768277764320374,0.322257936000824,-0.019518399611115456","0.5715398788452148,0.5301350355148315,-0.0033168145455420017","0.4430978298187256,0.5585561990737915,-0.22568055987358093","0.23587524890899658,0.3990066647529602,-0.3710864782333374","0.5070480704307556,1.1988424062728882,0.020584668964147568","0.5070480704307556,1.1988424062728882,0.020584668964147568"
0.5,"0.49853307008743286,0.353683203458786,-0.1813080608844757","0.5190382599830627,0.33165061473846436,-0.0027781391981989145","0.43472155928611755,0.3221426010131836,-0.01976475864648819","0.5716899037361145,0.5293742418289185,-0.011446087621152401","0.44742172956466675,0.5587743520736694,-0.21131423115730286","0.24419084191322327,0.3971588611602783,-0.3391548693180084","0.5073000192642212,1.1991842985153198,0.018861504271626472","0.5073000192642212,1.1991842985153198,0.018861504271626472"
0.5,"0.4967542588710785,0.35683953762054443,-0.24021634459495544","0.5188053846359253,0.33287638425827026,-0.0590905025601387","0.4314570426940918,0.32819032669067383,-0.0696725994348526","0.5717707872390747,0.5311155319213867,-0.061508096754550934","0.45054155588150024,0.5615873336791992,-0.2536810040473938","0.25384464859962463,0.39534300565719604,-0.36681658029556274","0.5087935924530029,1.2130252122879028,0.015926411375403404","0.5087935924530029,1.2130252122879028,0.015926411375403404"
0.5,"0.4894508421421051,0.3566438853740692,-0.22842876613140106","0.5179838538169861,0.3353070616722107,-0.05852053686976433","0.4301244616508484,0.32820621132850647,-0.06672307848930359","0.5739163160324097,0.5327023267745972,-0.05899324268102646","0.4526224732398987,0.577146589756012,-0.23409724235534668","0.2809428572654724,0.3939541280269623,-0.3520992398262024","0.5097867250442505,1.2177386283874512,0.010735590942203999","0.5097867250442505,1.2177386283874512,0.010735590942203999"
0.5,"0.4898449778556824,0.3559090197086334,-0.21273395419120789","0.5157157182693481,0.3352183997631073,-0.029371658340096474","0.42799943685531616,0.3281606137752533,-0.028368521481752396","0.5809140205383301,0.5328487157821655,-0.02124655246734619","0.4552968144416809,0.5874538421630859,-0.1409917026758194","0.31751444935798645,0.39352869987487793,-0.19408439099788666","0.5129565000534058,1.2174516916275024,0.011521732434630394","0.5129565000534058,1.2174516916275024,0.011521732434630394"
0.5,"0.49028462171554565,0.34507739543914795,-0.17837122082710266","0.5145470499992371,0.33458131551742554,0.015352830290794373","0.4267463684082031,0.32359346747398376,0.004531127400696278","0.5827964544296265,0.5338023900985718,0.020500866696238518","0.47005754709243774,0.599480390548706,-0.0909530371427536","0.3424968421459198,0.390641987323761,-0.13402758538722992","0.5164435505867004,1.2172298431396484,0.013877848163247108","0.5164435505867004,1.2172298431396484,0.013877848163247108"
0.5,"0.48988017439842224,0.33896490931510925,-0.10364781320095062","0.5140315294265747,0.33457010984420776,0.0744791030883789","0.4268132150173187,0.3216588497161865,0.06076855584979057","0.5838171243667603,0.5340603590011597,0.0754261463880539","0.4824032187461853,0.6063395738601685,0.017071546986699104","0.3620188236236572,0.38439035415649414,0.0510353222489357","0.5201007127761841,1.217100739479065,0.01434469223022461","0.5201007127761841,1.217100739479065,0.01434469223022461"
0.5,"0.49013566970825195,0.3322226107120514,-0.1278541535139084","0.5141833424568176,0.3326251208782196,0.0618484802544117","0.4266680181026459,0.31959325075149536,0.03817024827003479","0.583681046962738,0.5365830063819885,0.0712038055062294","0.4964650571346283,0.6106812953948975,0.01678399369120598","0.3752392828464508,0.3841864764690399,0.06632615625858307","0.5211085081100464,1.2173587083816528,0.01782568357884884","0.5211085081100464,1.2173587083816528,0.01782568357884884"
0.5,"0.49097734689712524,0.3287494480609894,-0.12601475417613983","0.514151930809021,0.33099639415740967,0.07128690183162689","0.42692381143569946,0.3161677420139313,0.02688375487923622","0.5811530351638794,0.5424388647079468,0.08980195224285126","0.5121901035308838,0.6130779981613159,0.04240598902106285","0.3892650902271271,0.38405391573905945,0.08361712843179703","0.5211523771286011,1.2189579010009766,0.029077690094709396","0.5211523771286011,1.2189579010009766,0.029077690094709396"
0.5,"0.49112820625305176,0.32949867844581604,-0.0897430032491684","0.5145314931869507,0.33095693588256836,0.10677559673786163","0.426952064037323,0.31491994857788086,0.07729083299636841","0.5813647508621216,0.5438741445541382,0.11619099229574203","0.512469470500946,0.614698052406311,0.07201920449733734","0.3950859308242798,0.38296762108802795,0.14782389998435974","0.5226894617080688,1.2213521003723145,0.02878306247293949","0.5226894617080688,1.2213521003723145,0.02878306247293949"
0.5,"0.49153679609298706,0.329990953207016,-0.10123609006404877","0.5146175622940063,0.33106309175491333,0.08346176892518997","0.4270447790622711,0.3148212730884552,0.068385548889637","0.5820602178573608,0.5454044938087463,0.08859971165657043","0.5141869783401489,0.61505526304245,0.013255293481051922","0.393361359834671,0.38373005390167236,0.04117044806480408","0.5228809118270874,1.2242499589920044,0.029354190453886986","0.5228809118270874,1.2242499589920044,0.029354190453886986"
0.5,"0.4921689033508301,0.3306208848953247,-0.12259199470281601","0.5145565867424011,0.3315635919570923,0.07906050980091095","0.42710089683532715,0.315157949924469,0.03195560723543167","0.5819897651672363,0.5465701818466187,0.07817012816667557","0.5129724144935608,0.6139060258865356,0.014324729330837727","0.38470155000686646,0.384335994720459,0.04355507344007492","0.5244646072387695,1.2247015237808228,0.03324909508228302","0.5244646072387695,1.2247015237808228,0.03324909508228302"
0.5,"0.4961245059967041,0.32491621375083923,-0.11865826696157455","0.5140801668167114,0.32819023728370667,0.07476584613323212","0.4279019832611084,0.31131669878959656,0.028291452676057816","0.5818016529083252,0.5465520024299622,0.08414220809936523","0.5119589567184448,0.607149600982666,0.023384854197502136","0.37901192903518677,0.37683624029159546,0.034968312829732895","0.5245832204818726,1.219549536705017,0.03819623962044716","0.5245832204818726,1.219549536705017,0.03819623962044716"
0.5,"0.5013288855552673,0.3252468705177307,-0.13170310854911804","0.5143337249755859,0.327839195728302,0.056472163647413254","0.428706556558609,0.3114232122898102,0.0052638850174844265","0.5824841260910034,0.546769380569458,0.06538761407136917","0.5101073980331421,0.5992684364318848,-0.015170812606811523","0.36766189336776733,0.37692341208457947,-0.04162348434329033","0.5254993438720703,1.2200640439987183,0.037370629608631134","0.5254993438720703,1.2200640439987183,0.037370629608631134"
0.5,"0.5097901821136475,0.3302658796310425,-0.16726139187812805","0.5141404867172241,0.3282398581504822,0.01702207513153553","0.4321635365486145,0.3132741153240204,-0.04417192190885544","0.5824790000915527,0.546925961971283,0.0172294769436121","0.5095159411430359,0.5879616141319275,-0.10854961723089218","0.35455214977264404,0.37726083397865295,-0.18278785049915314","0.5254606604576111,1.2205779552459717,0.03687798231840134","0.5254606604576111,1.2205779552459717,0.03687798231840134"
0.5,"0.5121681690216064,0.3338547646999359,-0.1765630543231964","0.5133723020553589,0.3282351791858673,0.008024962618947029","0.4347037374973297,0.3162158131599426,-0.042436446994543076","0.5826510190963745,0.5472672581672668,0.003091860096901655","0.5066357254981995,0.5641887784004211,-0.14225906133651733","0.3357657790184021,0.37595808506011963,-0.22226253151893616","0.5254577398300171,1.228572130203247,0.03484427183866501","0.5254577398300171,1.228572130203247,0.03484427183866501"
0.5,"0.5156484842300415,0.3336453437805176,-0.14913800358772278","0.5128779411315918,0.32693246006965637,0.01474815420806408","0.43530258536338806,0.31648141145706177,-0.03350501507520676","0.5809106230735779,0.5472633838653564,0.013054771348834038","0.49349862337112427,0.5541074872016907,-0.11642108857631683","0.31611019372940063,0.37786853313446045,-0.1883164793252945","0.5255054235458374,1.2328917980194092,0.034465253353118896","0.5255054235458374,1.2328917980194092,0.034465253353118896"
0.5,"0.5188205242156982,0.3334433436393738,-0.1484374850988388","0.5117965340614319,0.3259259760379791,0.01675163395702839","0.43631696701049805,0.3172616958618164,-0.04400252923369408","0.5808265805244446,0.5465851426124573,0.007801832165569067","0.4792558252811432,0.555458664894104,-0.1073431596159935","0.29279881715774536,0.37887173891067505,-0.15695329010486603","0.5257097482681274,1.2372941970825195,0.03602900728583336","0.5257097482681274,1.2372941970825195,0.03602900728583336"
0.5,"0.5179398655891418,0.333471417427063,-0.14125606417655945","0.5095784664154053,0.32504957914352417,0.021624568849802017","0.436596155166626,0.3176048994064331,-0.043727390468120575","0.5805681943893433,0.5449217557907104,0.012292713858187199","0.47024446725845337,0.5553529262542725,-0.14140447974205017","0.2814190983772278,0.3920626640319824,-0.2804432809352875","0.5240212678909302,1.236881136894226,0.03563294932246208","0.5240212678909302,1.236881136894226,0.03563294932246208"
0.5,"0.517365038394928,0.33321940898895264,-0.1271900236606598","0.5082573294639587,0.3247494101524353,0.041757259517908096","0.4368833899497986,0.3181840181350708,-0.03561883419752121","0.5784271955490112,0.5415815711021423,0.024806547909975052","0.4627589285373688,0.5565602779388428,-0.12163323163986206","0.27515366673469543,0.4036153256893158,-0.22473952174186707","0.5233007669448853,1.2364128828048706,0.03906894475221634","0.5233007669448853,1.2364128828048706,0.03906894475221634"
0.5,"0.5168790221214294,0.3342803716659546,-0.11931778490543365","0.5070725679397583,0.3247745633125305,0.05490131303668022","0.4353369176387787,0.3251936733722687,-0.030092328786849976","0.5764328837394714,0.5378496050834656,0.05471842363476753","0.4661021828651428,0.5578276515007019,-0.06844023615121841","0.284882128238678,0.4073256552219391,-0.215854212641716","0.5230895280838013,1.2221201658248901,0.04443423077464104","0.5230895280838013,1.2221201658248901,0.04443423077464104"
0.5,"0.5158527493476868,0.33737069368362427,-0.1216210275888443","0.5024763345718384,0.3270789086818695,0.05681978911161423","0.43353015184402466,0.325125515460968,-0.020101020112633705","0.5746845006942749,0.538170337677002,0.055828921496868134","0.4722161293029785,0.5631999969482422,-0.047715745866298676","0.2888745367527008,0.40981054306030273,-0.11740870773792267","0.5233150720596313,1.2208846807479858,0.043322134763002396","0.5233150720596313,1.2208846807479858,0.043322134763002396"
0.5,"0.5075374841690063,0.33680954575538635,-0.14721505343914032","0.5026378631591797,0.32698914408683777,0.061429984867572784","0.42826706171035767,0.32494422793388367,0.003023720346391201","0.5747551321983337,0.5393778681755066,0.06918229162693024","0.48569726943969727,0.5693556666374207,-0.026865964755415916","0.32005295157432556,0.40894344449043274,-0.05812390521168709","0.5234398245811462,1.22678804397583,0.04247669503092766","0.5234398245811462,1.22678804397583,0.04247669503092766"
0.5,"0.4990306794643402,0.3343610465526581,-0.07960711419582367","0.5027793645858765,0.32710394263267517,0.14676281809806824","0.4238298833370209,0.32465630769729614,0.11845777183771133","0.5751794576644897,0.5394957065582275,0.14034403860569","0.48745259642601013,0.5769193172454834,0.0442473329603672","0.34512925148010254,0.40940171480178833,0.005021059885621071","0.523934543132782,1.2285100221633911,0.03690453991293907","0.523934543132782,1.2285100221633911,0.03690453991293907"
0.5,"0.49564582109451294,0.3343643546104431,-0.07697940617799759","0.5025814771652222,0.3271455466747284,0.1640988290309906","0.4224488139152527,0.32459890842437744,0.10415808856487274","0.5752285718917847,0.5426241755485535,0.1798771172761917","0.4944988191127777,0.5848590731620789,0.156089648604393","0.35900595784187317,0.4090690314769745,0.18678079545497894","0.5239987373352051,1.2358839511871338,0.04522114619612694","0.5239987373352051,1.2358839511871338,0.04522114619612694"
0.5,"0.49408769607543945,0.33397990465164185,-0.07830996811389923","0.4998357892036438,0.3273846209049225,0.18618465960025787","0.42069822549819946,0.324762225151062,0.11349745094776154","0.5748778581619263,0.5471708178520203,0.1935940831899643","0.5054432153701782,0.5956160426139832,0.07161208242177963","0.37294676899909973,0.41246411204338074,0.022940844297409058","0.524009108543396,1.240463137626648,0.04754102975130081","0.524009108543396,1.240463137626648,0.04754102975130081"
0.5,"0.4942720830440521,0.3322596549987793,-0.0861341580748558","0.49724864959716797,0.3277081549167633,0.15391406416893005","0.4202822744846344,0.3246920108795166,0.08853669464588165","0.5730028748512268,0.5535834431648254,0.1683405190706253","0.5088306665420532,0.597272515296936,0.12836334109306335","0.38302525877952576,0.41459938883781433,0.14025351405143738","0.5226776599884033,1.256484866142273,0.04676821455359459","0.5226776599884033,1.256484866142273,0.04676821455359459"
0.5,"0.4936075806617737,0.3294066786766052,-0.13654804229736328","0.4970804750919342,0.3263305723667145,0.14573416113853455","0.41994547843933105,0.32320302724838257,0.08271865546703339","0.573050856590271,0.5547996759414673,0.15035971999168396","0.5070046186447144,0.601869523525238,0.084217868745327","0.3872006833553314,0.4222036600112915,0.05727372318506241","0.5226348638534546,1.2657368183135986,0.04330907016992569","0.5226348638534546,1.2657368183135986,0.04330907016992569"
0.5,"0.4939821660518646,0.32870715856552124,-0.15562257170677185","0.4972965121269226,0.32582926750183105,0.14462415874004364","0.420168399810791,0.323316752910614,0.07398484647274017","0.5750494003295898,0.5526008009910583,0.14143064618110657","0.49864110350608826,0.6015151739120483,-0.062003664672374725","0.38726362586021423,0.42251214385032654,-0.2585471570491791","0.5227300524711609,1.2635143995285034,0.03250696137547493","0.5227300524711609,1.2635143995285034,0.03250696137547493"
0.5,"0.4940170347690582,0.32849133014678955,-0.16094480454921722","0.4978974759578705,0.3262646496295929,0.12565866112709045","0.4202445447444916,0.32684069871902466,0.0697861760854721","0.5760608315467834,0.5526334047317505,0.1209728866815567","0.4961817264556885,0.5973268151283264,-0.07607602328062057","0.38173148036003113,0.4237130582332611,-0.2574818730354309","0.524658739566803,1.2619283199310303,0.030533727258443832","0.524658739566803,1.2619283199310303,0.030533727258443832"
0.5,"0.49411654472351074,0.32832589745521545,-0.1258224993944168","0.49798139929771423,0.32618966698646545,0.13638199865818024","0.42126551270484924,0.3268532156944275,0.08572692424058914","0.5770546793937683,0.5459909439086914,0.13172346353530884","0.4960549771785736,0.5947216749191284,-0.05142910033464432","0.3799527585506439,0.42324739694595337,-0.2390020340681076","0.5247548222541809,1.2603658437728882,0.029999330639839172","0.5247548222541809,1.2603658437728882,0.029999330639839172"
0.5,"0.4973573088645935,0.328337699174881,-0.12012656778097153","0.49804267287254333,0.32452476024627686,0.12480535358190536","0.4272305369377136,0.32399851083755493,0.050131868571043015","0.5770121812820435,0.5408349633216858,0.13072264194488525","0.49697408080101013,0.6526060104370117,-0.05010145157575607","0.36636653542518616,0.42821693420410156,-0.1956517994403839","0.5263270139694214,1.2371387481689453,0.0362551249563694","0.5263270139694214,1.2371387481689453,0.0362551249563694"
0.5,"0.5012551546096802,0.3283029794692993,-0.14667770266532898","0.5006914734840393,0.3245212137699127,0.05391810089349747","0.43049636483192444,0.3226248025894165,0.005537529941648245","0.5769983530044556,0.5408729314804077,0.04721879959106445","0.49321240186691284,0.6584637761116028,-0.11003915965557098","0.3426886796951294,0.4305199384689331,-0.26367300748825073","0.5257788896560669,1.2296940088272095,0.03178096562623978","0.5257788896560669,1.2296940088272095,0.03178096562623978"
0.5,"0.5072153806686401,0.32909440994262695,-0.14395689964294434","0.501416027545929,0.3247147798538208,0.058768678456544876","0.4325854182243347,0.32256484031677246,-0.01755077764391899","0.5766202211380005,0.5409451127052307,0.056356482207775116","0.48047369718551636,0.6049866080284119,-0.08755149692296982","0.3184618353843689,0.4269481301307678,-0.1864016354084015","0.5215722322463989,1.2246164083480835,0.033238403499126434","0.5215722322463989,1.2246164083480835,0.033238403499126434"
0.5,"0.5085129141807556,0.3291824162006378,-0.13744549453258514","0.5029379725456238,0.32510891556739807,0.06805603951215744","0.43248724937438965,0.3234589993953705,-0.0012268894352018833","0.576163649559021,0.5403292179107666,0.06448076665401459","0.4731648564338684,0.5830579400062561,-0.0751437395811081","0.30897003412246704,0.4266819953918457,-0.22976239025592804","0.5177196264266968,1.2244619131088257,0.033251941204071045","0.5177196264266968,1.2244619131088257,0.033251941204071045"
0.5,"0.5083383321762085,0.32869261503219604,-0.13845330476760864","0.5036253333091736,0.3246343731880188,0.05706782266497612","0.4323883652687073,0.32111847400665283,0.00036445760633796453","0.5762172937393188,0.5400192737579346,0.055696479976177216","0.47098907828330994,0.5728604793548584,-0.06591954082250595","0.3083990216255188,0.42659297585487366,-0.16460666060447693","0.514058530330658,1.2226587533950806,0.03090265765786171","0.514058530330658,1.2226587533950806,0.03090265765786171"
0.5,"0.5075321793556213,0.3283868432044983,-0.15557581186294556","0.5036364197731018,0.324702650308609,0.05230832099914551","0.43005362153053284,0.32187795639038086,0.00034102139761671424","0.5759441256523132,0.5396618247032166,0.0615600049495697","0.47254252433776855,0.5752414464950562,-0.021801592782139778","0.31398501992225647,0.42884889245033264,-0.08657655864953995","0.5144391059875488,1.2253715991973877,0.028421321883797646","0.5144391059875488,1.2253715991973877,0.028421321883797646"
0.5,"0.5004631280899048,0.32730427384376526,-0.16791416704654694","0.5032023191452026,0.32423871755599976,0.058131150901317596","0.4254896640777588,0.32144996523857117,0.025881748646497726","0.577171266078949,0.5378292798995972,0.06500244140625","0.4751667380332947,0.5824576616287231,-0.07510878890752792","0.3317566215991974,0.4307272732257843,-0.24680638313293457","0.5170557498931885,1.2289698123931885,0.02055371180176735","0.5170557498931885,1.2289698123931885,0.02055371180176735"
0.5,"0.49572306871414185,0.32080426812171936,-0.1793067455291748","0.5031050443649292,0.3226566016674042,0.06028338521718979","0.42270374298095703,0.32100915908813477,0.04764403775334358","0.5805880427360535,0.5387429594993591,0.06740060448646545","0.4768964350223541,0.6052656769752502,-0.11146201193332672","0.3570280075073242,0.435314804315567,-0.3044736981391907","0.5207424759864807,1.2442388534545898,0.020274760201573372","0.5207424759864807,1.2442388534545898,0.020274760201573372"
